number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
69,0.11441763490438461,2023-09-04 00:00:48.695628,2023-09-04 00:00:53.389092,0 days 00:00:04.693464,ReLU,Leaky,,,12,18,5.0,,,0.005236388870793481,2,80,0.6348889717092051,5.65597318749373e-05,COMPLETE
70,0.12712103128433228,2023-09-04 00:00:53.389370,2023-09-04 00:01:01.279753,0 days 00:00:07.890383,ReLU,Leaky,,,12,16,7.0,,,0.003318605202561827,2,80,0.546547647742668,4.590902677594649e-05,COMPLETE
71,0.1165633350610733,2023-09-04 00:01:01.280198,2023-09-04 00:01:07.840193,0 days 00:00:06.559995,ReLU,Leaky,,,12,18,3.0,,,0.008475404612642966,2,80,0.603822258851655,6.096100810365863e-05,COMPLETE
72,0.11747977882623672,2023-09-04 00:01:07.840459,2023-09-04 00:01:12.817689,0 days 00:00:04.977230,ReLU,Sigmoid,,,12,20,5.0,,,0.0121338475981081,2,80,0.6777780371646253,0.00012466136431059767,COMPLETE
73,0.0990905910730362,2023-09-04 00:01:12.817961,2023-09-04 00:01:19.142809,0 days 00:00:06.324848,ReLU,Leaky,,,10,12,11.0,,,0.0069248663104712616,2,80,0.7257914735579758,2.2899285536709615e-05,COMPLETE
74,0.11063668876886368,2023-09-04 00:01:19.143085,2023-09-04 00:01:27.399645,0 days 00:00:08.256560,ReLU,Leaky,,,10,16,13.0,,,0.006337325314860937,2,80,0.7466144546360726,3.022598290809552e-05,COMPLETE
75,0.12377765029668808,2023-09-04 00:01:27.399931,2023-09-04 00:01:34.434843,0 days 00:00:07.034912,ReLU,Leaky,,,10,14,13.0,,,0.023021425581121666,2,80,0.7350183214466203,2.8504686723595558e-05,COMPLETE
76,0.11776022613048553,2023-09-04 00:01:34.435118,2023-09-04 00:01:40.922949,0 days 00:00:06.487831,ReLU,Leaky,,,10,12,11.0,,,0.013037682925695087,2,80,0.7497024569271633,2.1197572444978756e-05,COMPLETE
77,0.11539848148822784,2023-09-04 00:01:40.923225,2023-09-04 00:01:45.992685,0 days 00:00:05.069460,ReLU,Leaky,,,10,19,12.0,,,0.004815546033570161,2,80,0.5775475734641328,4.5532633356437795e-05,COMPLETE
78,0.10894379019737244,2023-09-04 00:01:45.992963,2023-09-04 00:01:51.967715,0 days 00:00:05.974752,ReLU,ReLU,,,10,13,14.0,,,0.009829933064254169,2,80,0.6904106599924297,3.7617027816369714e-05,COMPLETE
79,0.12129852920770645,2023-09-04 00:01:51.967989,2023-09-04 00:01:56.597897,0 days 00:00:04.629908,ReLU,,,,10,13,,,,0.009483856377249252,1,80,0.6975370356988602,3.8204984348473204e-05,COMPLETE
80,0.10462378710508347,2023-09-04 00:01:56.598160,2023-09-04 00:02:02.359599,0 days 00:00:05.761439,ReLU,Tanh,,,10,15,15.0,,,0.007623049371253303,2,80,0.6622945957498049,2.0985759516868543e-05,COMPLETE
81,0.0960611030459404,2023-09-04 00:02:02.359880,2023-09-04 00:02:08.967553,0 days 00:00:06.607673,ReLU,Tanh,,,10,15,15.0,,,0.010751014410350443,2,80,0.7565955332736684,2.0336263907358314e-05,COMPLETE
82,0.110663503408432,2023-09-04 00:02:08.967832,2023-09-04 00:02:14.682622,0 days 00:00:05.714790,ReLU,Tanh,,,10,15,15.0,,,0.015575437868553591,2,80,0.6538048370966466,2.0331301208316426e-05,COMPLETE
83,0.11401356011629105,2023-09-04 00:02:14.682911,2023-09-04 00:02:20.602428,0 days 00:00:05.919517,ReLU,Tanh,,,10,14,15.0,,,0.012687239027846698,2,80,0.6768782232397299,1.2541877333315906e-05,COMPLETE
84,0.11897732317447662,2023-09-04 00:02:20.602712,2023-09-04 00:02:26.642124,0 days 00:00:06.039412,ReLU,Tanh,,,10,13,17.0,,,0.010121787128193938,2,80,0.6978363156657866,2.400794156762746e-05,COMPLETE
85,0.11813225597143173,2023-09-04 00:02:26.642423,2023-09-04 00:02:35.458403,0 days 00:00:08.815980,ReLU,Tanh,,,10,18,17.0,,,0.007522861713387245,2,80,0.7623703076728714,1.041622980139945e-05,COMPLETE
86,0.13541211187839508,2023-09-04 00:02:35.458674,2023-09-04 00:03:08.643156,0 days 00:00:33.184482,ReLU,Tanh,,,2,16,14.0,,,0.02051396613965868,2,80,0.6314430320817002,1.7543960841445604e-05,COMPLETE
87,0.12482709437608719,2023-09-04 00:03:08.643461,2023-09-04 00:03:12.445558,0 days 00:00:03.802097,ReLU,Tanh,,,10,15,14.0,,,0.02363646199441727,2,60,0.5841404503526335,3.936905569861556e-05,COMPLETE
88,0.10948862135410309,2023-09-04 00:03:12.445844,2023-09-04 00:03:17.213753,0 days 00:00:04.767909,ReLU,ReLU,,,12,14,16.0,,,0.0038179461497832934,2,80,0.6544399354267307,1.9731733322075753e-05,COMPLETE
89,0.13884791731834412,2023-09-04 00:03:17.214039,2023-09-04 00:03:22.845019,0 days 00:00:05.630980,ReLU,ReLU,,,10,14,16.0,,,0.00950060492374622,2,80,0.6537981375365678,1.2995487400073343e-05,COMPLETE
90,0.11717537045478821,2023-09-04 00:03:22.845298,2023-09-04 00:03:26.756084,0 days 00:00:03.910786,ReLU,,,,12,12,,,,0.0041154067666020295,1,80,0.5455511977276668,1.967674290259352e-05,COMPLETE
91,0.10641323029994965,2023-09-04 00:03:26.756355,2023-09-04 00:03:34.745608,0 days 00:00:07.989253,ReLU,ReLU,,,12,16,18.0,,,0.007444149079250482,2,80,0.7073190750480409,2.5557085388025124e-05,COMPLETE
92,0.10503817349672318,2023-09-04 00:03:34.745887,2023-09-04 00:03:44.562411,0 days 00:00:09.816524,ReLU,ReLU,,,12,16,19.0,,,0.007772887713918717,2,80,0.7570506176557243,2.6027430021507613e-05,COMPLETE
93,0.10926015675067902,2023-09-04 00:03:44.562685,2023-09-04 00:03:50.589456,0 days 00:00:06.026771,ReLU,ReLU,,,12,16,18.0,,,0.007136151825380645,2,80,0.7623042935388527,2.681785299211714e-05,COMPLETE
94,0.1190536767244339,2023-09-04 00:03:50.589725,2023-09-04 00:03:58.896860,0 days 00:00:08.307135,ReLU,ReLU,,,12,16,19.0,,,0.007481594423177043,2,80,0.7668472052436534,2.6675955597855787e-05,COMPLETE
