number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
1492,0.22069121897220612,2023-09-05 16:23:30.936582,2023-09-05 16:23:31.226413,0 days 00:00:00.289831,Leaky,Tanh,,,,63,23,5.0,,,,0.019507699543578217,2,461,0.34771304769989514,0.00011760735109146642,210.56544217196378,COMPLETE
1493,0.3051118552684784,2023-09-05 16:23:31.226817,2023-09-05 16:23:31.509556,0 days 00:00:00.282739,Leaky,Tanh,,,,62,23,12.0,,,,0.03341354580157899,2,470,0.4241157050862747,0.00012335610106862526,444.7819273705576,COMPLETE
1494,0.2326321303844452,2023-09-05 16:23:31.509976,2023-09-05 16:23:31.822131,0 days 00:00:00.312155,Leaky,Tanh,,,,65,23,12.0,,,,0.046514705622848575,2,460,0.7996130635880573,0.00010822800298343164,495.2538026751894,COMPLETE
1495,0.26117560267448425,2023-09-05 16:23:31.822560,2023-09-05 16:23:32.087554,0 days 00:00:00.264994,Leaky,Tanh,,,,62,23,12.0,,,,0.040256736072252906,2,467,0.7221004033928853,9.553515411579517e-05,205.1201569693429,COMPLETE
1496,0.2390194535255432,2023-09-05 16:23:32.087997,2023-09-05 16:23:32.467390,0 days 00:00:00.379393,Sigmoid,Tanh,,,,65,23,13.0,,,,0.029415570749569495,2,444,0.5403862382101124,0.0001435282640549853,382.32346577547037,COMPLETE
1497,0.34932538866996765,2023-09-05 16:23:32.467813,2023-09-05 16:23:32.604439,0 days 00:00:00.136626,Leaky,Tanh,,,,61,23,13.0,,,,0.053211266699087746,2,453,0.18493375185809582,0.0001356366590431633,177.80553344726562,COMPLETE
1498,0.27029240131378174,2023-09-05 16:23:32.604791,2023-09-05 16:23:32.792237,0 days 00:00:00.187446,Leaky,Tanh,,,,64,22,12.0,,,,0.04019421820194207,2,455,0.5014398067706952,9.382297323839391e-05,227.8529316295277,COMPLETE
1499,0.23403413593769073,2023-09-05 16:23:32.792686,2023-09-05 16:23:33.180111,0 days 00:00:00.387425,Leaky,Tanh,,,,60,23,13.0,,,,0.01953386550642469,2,450,0.765691935437608,8.144276155240981e-05,139.1364579311637,COMPLETE
1500,0.3148738145828247,2023-09-05 16:23:33.180543,2023-09-05 16:23:33.358965,0 days 00:00:00.178422,Tanh,Tanh,,,,64,23,16.0,,,,0.03748427799453971,2,475,0.19418686519530193,0.00014979437140220838,202.54083251953125,COMPLETE
1501,0.36637425422668457,2023-09-05 16:23:33.359343,2023-09-05 16:23:33.492235,0 days 00:00:00.132892,Leaky,Tanh,,,,66,22,12.0,,,,0.031127319780323102,2,476,0.15934729089281982,0.0001630474504292295,420.60233415876115,COMPLETE
1502,0.25816068053245544,2023-09-05 16:23:33.492600,2023-09-05 16:23:33.787367,0 days 00:00:00.294767,Leaky,Tanh,,,,62,23,13.0,,,,0.03706047539967575,2,427,0.6969781323604279,0.0001060260896293748,289.7802114775686,COMPLETE
1503,0.3192456364631653,2023-09-05 16:23:33.787802,2023-09-05 16:23:34.187408,0 days 00:00:00.399606,Leaky,Tanh,,,,60,22,12.0,,,,0.05533735202898622,2,438,0.7539335402093251,0.0034417206213461496,222.01719665527344,COMPLETE
1504,0.22587154805660248,2023-09-05 16:23:34.187804,2023-09-05 16:23:34.408514,0 days 00:00:00.220710,Leaky,Tanh,,,,58,23,12.0,,,,0.0611858814137386,2,455,0.47164179059079814,0.00013167787271089982,377.30153401692706,COMPLETE
1505,0.294852614402771,2023-09-05 16:23:34.408873,2023-09-05 16:23:34.605512,0 days 00:00:00.196639,Leaky,,,,,66,22,,,,,0.027736761541194355,1,452,0.7222332258222154,0.004983934691656125,502.4735375976563,COMPLETE
1506,0.22508272528648376,2023-09-05 16:23:34.605920,2023-09-05 16:23:34.900888,0 days 00:00:00.294968,Leaky,Tanh,,,,63,23,12.0,,,,0.02180559987161604,2,441,0.769210922157969,0.004649366239781144,366.01584108414187,COMPLETE
1507,0.26248475909233093,2023-09-05 16:23:34.901324,2023-09-05 16:23:35.170227,0 days 00:00:00.268903,Leaky,Tanh,,,,59,22,13.0,,,,0.031870449104737665,2,435,0.7995261617562067,0.00253101746412362,338.5049444580078,COMPLETE
1508,0.2941090762615204,2023-09-05 16:23:35.170630,2023-09-05 16:23:35.547235,0 days 00:00:00.376605,Leaky,Tanh,,,,67,23,12.0,,,,0.04374464095799887,2,467,0.7372631188010299,0.011261523718154599,248.1616858405036,COMPLETE
1509,0.22082620859146118,2023-09-05 16:23:35.547617,2023-09-05 16:23:35.812414,0 days 00:00:00.264797,Leaky,Tanh,,,,64,22,13.0,,,,0.026103636206656074,2,439,0.3564135933553338,5.8711940172869035e-05,211.84207807268416,COMPLETE
1510,0.24037007987499237,2023-09-05 16:23:35.812851,2023-09-05 16:23:36.169828,0 days 00:00:00.356977,Leaky,Tanh,,,,69,23,12.0,,,,0.02093978835209495,2,433,0.62547793740959,0.00296231864108005,312.64254530420845,COMPLETE
1511,0.3109908699989319,2023-09-05 16:23:36.170195,2023-09-05 16:23:37.646737,0 days 00:00:01.476542,Leaky,Tanh,,,,60,23,12.0,,,,0.00023741977587439636,2,413,0.42721742532352874,0.00010954633997457244,148.65833749210134,COMPLETE
1512,0.3522215485572815,2023-09-05 16:23:37.647167,2023-09-05 16:23:37.790204,0 days 00:00:00.143037,Leaky,Tanh,,,,62,22,17.0,,,,0.08165456983471167,2,426,0.2539625902926078,8.608035439567104e-05,1647.6232445758321,COMPLETE
1513,0.41419047117233276,2023-09-05 16:23:37.790648,2023-09-05 16:23:37.956962,0 days 00:00:00.166314,Leaky,Tanh,,,,64,23,21.0,,,,0.017833576329389866,2,430,0.20049423753464948,0.004314170882446853,773.2534445738181,COMPLETE
1514,0.35879069566726685,2023-09-05 16:23:37.957300,2023-09-05 16:23:39.472360,0 days 00:00:01.515060,Leaky,Tanh,,,,44,22,22.0,,,,9.000266672191093e-05,2,498,0.24200398868277193,3.9554344451460675e-05,170.73351044252695,COMPLETE
1515,0.19672702252864838,2023-09-05 16:23:39.472782,2023-09-05 16:23:39.807217,0 days 00:00:00.334435,Leaky,Tanh,,,,68,23,20.0,,,,0.02273558817867132,2,416,0.7689658437426121,0.00016855700519955444,275.2579546476665,COMPLETE
1516,0.18680623173713684,2023-09-05 16:23:39.807660,2023-09-05 16:23:40.107654,0 days 00:00:00.299994,Leaky,Tanh,,,,57,22,12.0,,,,0.03739967259509329,2,407,0.695979608141229,6.632909231048222e-05,244.7186589096532,COMPLETE
1517,0.23245790600776672,2023-09-05 16:23:40.108062,2023-09-05 16:23:41.121436,0 days 00:00:01.013374,Leaky,Tanh,,,,61,23,16.0,,,,0.0018008212022366115,2,449,0.7992620486076366,0.00017394339881423633,225.3334416476163,COMPLETE
1518,0.2291286140680313,2023-09-05 16:23:41.121858,2023-09-05 16:23:41.496871,0 days 00:00:00.375013,Leaky,Tanh,,,,49,24,17.0,,,,0.0478612782593678,2,451,0.7434019916160358,8.700342257101451e-05,246.7068039743524,COMPLETE
1519,0.2153904289007187,2023-09-05 16:23:41.497291,2023-09-05 16:23:42.191606,0 days 00:00:00.694315,Leaky,ReLU,ReLU,Leaky,,55,24,11.0,22.0,8.0,,0.016840340030705215,4,444,0.5599636376141826,0.006524378271232246,198.6830945994756,COMPLETE
1520,0.2546727657318115,2023-09-05 16:23:42.192048,2023-09-05 16:23:42.513225,0 days 00:00:00.321177,Leaky,Tanh,,,,66,22,21.0,,,,0.0309845531654573,2,409,0.715492999236188,0.002100883060214894,252.61766694721422,COMPLETE
1521,0.5770236849784851,2023-09-05 16:23:42.513621,2023-09-05 16:23:43.993224,0 days 00:00:01.479603,Leaky,Tanh,,,,53,23,18.0,,,,5.6652868818134826e-05,2,419,0.3245290637033257,0.025172530746141848,158.3939613396911,COMPLETE
1522,0.27054253220558167,2023-09-05 16:23:43.993643,2023-09-05 16:23:47.055998,0 days 00:00:03.062355,Sigmoid,Tanh,,,,59,22,13.0,,,,0.000549817961201042,2,428,0.7690300092480499,0.00011720010349565652,244.72954063772042,COMPLETE
1523,0.3461112380027771,2023-09-05 16:23:47.056421,2023-09-05 16:23:47.468171,0 days 00:00:00.411750,Tanh,Tanh,,,,62,23,16.0,,,,0.0019284503113112439,2,397,0.23344566363505656,3.752685418078524e-05,242.69735861515653,COMPLETE
1524,0.43181338906288147,2023-09-05 16:23:47.468587,2023-09-05 16:23:47.601525,0 days 00:00:00.132938,Leaky,Tanh,,,,72,24,18.0,,,,0.0015196187431373118,2,415,0.12611123878942068,0.0039352553575967685,140.18998314352598,COMPLETE
1525,0.34047213196754456,2023-09-05 16:23:47.601866,2023-09-05 16:23:48.321473,0 days 00:00:00.719607,Leaky,ReLU,,,,65,23,17.0,,,,0.0024778049149376214,2,256,0.6505329016759506,0.02824569185908226,243.30939572995848,COMPLETE
1526,0.22646872699260712,2023-09-05 16:23:48.321895,2023-09-05 16:23:48.893027,0 days 00:00:00.571132,Leaky,Tanh,,,,50,24,20.0,,,,0.02567710360548549,2,409,0.7443917490089429,0.00014197855788975646,206.96821981763082,COMPLETE
1527,0.51485276222229,2023-09-05 16:23:48.893460,2023-09-05 16:23:51.557284,0 days 00:00:02.663824,Leaky,Tanh,,,,70,22,19.0,,,,2.6482635357591566e-05,2,468,0.6780902207131638,0.00019343960451000588,5301.246729141627,COMPLETE
1528,0.19828519225120544,2023-09-05 16:23:51.557708,2023-09-05 16:23:52.009594,0 days 00:00:00.451886,Leaky,Tanh,,,,63,24,18.0,,,,0.034558249712252485,2,473,0.7724378990394954,0.0024876896381319114,333.2710884941949,COMPLETE
1529,0.3107221722602844,2023-09-05 16:23:52.010031,2023-09-05 16:23:52.473087,0 days 00:00:00.463056,Leaky,Tanh,,,,57,23,17.0,,,,0.015656170135388787,2,460,0.7209245867899744,7.061557944816041e-05,286.662158203125,COMPLETE
1530,0.4329307973384857,2023-09-05 16:23:52.473501,2023-09-05 16:23:55.967967,0 days 00:00:03.494466,Leaky,Tanh,,,,55,21,16.0,,,,6.584298867336969e-05,2,458,0.7714678813756369,2.962895368675363e-05,310.55137361085053,COMPLETE
1531,0.4526444375514984,2023-09-05 16:23:55.968391,2023-09-05 16:23:56.729903,0 days 00:00:00.761512,Leaky,ReLU,,,,46,22,12.0,,,,5.6844386518797396e-05,2,399,0.12869194962891173,5.053690702947942e-05,101.13826858788205,COMPLETE
1532,0.6540554165840149,2023-09-05 16:23:56.730324,2023-09-05 16:23:56.958706,0 days 00:00:00.228382,Leaky,Tanh,,,,53,16,16.0,,,,0.0016732506805620198,2,433,0.1004586764130264,2.253232767462325e-05,466.5459221881369,COMPLETE
1533,0.2890569269657135,2023-09-05 16:23:56.959111,2023-09-05 16:23:57.335097,0 days 00:00:00.375986,Leaky,Tanh,,,,67,24,17.0,,,,0.0013996815156018991,2,444,0.2664866704828451,0.0001898866124514791,213.84748588174077,COMPLETE
1534,0.30825528502464294,2023-09-05 16:23:57.335482,2023-09-05 16:23:57.630770,0 days 00:00:00.295288,Leaky,Tanh,Sigmoid,,,58,23,13.0,10.0,,,0.01977096444140064,3,424,0.7994681089922137,0.005815212679279261,496.9554602581522,COMPLETE
1535,0.2917165458202362,2023-09-05 16:23:57.631165,2023-09-05 16:23:58.290519,0 days 00:00:00.659354,Leaky,Tanh,,,,61,15,20.0,,,,0.0029828125044451563,2,406,0.7394167040033431,0.0001504180250859253,350.4006478952807,COMPLETE
1536,0.4205034673213959,2023-09-05 16:23:58.290941,2023-09-05 16:23:59.010510,0 days 00:00:00.719569,Leaky,Tanh,,,,64,24,18.0,,,,0.0003200686866593229,2,397,0.18494330640644355,0.00010362405810294931,155.61469757556915,COMPLETE
1537,0.5878725647926331,2023-09-05 16:23:59.010936,2023-09-05 16:23:59.237358,0 days 00:00:00.226422,Leaky,Tanh,,,,52,22,11.0,,,,0.0011277042298295493,2,258,0.11005046085740951,4.619942679476396e-05,190.6022827314294,COMPLETE
1538,0.2819761633872986,2023-09-05 16:23:59.237716,2023-09-05 16:23:59.798256,0 days 00:00:00.560540,Leaky,ReLU,,,,49,23,19.0,,,,0.002043618884101098,2,97,0.6995270608956442,2.6795471592914635e-05,204.1818838266226,COMPLETE
1539,0.2802788317203522,2023-09-05 16:23:59.798704,2023-09-05 16:24:00.041456,0 days 00:00:00.242752,Leaky,Tanh,,,,66,24,16.0,,,,0.0246614294565751,2,418,0.38779232415934545,0.008852462299865067,298.59444739601827,COMPLETE
1540,0.27908313274383545,2023-09-05 16:24:00.041843,2023-09-05 16:24:01.427269,0 days 00:00:01.385426,Leaky,Tanh,,,,69,9,15.0,,,,0.0025090375582852518,2,266,0.7464179462259819,0.003046194489718119,363.87805460992263,COMPLETE
1541,0.48350080847740173,2023-09-05 16:24:01.427702,2023-09-05 16:24:04.240667,0 days 00:00:02.812965,Leaky,Tanh,,,,60,11,21.0,,,,7.860901113897048e-05,2,393,0.7719846720102369,0.00013347841224192186,257.1452487819371,COMPLETE
1542,0.5006986856460571,2023-09-05 16:24:04.241087,2023-09-05 16:24:05.366380,0 days 00:00:01.125293,Sigmoid,Tanh,,,,63,23,18.0,,,,0.00013465675181662426,2,253,0.42171729152571036,1.911069478435422e-05,217.99168785004747,COMPLETE
1543,0.4317035377025604,2023-09-05 16:24:05.366807,2023-09-05 16:24:07.403956,0 days 00:00:02.037149,Leaky,Tanh,,,,51,22,12.0,,,,5.407126506695351e-05,2,267,0.7175560998502082,3.4691877609711056e-05,254.6108076688502,COMPLETE
1544,0.3300269544124603,2023-09-05 16:24:07.404386,2023-09-05 16:24:07.675581,0 days 00:00:00.271195,Leaky,ReLU,,,,55,24,17.0,,,,0.05220813113652198,2,202,0.4586953036896576,0.017059696569925058,787.2062854301639,COMPLETE
1545,0.22112806141376495,2023-09-05 16:24:07.676008,2023-09-05 16:24:08.003662,0 days 00:00:00.327654,Leaky,Tanh,,,,58,21,17.0,,,,0.017710672940877158,2,398,0.6772142684770875,8.200100786526113e-05,379.7855682373047,COMPLETE
1546,0.31359022855758667,2023-09-05 16:24:08.004087,2023-09-05 16:24:08.230977,0 days 00:00:00.226890,Tanh,Tanh,,,,48,24,20.0,,,,0.015006786523148803,2,411,0.49327707298043394,0.00016627547863804157,227.36344968355618,COMPLETE
1547,0.2520367503166199,2023-09-05 16:24:08.231314,2023-09-05 16:24:08.418523,0 days 00:00:00.187209,Leaky,Tanh,,,,65,23,22.0,,,,0.035917216150375714,2,479,0.372054281595944,0.003634559193043997,188.47574996948242,COMPLETE
1548,0.36669284105300903,2023-09-05 16:24:08.418911,2023-09-05 16:24:08.748415,0 days 00:00:00.329504,Leaky,Tanh,,,,61,22,15.0,,,,0.0008096508601618071,2,438,0.19167590361908543,0.00011775444939294276,203.80082828742414,COMPLETE
1549,0.5288837552070618,2023-09-05 16:24:08.748849,2023-09-05 16:24:09.170550,0 days 00:00:00.421701,Leaky,Tanh,,,,68,24,16.0,,,,0.00011175263436479161,2,162,0.21642310090815634,5.620882054123435e-05,207.01840982319396,COMPLETE
1550,0.1982564628124237,2023-09-05 16:24:09.170961,2023-09-05 16:24:09.459816,0 days 00:00:00.288855,Leaky,Tanh,,,,52,21,19.0,,,,0.022009224084292303,2,175,0.7991697843572475,0.0018360776433770834,304.9925231933594,COMPLETE
1551,0.2514689564704895,2023-09-05 16:24:09.460216,2023-09-05 16:24:10.220722,0 days 00:00:00.760506,Leaky,ReLU,,,,56,23,21.0,,,,0.0021663584341322225,2,189,0.7437115689985841,0.00020435815242463677,794.7580667049327,COMPLETE
1552,0.47572463750839233,2023-09-05 16:24:10.221146,2023-09-05 16:24:11.216428,0 days 00:00:00.995282,Leaky,Tanh,,,,63,23,17.0,,,,9.76306538519576e-05,2,390,0.22723918255888856,3.190445857414201e-05,537.3055644108699,COMPLETE
1553,0.27073904871940613,2023-09-05 16:24:11.216850,2023-09-05 16:24:11.451321,0 days 00:00:00.234471,Leaky,Tanh,,,,47,22,18.0,,,,0.058838565931212755,2,422,0.31436121143639123,2.1432999070882465e-05,213.9649490728611,COMPLETE
1554,0.2588261365890503,2023-09-05 16:24:11.451719,2023-09-05 16:24:11.787704,0 days 00:00:00.335985,Leaky,Tanh,,,,54,24,23.0,,,,0.012851188472275258,2,270,0.3441583246442795,1.798876915182601e-05,208.55167014926087,COMPLETE
1555,0.19606216251850128,2023-09-05 16:24:11.788146,2023-09-05 16:24:12.123689,0 days 00:00:00.335543,Leaky,Tanh,,,,50,23,11.0,,,,0.028079776336026215,2,78,0.7724157986785166,8.664516208824783e-05,1190.8202012585054,COMPLETE
1556,0.42692387104034424,2023-09-05 16:24:12.124110,2023-09-05 16:24:12.784853,0 days 00:00:00.660743,Leaky,Tanh,,,,74,21,13.0,,,,0.000738871092501028,2,457,0.14603466297950174,2.5646922510544776e-05,216.41343490564512,COMPLETE
1557,0.27480700612068176,2023-09-05 16:24:12.785306,2023-09-05 16:24:13.591203,0 days 00:00:00.805897,Leaky,Tanh,,,,60,22,16.0,,,,0.0027240534072206627,2,387,0.6270883636459476,0.006661173785127236,196.14443480968475,COMPLETE
1558,0.4237298369407654,2023-09-05 16:24:13.591633,2023-09-05 16:24:14.170960,0 days 00:00:00.579327,Leaky,Tanh,,,,65,7,16.0,,,,0.0018328710847777623,2,405,0.16418246004169537,6.888750044979104e-05,335.7183335916885,COMPLETE
1559,0.21654856204986572,2023-09-05 16:24:14.171393,2023-09-05 16:24:14.424554,0 days 00:00:00.253161,Leaky,ReLU,,,,67,24,18.0,,,,0.04122241977965936,2,255,0.7070598253108888,0.0021157588036302155,170.58150764747901,COMPLETE
1560,0.29937610030174255,2023-09-05 16:24:14.424950,2023-09-05 16:24:14.648775,0 days 00:00:00.223825,Leaky,Tanh,,,,59,24,15.0,,,,0.013220272106170685,2,417,0.25698923634084014,0.00015329064732308252,253.30127970377603,COMPLETE
1561,0.29126596450805664,2023-09-05 16:24:14.649148,2023-09-05 16:24:15.177620,0 days 00:00:00.528472,Leaky,,,,,56,23,,,,,0.0034605634351653597,1,264,0.6053116942270506,0.00020904692847218643,455.649371589582,COMPLETE
1562,0.5550004839897156,2023-09-05 16:24:15.178036,2023-09-05 16:24:18.228543,0 days 00:00:03.050507,Leaky,Tanh,,,,62,22,12.0,,,,2.897443846795255e-05,2,447,0.7492533547531016,4.650355419961271e-05,255.1497242562723,COMPLETE
1563,0.45797422528266907,2023-09-05 16:24:18.228965,2023-09-05 16:24:21.767793,0 days 00:00:03.538828,Leaky,Tanh,,,,52,17,19.0,,,,4.2383395562105664e-05,2,432,0.7996430352532008,0.010496125641767428,240.6061029787417,COMPLETE
1564,0.20941931009292603,2023-09-05 16:24:21.768237,2023-09-05 16:24:22.097687,0 days 00:00:00.329450,Leaky,Tanh,,,,70,24,17.0,,,,0.016726252115889705,2,279,0.7271178202342781,3.943886583118447e-05,226.29678046994093,COMPLETE
1565,0.4028550684452057,2023-09-05 16:24:22.098103,2023-09-05 16:24:24.618383,0 days 00:00:02.520280,Sigmoid,ReLU,,,,63,21,11.0,,,,0.0011767475314872313,2,463,0.6609471756801079,0.0026410801106731595,265.60358358868774,COMPLETE
1566,0.4367174208164215,2023-09-05 16:24:24.618819,2023-09-05 16:24:25.009647,0 days 00:00:00.390828,Leaky,Tanh,,,,65,23,15.0,,,,0.0013845632549436856,2,311,0.20610728062091058,1.5224921354192644e-05,190.17988596666578,COMPLETE
1567,0.27860528230667114,2023-09-05 16:24:25.010071,2023-09-05 16:24:25.256053,0 days 00:00:00.245982,Leaky,Tanh,,,,58,22,20.0,,,,0.06789199138455286,2,405,0.5442544584692546,9.623820648127316e-05,311.68707682291665,COMPLETE
1568,0.4826751947402954,2023-09-05 16:24:25.256422,2023-09-05 16:24:25.452600,0 days 00:00:00.196178,Leaky,Tanh,,,,54,24,18.0,,,,0.008900114584588543,2,250,0.16907531040048646,0.005557890391423843,244.9705380526456,COMPLETE
1569,0.23274746537208557,2023-09-05 16:24:25.453000,2023-09-05 16:24:26.977502,0 days 00:00:01.524502,Leaky,Tanh,,,,50,23,21.0,,,,0.0005853903214196821,2,270,0.7675461658418635,0.0001757361212060308,314.2326731088999,COMPLETE
1570,0.5946421027183533,2023-09-05 16:24:26.977932,2023-09-05 16:24:27.439062,0 days 00:00:00.461130,Tanh,Tanh,,,,68,22,19.0,,,,0.00046148880782254515,2,380,0.6918068791398257,0.035999627669996176,289.714164853096,COMPLETE
1571,0.2785133719444275,2023-09-05 16:24:27.439475,2023-09-05 16:24:27.665520,0 days 00:00:00.226045,Leaky,Tanh,,,,61,23,17.0,,,,0.022978186578753793,2,387,0.281344568471507,0.00012832888251814074,1062.6378405761718,COMPLETE
1572,0.3169715404510498,2023-09-05 16:24:27.665871,2023-09-05 16:24:27.843635,0 days 00:00:00.177764,Leaky,ReLU,,,,66,24,16.0,,,,0.03114378887115098,2,483,0.3579656690478188,0.00024225847123340177,311.8961088997977,COMPLETE
1573,0.23881004750728607,2023-09-05 16:24:27.844075,2023-09-05 16:24:28.881780,0 days 00:00:01.037705,Leaky,Tanh,,,,63,21,17.0,,,,0.0021538255185736647,2,413,0.7303123150899874,2.459634986280835e-05,156.72296244986106,COMPLETE
1574,0.16882939636707306,2023-09-05 16:24:28.882225,2023-09-05 16:24:30.087208,0 days 00:00:01.204983,Leaky,Tanh,,,,48,24,18.0,,,,0.0016143953943753995,2,425,0.7992108980639921,3.449289164666701e-05,315.3915352150246,COMPLETE
1575,0.2756381630897522,2023-09-05 16:24:30.087636,2023-09-05 16:24:31.137974,0 days 00:00:01.050338,Leaky,Tanh,,,,45,24,18.0,,,,0.0015394956240025398,2,427,0.7728397125394192,3.276289453045506e-05,367.8110968606514,COMPLETE
1576,0.2940030097961426,2023-09-05 16:24:31.138406,2023-09-05 16:24:31.544976,0 days 00:00:00.406570,Leaky,Tanh,,,,47,24,2.0,,,,0.011059227733803485,2,435,0.5169357150378098,3.0100339790774944e-05,312.3869571028085,COMPLETE
1577,0.24497367441654205,2023-09-05 16:24:31.545398,2023-09-05 16:24:32.248101,0 days 00:00:00.702703,Leaky,Tanh,,,,48,24,18.0,,,,0.014704473038249904,2,443,0.7728307123925489,4.224265184770475e-05,168.32028175467875,COMPLETE
1578,0.5841743350028992,2023-09-05 16:24:32.248537,2023-09-05 16:24:32.564293,0 days 00:00:00.315756,Leaky,Tanh,Tanh,,,45,24,18.0,1.0,,,0.019559119388052885,3,424,0.2883581336991929,3.7153015670337066e-05,389.7823286236457,COMPLETE
1579,0.16654767096042633,2023-09-05 16:24:32.564719,2023-09-05 16:24:33.318235,0 days 00:00:00.753516,Leaky,ReLU,Leaky,Tanh,Leaky,44,24,18.0,20.0,23.0,6.0,0.009476179305737699,5,427,0.7973125390142223,5.4689486382757194e-05,306.2002466080037,COMPLETE
1580,0.4096407890319824,2023-09-05 16:24:33.318689,2023-09-05 16:24:38.970359,0 days 00:00:05.651670,Leaky,ReLU,Leaky,Tanh,Leaky,44,4,18.0,20.0,23.0,7.0,4.634458358735847e-05,5,429,0.7527931134604495,5.6535179134761034e-05,446.3720257454541,COMPLETE
1581,0.30261385440826416,2023-09-05 16:24:38.970814,2023-09-05 16:24:39.367968,0 days 00:00:00.397154,Leaky,ReLU,Leaky,Tanh,Leaky,43,24,18.0,17.0,20.0,4.0,0.03471063864967328,5,439,0.5154796595588574,4.9409669803279587e-05,527.3271575927735,COMPLETE
1582,0.23693250119686127,2023-09-05 16:24:39.368387,2023-09-05 16:24:39.705982,0 days 00:00:00.337595,Leaky,ReLU,Leaky,Tanh,Leaky,47,24,18.0,19.0,18.0,10.0,0.00765233877727407,5,416,0.579547933186983,5.5276830139511315e-05,262.2062112559443,COMPLETE
1583,0.22693395614624023,2023-09-05 16:24:39.706407,2023-09-05 16:24:40.142537,0 days 00:00:00.436130,Leaky,ReLU,Leaky,Tanh,Leaky,49,24,18.0,22.0,24.0,5.0,0.009274532117274949,5,432,0.79757778481419,4.274011319067762e-05,152.59395568847657,COMPLETE
1584,0.3493161201477051,2023-09-05 16:24:40.142974,2023-09-05 16:24:40.492180,0 days 00:00:00.349206,Leaky,ReLU,Leaky,Tanh,,49,6,19.0,14.0,14.0,,0.05092549575962462,4,424,0.4300365478940554,6.512154939446241e-05,164.78420981382712,COMPLETE
1585,0.2557899057865143,2023-09-05 16:24:40.492669,2023-09-05 16:24:41.104580,0 days 00:00:00.611911,Leaky,ReLU,Leaky,Tanh,,44,24,18.0,18.0,21.0,,0.03688137234455365,4,439,0.7242017732094127,5.154743049248927e-05,1076.2364235902444,COMPLETE
1586,0.34616705775260925,2023-09-05 16:24:41.105046,2023-09-05 16:24:41.283683,0 days 00:00:00.178637,Leaky,ReLU,Leaky,,,48,24,18.0,20.0,,,0.07634341059899977,3,448,0.24472682173634439,6.093506995722011e-05,163.02981102984884,COMPLETE
1587,0.26620736718177795,2023-09-05 16:24:41.284044,2023-09-05 16:24:41.733003,0 days 00:00:00.448959,Leaky,ReLU,Leaky,Tanh,,48,5,18.0,16.0,17.0,,0.04575312581393411,4,427,0.7508622692107844,6.722288427644605e-05,289.1638698577881,COMPLETE
1588,0.2061152458190918,2023-09-05 16:24:41.733442,2023-09-05 16:24:42.343487,0 days 00:00:00.610045,Leaky,ReLU,Leaky,Sigmoid,Leaky,45,24,19.0,21.0,10.0,16.0,0.007202717172097154,5,437,0.695945711807571,3.846422577368742e-05,194.0608788467035,COMPLETE
1589,0.37463071942329407,2023-09-05 16:24:42.343929,2023-09-05 16:24:42.742371,0 days 00:00:00.398442,Leaky,ReLU,Leaky,ReLU,Leaky,47,24,19.0,23.0,13.0,8.0,0.04034156866923669,5,417,0.33875382130389164,7.216191012277916e-05,208.1737019220988,COMPLETE
1590,1.0605577230453491,2023-09-05 16:24:42.742809,2023-09-05 16:24:43.705072,0 days 00:00:00.962263,Sigmoid,ReLU,Leaky,Leaky,,46,24,18.0,12.0,23.0,,3.110253319564687e-05,4,418,0.10815134948826939,4.5579624430752295e-05,100.34653629868795,COMPLETE
1591,0.20959404110908508,2023-09-05 16:24:43.705514,2023-09-05 16:24:44.149541,0 days 00:00:00.444027,Leaky,ReLU,ReLU,Tanh,,49,24,19.0,11.0,16.0,,0.0066116598487615304,4,430,0.7733996632556659,3.656518419333198e-05,152.3765859296245,COMPLETE
1592,1.1527529954910278,2023-09-05 16:24:44.149967,2023-09-05 16:24:44.354233,0 days 00:00:00.204266,Leaky,ReLU,Leaky,Sigmoid,Sigmoid,43,24,18.0,15.0,20.0,14.0,0.008714237286582873,5,423,0.27345768467795706,0.0038811022232289587,132.85750532150269,COMPLETE
1593,0.30319297313690186,2023-09-05 16:24:44.354610,2023-09-05 16:24:44.649554,0 days 00:00:00.294944,Leaky,ReLU,Sigmoid,ReLU,,45,24,19.0,19.0,9.0,,0.05525412461867585,4,434,0.23227587428551025,7.713982909460273e-05,431.1273808479309,COMPLETE
1594,0.7115134596824646,2023-09-05 16:24:44.649952,2023-09-05 16:24:48.371544,0 days 00:00:03.721592,Tanh,ReLU,Tanh,,,47,23,18.0,13.0,,,1.1232033913463894e-05,3,446,0.6463986127352854,0.07157913466193187,125.5949643567004,COMPLETE
1595,0.4269573390483856,2023-09-05 16:24:48.371987,2023-09-05 16:24:48.568280,0 days 00:00:00.196293,Leaky,ReLU,ReLU,Tanh,ReLU,47,24,18.0,24.0,5.0,3.0,0.030040334213929997,5,422,0.105619746299302,0.0024704259448416403,206.19086209465476,COMPLETE
1596,1.0880712270736694,2023-09-05 16:24:48.568675,2023-09-05 16:24:48.969440,0 days 00:00:00.400765,Leaky,ReLU,Leaky,,,46,23,19.0,20.0,,,0.009708480775673987,3,432,0.7997014411821874,0.08972917844331484,100.06717600141253,COMPLETE
