number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,state
94,0.3559291362762451,2023-09-05 14:38:24.675750,2023-09-05 14:38:25.276565,0 days 00:00:00.600815,Tanh,Leaky,Tanh,Tanh,,22,7,21.0,17.0,12.0,,0.023850844966685106,4,250,0.6634065805104682,2.9527420625382554e-05,162.7933430671692,COMPLETE
95,0.23651118576526642,2023-09-05 14:38:25.276858,2023-09-05 14:38:25.796719,0 days 00:00:00.519861,Tanh,ReLU,ReLU,Sigmoid,,44,11,22.0,17.0,17.0,,0.016411762520832658,4,215,0.777517411726689,1.563058672040903e-05,218.0361839852682,COMPLETE
96,0.9740159511566162,2023-09-05 14:38:25.797017,2023-09-05 14:38:26.069265,0 days 00:00:00.272248,Sigmoid,Tanh,Sigmoid,Sigmoid,ReLU,40,11,23.0,16.0,17.0,6.0,0.059027166968043464,5,75,0.7742746847687835,5.5463048322439373e-05,117.49631275850184,COMPLETE
97,0.30175545811653137,2023-09-05 14:38:26.069559,2023-09-05 14:38:26.688410,0 days 00:00:00.618851,Tanh,Leaky,ReLU,Sigmoid,,31,10,20.0,17.0,19.0,,0.01798230688991307,4,275,0.763745524062708,2.234373890367917e-05,160.9614271866648,COMPLETE
98,0.2874408960342407,2023-09-05 14:38:26.688719,2023-09-05 14:38:27.048664,0 days 00:00:00.359945,Tanh,ReLU,Sigmoid,Sigmoid,,44,12,19.0,20.0,15.0,,0.030419778339002872,4,215,0.7269222403603471,1.2783798549100986e-05,168.11000493367513,COMPLETE
99,0.2906210720539093,2023-09-05 14:38:27.048954,2023-09-05 14:38:27.576187,0 days 00:00:00.527233,Tanh,Tanh,ReLU,Sigmoid,,35,22,22.0,19.0,18.0,,0.022604124418728822,4,499,0.6407234228220129,4.1565187226078234e-05,181.76122102283296,COMPLETE
100,0.3436267673969269,2023-09-05 14:38:27.576470,2023-09-05 14:38:28.229017,0 days 00:00:00.652547,ReLU,ReLU,Sigmoid,Sigmoid,,28,13,18.0,21.0,13.0,,0.016524411305198192,4,172,0.7993774888115345,3.083118004355815e-05,154.84870507982043,COMPLETE
101,0.32114019989967346,2023-09-05 14:38:28.229303,2023-09-05 14:38:28.555173,0 days 00:00:00.325870,Tanh,ReLU,ReLU,Tanh,,46,8,23.0,18.0,16.0,,0.013284463170096366,4,196,0.692060982441068,1.5983478273470208e-05,289.56192963698817,COMPLETE
102,0.30965477228164673,2023-09-05 14:38:28.555465,2023-09-05 14:38:29.013111,0 days 00:00:00.457646,Tanh,ReLU,ReLU,Sigmoid,,57,24,20.0,15.0,19.0,,0.009384661971046999,4,99,0.7315367256569058,1.9499305766486167e-05,315.9721357172186,COMPLETE
103,0.3077680468559265,2023-09-05 14:38:29.013421,2023-09-05 14:38:29.325097,0 days 00:00:00.311676,Tanh,ReLU,ReLU,Leaky,,51,11,21.0,10.0,14.0,,0.010018792760183253,4,210,0.6681155817434863,1.612413580704958e-05,222.6558114328692,COMPLETE
104,0.253225177526474,2023-09-05 14:38:29.325382,2023-09-05 14:38:29.985437,0 days 00:00:00.660055,Tanh,ReLU,ReLU,ReLU,,40,17,22.0,17.0,17.0,,0.01900016686162551,4,263,0.7611851580277703,2.5948611383899676e-05,175.15444793701172,COMPLETE
105,0.3062170445919037,2023-09-05 14:38:29.985726,2023-09-05 14:38:30.355015,0 days 00:00:00.369289,Tanh,ReLU,ReLU,Sigmoid,,39,17,22.0,16.0,17.0,,0.019086181954320405,4,285,0.7669852840963796,5.430428480942837e-05,265.18557797945465,COMPLETE
106,0.30343660712242126,2023-09-05 14:38:30.355302,2023-09-05 14:38:30.719495,0 days 00:00:00.364193,Tanh,Tanh,ReLU,ReLU,,54,15,24.0,17.0,18.0,,0.015783680111205196,4,262,0.7679087046048334,2.459290700560352e-05,168.45017473625416,COMPLETE
107,0.2943268120288849,2023-09-05 14:38:30.719790,2023-09-05 14:38:31.197691,0 days 00:00:00.477901,Tanh,ReLU,ReLU,Tanh,,33,16,22.0,20.0,20.0,,0.02659339872280933,4,239,0.7239031717497948,3.369930780086013e-05,165.50722122192383,COMPLETE
108,0.29843980073928833,2023-09-05 14:38:31.197977,2023-09-05 14:38:31.608923,0 days 00:00:00.410946,Tanh,Leaky,Leaky,Sigmoid,,37,20,23.0,18.0,16.0,,0.013346648482016037,4,316,0.6238390351036727,1.1523047452062727e-05,288.3658272238339,COMPLETE
109,0.34152474999427795,2023-09-05 14:38:31.609213,2023-09-05 14:38:32.023514,0 days 00:00:00.414301,Tanh,ReLU,Sigmoid,ReLU,,41,23,20.0,19.0,15.0,,0.03377790612615515,4,301,0.6929890170255402,2.0380560790703562e-05,251.54395456025094,COMPLETE
110,0.24635867774486542,2023-09-05 14:38:32.023808,2023-09-05 14:38:32.556646,0 days 00:00:00.532838,Tanh,Tanh,ReLU,Sigmoid,Tanh,43,22,24.0,14.0,11.0,19.0,0.021540636688753088,5,331,0.7749901767381927,6.562914221285841e-05,216.13447591993543,COMPLETE
111,0.29360800981521606,2023-09-05 14:38:32.556955,2023-09-05 14:38:33.234787,0 days 00:00:00.677832,Tanh,Tanh,ReLU,Sigmoid,Tanh,48,22,24.0,14.0,11.0,17.0,0.020793844653094015,5,333,0.7722012991593148,6.861224220942721e-05,319.9757189069475,COMPLETE
112,0.3301515281200409,2023-09-05 14:38:33.235083,2023-09-05 14:38:33.727727,0 days 00:00:00.492644,Tanh,Tanh,ReLU,Sigmoid,Tanh,42,21,23.0,16.0,11.0,19.0,0.02345181865538964,5,314,0.7312243347889018,2.6141669449392232e-05,235.47410365513392,COMPLETE
113,0.2997548282146454,2023-09-05 14:38:33.728037,2023-09-05 14:38:34.227134,0 days 00:00:00.499097,Tanh,Tanh,ReLU,Sigmoid,Tanh,72,23,24.0,14.0,10.0,12.0,0.01127229794432433,5,266,0.7702802792402512,8.320176554554948e-05,447.66333908081054,COMPLETE
114,0.2861880958080292,2023-09-05 14:38:34.227451,2023-09-05 14:38:34.990717,0 days 00:00:00.763266,Tanh,Tanh,ReLU,Sigmoid,Leaky,45,10,19.0,17.0,12.0,21.0,0.017524097232320714,5,354,0.669861305268002,4.83472795759564e-05,306.1843828473772,COMPLETE
115,0.2551523745059967,2023-09-05 14:38:34.991013,2023-09-05 14:38:35.789627,0 days 00:00:00.798614,Tanh,Tanh,Tanh,ReLU,,39,12,23.0,16.0,17.0,,0.00807050024593405,4,275,0.714861953079008,4.220879128345269e-05,195.23399710655212,COMPLETE
116,0.3360651135444641,2023-09-05 14:38:35.789920,2023-09-05 14:38:36.533193,0 days 00:00:00.743273,Sigmoid,Tanh,Tanh,ReLU,,35,13,22.0,15.0,21.0,,0.007689273441760482,4,329,0.7096577314265001,0.00011309277243504856,1982.7693865740741,COMPLETE
117,0.2667746841907501,2023-09-05 14:38:36.533480,2023-09-05 14:38:37.178895,0 days 00:00:00.645415,Tanh,Tanh,Tanh,ReLU,,39,22,21.0,8.0,18.0,,0.010083906414719228,4,293,0.7981958807604437,5.828352154200106e-05,194.3010255564814,COMPLETE
118,0.24896365404129028,2023-09-05 14:38:37.179190,2023-09-05 14:38:37.632833,0 days 00:00:00.453643,Tanh,Tanh,Tanh,,,43,24,22.0,18.0,,,0.013507852749307091,3,245,0.6487520339944016,1.4445580370004255e-05,3884.218881101024,COMPLETE
119,0.3133039176464081,2023-09-05 14:38:37.633118,2023-09-05 14:38:38.044379,0 days 00:00:00.411261,Tanh,Tanh,Tanh,,,32,24,22.0,18.0,,,0.04178469995655544,3,255,0.6000607729640913,1.4771983322523103e-05,167.72709133750513,COMPLETE
120,0.3235138952732086,2023-09-05 14:38:38.044664,2023-09-05 14:38:38.389694,0 days 00:00:00.345030,ReLU,Tanh,Tanh,,,37,23,20.0,18.0,,,0.013871427151620165,3,368,0.6324507226784253,1.0162209792228615e-05,312.8011016845703,COMPLETE
121,0.32314085960388184,2023-09-05 14:38:38.389974,2023-09-05 14:38:38.927728,0 days 00:00:00.537754,Tanh,Tanh,Tanh,,,40,17,23.0,17.0,,,0.008287122731151432,3,243,0.7338779728153494,1.9427009894767364e-05,282.3749078244579,COMPLETE
122,0.3319645822048187,2023-09-05 14:38:38.928004,2023-09-05 14:38:39.482570,0 days 00:00:00.554566,Tanh,Tanh,Tanh,,,43,24,21.0,13.0,,,0.005842146003137586,3,214,0.6820176331482503,2.630580924065425e-05,175.10699041958512,COMPLETE
123,0.2984074354171753,2023-09-05 14:38:39.482861,2023-09-05 14:38:39.993994,0 days 00:00:00.511133,Tanh,Tanh,,,,49,12,23.0,,,,0.012341528948679998,2,187,0.6539915159058883,1.2994525330597697e-05,185.31272587306063,COMPLETE
124,0.2967741787433624,2023-09-05 14:38:39.994266,2023-09-05 14:38:40.270251,0 days 00:00:00.275985,Tanh,Tanh,Tanh,,,44,22,22.0,17.0,,,0.027196402891974007,3,249,0.7046811860194305,3.537534361262661e-05,394.4793384693287,COMPLETE
125,0.28885188698768616,2023-09-05 14:38:40.270539,2023-09-05 14:38:40.679112,0 days 00:00:00.408573,Tanh,ReLU,ReLU,ReLU,,79,23,21.0,19.0,17.0,,0.014895442739649043,4,230,0.7980218865894083,1.5000817845447309e-05,201.82800715020363,COMPLETE
126,0.2650676369667053,2023-09-05 14:38:40.679404,2023-09-05 14:38:41.104560,0 days 00:00:00.425156,Tanh,Sigmoid,ReLU,ReLU,,42,20,17.0,18.0,20.0,,0.02284220823785557,4,303,0.7431328149720873,2.215728867796772e-05,210.359218713009,COMPLETE
127,0.34845221042633057,2023-09-05 14:38:41.104854,2023-09-05 14:38:41.416672,0 days 00:00:00.311818,Tanh,,,,,41,20,,,,,0.033582037468408724,1,306,0.7426039492531772,2.177970760810077e-05,242.18304298037575,COMPLETE
128,0.3228374123573303,2023-09-05 14:38:41.416949,2023-09-05 14:38:41.792978,0 days 00:00:00.376029,Tanh,Sigmoid,Tanh,,,35,21,17.0,3.0,,,0.023753708042040578,3,342,0.5733455854256457,1.7683180820309023e-05,317.3981162623355,COMPLETE
129,0.29468631744384766,2023-09-05 14:38:41.793380,2023-09-05 14:38:42.330091,0 days 00:00:00.536711,Tanh,Sigmoid,ReLU,ReLU,,47,22,17.0,19.0,20.0,,0.0170396417956758,4,289,0.6834212652280705,4.379093308120777e-05,518.3651547241211,COMPLETE
130,0.31893330812454224,2023-09-05 14:38:42.330403,2023-09-05 14:38:42.630357,0 days 00:00:00.299954,Tanh,Sigmoid,ReLU,,,37,23,18.0,20.0,,,0.02988180374608462,3,278,0.6101956293529552,9.806970824655297e-05,188.68598306590113,COMPLETE
131,0.2727513313293457,2023-09-05 14:38:42.630662,2023-09-05 14:38:43.324315,0 days 00:00:00.693653,Tanh,Sigmoid,ReLU,ReLU,,42,18,19.0,9.0,17.0,,0.010638062300507267,4,261,0.7372946165206883,2.9257023549954716e-05,249.10143770490373,COMPLETE
132,0.25494590401649475,2023-09-05 14:38:43.324615,2023-09-05 14:38:43.629188,0 days 00:00:00.304573,Tanh,ReLU,ReLU,ReLU,,92,19,20.0,18.0,19.0,,0.019388431264487825,4,351,0.7693286711301421,2.3430899849137848e-05,215.55110702514648,COMPLETE
133,0.2654293477535248,2023-09-05 14:38:43.629475,2023-09-05 14:38:44.101739,0 days 00:00:00.472264,Tanh,Tanh,ReLU,ReLU,,93,19,20.0,18.0,22.0,,0.01996548489616275,4,379,0.7067110081558369,1.2924061240361166e-05,107.80673372572747,COMPLETE
134,0.24354523420333862,2023-09-05 14:38:44.102037,2023-09-05 14:38:44.431291,0 days 00:00:00.329254,Tanh,Sigmoid,ReLU,ReLU,,86,19,19.0,18.0,24.0,,0.03880985969336542,4,353,0.767126071822766,6.909137525376891e-05,168.03904370563785,COMPLETE
135,0.30474188923835754,2023-09-05 14:38:44.431598,2023-09-05 14:38:44.755472,0 days 00:00:00.323874,Tanh,ReLU,ReLU,Leaky,,86,24,19.0,21.0,19.0,,0.03443204579178817,4,337,0.7715604192694296,6.556538042470506e-05,258.2244800567627,COMPLETE
136,0.3112088739871979,2023-09-05 14:38:44.755769,2023-09-05 14:38:45.092000,0 days 00:00:00.336231,Tanh,Tanh,ReLU,Sigmoid,,91,19,20.0,17.0,24.0,,0.04319194324525464,4,349,0.6510337833345998,0.00014719846052716138,365.7395131636639,COMPLETE
137,0.29665812849998474,2023-09-05 14:38:45.092286,2023-09-05 14:38:45.368856,0 days 00:00:00.276570,Tanh,ReLU,ReLU,ReLU,,90,14,18.0,15.0,16.0,,0.05170585874581346,4,356,0.7991055747790934,7.301997392496357e-05,371.7503953821519,COMPLETE
138,0.35408514738082886,2023-09-05 14:38:45.369157,2023-09-05 14:38:45.730235,0 days 00:00:00.361078,Sigmoid,Tanh,Leaky,Sigmoid,,84,15,21.0,16.0,18.0,,0.014355439768855014,4,326,0.7114713190438382,4.8512103044800075e-05,356.52499876631066,COMPLETE
139,0.35022908449172974,2023-09-05 14:38:45.730526,2023-09-05 14:38:45.884145,0 days 00:00:00.153619,Tanh,ReLU,Tanh,,,98,12,19.0,19.0,,,0.027391116732896053,3,367,0.6699167171197542,8.511328942741073e-05,823.7080154418945,COMPLETE
140,0.2973877191543579,2023-09-05 14:38:45.884435,2023-09-05 14:38:46.135830,0 days 00:00:00.251395,Tanh,Sigmoid,ReLU,ReLU,,81,21,22.0,17.0,22.0,,0.0749642349551549,4,402,0.7561470533271313,1.118111254171562e-05,730.9137268066406,COMPLETE
141,0.25925740599632263,2023-09-05 14:38:46.136129,2023-09-05 14:38:46.706593,0 days 00:00:00.570464,Tanh,Sigmoid,ReLU,ReLU,,39,20,19.0,18.0,19.0,,0.020171179373167918,4,317,0.7395777297859282,3.220820622313652e-05,275.86417371173235,COMPLETE
142,0.3210471272468567,2023-09-05 14:38:46.706888,2023-09-05 14:38:47.020708,0 days 00:00:00.313820,Tanh,Sigmoid,ReLU,ReLU,,87,19,20.0,18.0,17.0,,0.018394827101187162,4,320,0.7181522294430104,3.272233594408662e-05,324.7502023606073,COMPLETE
143,0.2554765045642853,2023-09-05 14:38:47.021009,2023-09-05 14:38:47.571976,0 days 00:00:00.550967,Tanh,Sigmoid,ReLU,ReLU,,39,20,21.0,20.0,18.0,,0.0384070960660548,4,315,0.7694906942504636,5.994255298572046e-05,135.294211769104,COMPLETE
144,0.3449943959712982,2023-09-05 14:38:47.572271,2023-09-05 14:38:48.028136,0 days 00:00:00.455865,Tanh,Sigmoid,ReLU,ReLU,,38,18,19.0,19.0,18.0,,0.04317371579812064,4,313,0.7712323776664269,3.823657083012871e-05,411.91041803359985,COMPLETE
145,0.37225964665412903,2023-09-05 14:38:48.028436,2023-09-05 14:38:48.485839,0 days 00:00:00.457403,Tanh,Sigmoid,ReLU,ReLU,,34,20,21.0,20.0,19.0,,0.025755573047154326,4,335,0.3837839644615877,5.708919095553287e-05,184.74053764343262,COMPLETE
146,0.31177935004234314,2023-09-05 14:38:48.486135,2023-09-05 14:38:48.894851,0 days 00:00:00.408716,Tanh,Sigmoid,ReLU,ReLU,,39,19,18.0,21.0,17.0,,0.03769684551712824,4,349,0.7418752059604135,1.6939919849621648e-05,215.81326395670573,COMPLETE
147,0.3378385007381439,2023-09-05 14:38:48.895146,2023-09-05 14:38:49.412189,0 days 00:00:00.517043,Tanh,Sigmoid,ReLU,ReLU,,45,20,22.0,16.0,15.0,,0.01971141197694772,4,52,0.7668932853735798,2.43250867147755e-05,217.6506605602446,COMPLETE
148,0.23615431785583496,2023-09-05 14:38:49.412488,2023-09-05 14:38:50.346605,0 days 00:00:00.934117,ReLU,Sigmoid,Sigmoid,ReLU,,36,20,21.0,20.0,16.0,,0.016458703079681912,4,325,0.7983749456369363,4.4974454471296425e-05,169.1825326681137,COMPLETE
149,0.4460591971874237,2023-09-05 14:38:50.346914,2023-09-05 14:38:51.070334,0 days 00:00:00.723420,ReLU,Sigmoid,Sigmoid,ReLU,,40,11,22.0,19.0,18.0,,0.030103544736204267,4,380,0.7969103168463734,4.7794981983108337e-05,203.6971614045917,COMPLETE
150,0.2938859760761261,2023-09-05 14:38:51.070631,2023-09-05 14:38:51.658736,0 days 00:00:00.588105,ReLU,Sigmoid,Sigmoid,ReLU,,36,20,21.0,20.0,16.0,,0.05113411536857082,4,329,0.7012951380341979,6.076699294686352e-05,195.674169921875,COMPLETE
151,0.28497809171676636,2023-09-05 14:38:51.659035,2023-09-05 14:38:52.140399,0 days 00:00:00.481364,ReLU,Sigmoid,Sigmoid,ReLU,,38,19,20.0,18.0,17.0,,0.015391812088885732,4,313,0.7352536904843835,2.8424241551295077e-05,798.326544019911,COMPLETE
152,0.33624231815338135,2023-09-05 14:38:52.140703,2023-09-05 14:38:52.776170,0 days 00:00:00.635467,ReLU,Sigmoid,Sigmoid,Sigmoid,,33,21,20.0,18.0,19.0,,0.023022913239156454,4,297,0.7688829991579363,3.9822189845020976e-05,171.72813080578317,COMPLETE
153,0.3141191303730011,2023-09-05 14:38:52.776486,2023-09-05 14:38:53.157238,0 days 00:00:00.380752,Tanh,Sigmoid,ReLU,ReLU,,36,18,21.0,21.0,16.0,,0.012178540243907287,4,320,0.7242171043548491,0.00011863797489366448,348.15744470666954,COMPLETE
154,0.29894641041755676,2023-09-05 14:38:53.157535,2023-09-05 14:38:53.709592,0 days 00:00:00.552057,ReLU,ReLU,Sigmoid,Sigmoid,,29,19,20.0,17.0,15.0,,0.015666844855934902,4,341,0.799786606582208,1.4318045601511632e-05,737.563371329472,COMPLETE
155,0.2624758183956146,2023-09-05 14:38:53.709892,2023-09-05 14:38:54.458302,0 days 00:00:00.748410,Tanh,Sigmoid,ReLU,ReLU,,44,20,21.0,20.0,18.0,,0.018417799640242514,4,325,0.6766562595408032,3.374540994525776e-05,229.78311271098121,COMPLETE
156,0.35018444061279297,2023-09-05 14:38:54.458602,2023-09-05 14:38:54.998747,0 days 00:00:00.540145,Tanh,ReLU,Tanh,Sigmoid,,41,18,23.0,17.0,17.0,,0.03534053568993063,4,307,0.7634160545090456,7.644207115192205e-05,314.3371261968845,COMPLETE
157,0.27229762077331543,2023-09-05 14:38:54.999049,2023-09-05 14:38:55.527791,0 days 00:00:00.528742,Tanh,ReLU,Sigmoid,Tanh,,50,21,19.0,20.0,16.0,,0.02158719324263618,4,359,0.7437844732500924,2.002471327503668e-05,229.45350419714094,COMPLETE
158,0.40879252552986145,2023-09-05 14:38:55.528078,2023-09-05 14:38:55.773352,0 days 00:00:00.245274,Tanh,Sigmoid,ReLU,Leaky,,31,19,22.0,16.0,19.0,,0.013167823648723917,4,288,0.24653138906081193,5.007844880512274e-05,290.3244114411183,COMPLETE
159,0.31018561124801636,2023-09-05 14:38:55.773713,2023-09-05 14:38:56.489259,0 days 00:00:00.715546,Tanh,ReLU,ReLU,ReLU,Tanh,47,17,4.0,19.0,24.0,12.0,0.027502546428407198,5,299,0.6969881103421823,1.6834435565666077e-05,217.5176324359441,COMPLETE
160,0.2969573736190796,2023-09-05 14:38:56.489565,2023-09-05 14:38:56.864153,0 days 00:00:00.374588,Tanh,Sigmoid,ReLU,Sigmoid,,94,22,21.0,6.0,17.0,,0.01621098869382043,4,268,0.6488008670734132,1.0168239871634327e-05,181.73495910127284,COMPLETE
161,0.32933470606803894,2023-09-05 14:38:56.864455,2023-09-05 14:38:57.274226,0 days 00:00:00.409771,Tanh,Tanh,ReLU,,,68,23,20.0,18.0,,,0.009990550323239575,3,332,0.713107943575521,9.220960855866391e-05,223.43716920096918,COMPLETE
162,0.3213663399219513,2023-09-05 14:38:57.274507,2023-09-05 14:38:57.961288,0 days 00:00:00.686781,Tanh,Tanh,ReLU,ReLU,,84,10,19.0,18.0,18.0,,0.008586267929960685,4,347,0.7676542869364804,6.0753690351997714e-05,115.52730569072153,COMPLETE
163,0.725380003452301,2023-09-05 14:38:57.961574,2023-09-05 14:38:58.261006,0 days 00:00:00.299432,Tanh,Tanh,ReLU,Tanh,,89,24,19.0,17.0,1.0,,0.013949090746084443,4,221,0.6803482703422435,3.4918125892193765e-05,4081.2386375249816,COMPLETE
164,0.282378613948822,2023-09-05 14:38:58.261305,2023-09-05 14:38:59.083020,0 days 00:00:00.821715,Tanh,Tanh,Sigmoid,Sigmoid,,39,22,20.0,19.0,13.0,,0.022211535504130745,4,275,0.7410771960960741,4.3961964704197787e-05,2077.429232237769,COMPLETE
165,0.3043080270290375,2023-09-05 14:38:59.083332,2023-09-05 14:38:59.323552,0 days 00:00:00.240220,Tanh,ReLU,ReLU,,,91,21,23.0,12.0,,,0.017766230140103104,3,202,0.5472248608167417,2.40604783096405e-05,144.46286078559027,COMPLETE
166,0.2637835144996643,2023-09-05 14:38:59.323860,2023-09-05 14:39:00.148692,0 days 00:00:00.824832,Tanh,Tanh,Tanh,ReLU,,34,23,22.0,17.0,16.0,,0.011126377275132888,4,255,0.775856327696824,7.174260562785055e-05,679.600213792589,COMPLETE
167,0.25903889536857605,2023-09-05 14:39:00.149010,2023-09-05 14:39:00.667684,0 days 00:00:00.518674,Tanh,ReLU,Leaky,,,43,20,21.0,18.0,,,0.007464576759496046,3,317,0.7981037811125938,1.234083734576133e-05,448.07433064778644,COMPLETE
168,0.3145626187324524,2023-09-05 14:39:00.667990,2023-09-05 14:39:01.451490,0 days 00:00:00.783500,Sigmoid,ReLU,Leaky,Sigmoid,,43,20,21.0,19.0,15.0,,0.006918738496083852,4,474,0.724405535193812,1.259053279341406e-05,280.3862175574669,COMPLETE
169,0.2836938798427582,2023-09-05 14:39:01.451783,2023-09-05 14:39:01.934471,0 days 00:00:00.482688,Tanh,ReLU,Leaky,Tanh,,40,19,22.0,18.0,19.0,,0.031740632571623614,4,310,0.7956825500602319,1.4669250002348762e-05,950.0664744657629,COMPLETE
170,0.3134278357028961,2023-09-05 14:39:01.934792,2023-09-05 14:39:02.332623,0 days 00:00:00.397831,Tanh,ReLU,Sigmoid,,,36,20,21.0,16.0,,,0.03841098844306752,3,320,0.7470959757214052,1.9997273784086024e-05,232.24137592315674,COMPLETE
171,0.28530171513557434,2023-09-05 14:39:02.332938,2023-09-05 14:39:02.743695,0 days 00:00:00.410757,Tanh,ReLU,,,,46,12,20.0,,,,0.004087941223633036,2,339,0.6931808652984486,1.15427864855324e-05,268.7361596799364,COMPLETE
172,0.23860089480876923,2023-09-05 14:39:02.743985,2023-09-05 14:39:03.563975,0 days 00:00:00.819990,Tanh,ReLU,Leaky,,,38,20,19.0,17.0,,,0.009563787929667337,3,327,0.7978830508689573,0.0008370908539293142,463.23085484360206,COMPLETE
173,0.29306477308273315,2023-09-05 14:39:03.564266,2023-09-05 14:39:03.814540,0 days 00:00:00.250274,Tanh,ReLU,Leaky,,,38,20,18.0,17.0,,,0.012736440986560212,3,328,0.7701201632486758,0.00034965410074095044,211.26465486225328,COMPLETE
174,0.2934549152851105,2023-09-05 14:39:03.814823,2023-09-05 14:39:04.642430,0 days 00:00:00.827607,Tanh,ReLU,Leaky,,,41,21,19.0,18.0,,,0.008366710515499576,3,152,0.7997671116050538,0.0019821172166117652,119.92877875434027,COMPLETE
175,0.3183406889438629,2023-09-05 14:39:04.642727,2023-09-05 14:39:05.092936,0 days 00:00:00.450209,Tanh,ReLU,Leaky,,,43,19,20.0,19.0,,,0.023848175794059897,3,316,0.7456663473758436,0.003153098672982569,471.32118007114957,COMPLETE
176,0.2807713449001312,2023-09-05 14:39:05.093227,2023-09-05 14:39:05.458365,0 days 00:00:00.365138,Tanh,ReLU,Leaky,,,37,18,23.0,18.0,,,0.01643420998679674,3,353,0.7263232561955384,1.7507465158121667e-05,164.16382293701173,COMPLETE
177,0.251615047454834,2023-09-05 14:39:05.458657,2023-09-05 14:39:05.956805,0 days 00:00:00.498148,ReLU,ReLU,Leaky,ReLU,,45,11,24.0,20.0,20.0,,0.01025230228410031,4,340,0.799966186067959,2.8927226484944422e-05,277.04943182529547,COMPLETE
178,0.2774028182029724,2023-09-05 14:39:05.957098,2023-09-05 14:39:06.733407,0 days 00:00:00.776309,ReLU,ReLU,Leaky,ReLU,,45,10,24.0,20.0,21.0,,0.010090667495216001,4,360,0.7992335254763336,2.8075540906422393e-05,156.78034788562405,COMPLETE
179,0.2720321714878082,2023-09-05 14:39:06.733710,2023-09-05 14:39:07.404622,0 days 00:00:00.670912,ReLU,ReLU,Leaky,,,48,11,24.0,15.0,,,0.005021518363955725,3,131,0.7634908897513641,4.242154915097368e-05,195.61885889025703,COMPLETE
180,0.3446418046951294,2023-09-05 14:39:07.404926,2023-09-05 14:39:07.980694,0 days 00:00:00.575768,ReLU,ReLU,Leaky,ReLU,,42,11,23.0,17.0,18.0,,0.006353514191930364,4,344,0.7158727292737994,0.0007749740248867516,151.30184332529703,COMPLETE
181,0.24704404175281525,2023-09-05 14:39:07.981001,2023-09-05 14:39:08.379817,0 days 00:00:00.398816,ReLU,ReLU,Leaky,ReLU,,40,20,22.0,21.0,20.0,,0.012443976059726016,4,335,0.7731225292263072,1.4748043612695432e-05,174.54493923844962,COMPLETE
182,0.2703394889831543,2023-09-05 14:39:08.380108,2023-09-05 14:39:08.804968,0 days 00:00:00.424860,ReLU,ReLU,Leaky,ReLU,,40,20,22.0,21.0,20.0,,0.012246039330099183,4,335,0.7744156845983335,1.4282707640977425e-05,252.70875106319303,COMPLETE
183,0.332916259765625,2023-09-05 14:39:08.805273,2023-09-05 14:39:09.221070,0 days 00:00:00.415797,ReLU,ReLU,Leaky,ReLU,,45,13,23.0,22.0,20.0,,0.0075027615669838775,4,326,0.7979473209631814,1.0076089476546127e-05,264.6369376182556,COMPLETE
184,0.3352473974227905,2023-09-05 14:39:09.221365,2023-09-05 14:39:09.606425,0 days 00:00:00.385060,ReLU,ReLU,Leaky,ReLU,,43,9,22.0,16.0,22.0,,0.008773856595835947,4,67,0.5109681412931654,5.3082549284979586e-05,298.2809086289517,COMPLETE
185,0.269331157207489,2023-09-05 14:39:09.606730,2023-09-05 14:39:10.288767,0 days 00:00:00.682037,ReLU,ReLU,Leaky,ReLU,,38,21,24.0,21.0,21.0,,0.011175084857981351,4,337,0.75018621001487,0.00017686302724985887,175.2978858947754,COMPLETE
186,0.3052290678024292,2023-09-05 14:39:10.289071,2023-09-05 14:39:10.592166,0 days 00:00:00.303095,ReLU,ReLU,Leaky,ReLU,,51,12,21.0,19.0,20.0,,0.01917199100495891,4,95,0.4804470127715159,1.1681326611794563e-05,278.8388446807861,COMPLETE
187,0.2909276485443115,2023-09-05 14:39:10.592465,2023-09-05 14:39:11.521790,0 days 00:00:00.929325,ReLU,Sigmoid,Leaky,ReLU,,41,20,22.0,22.0,23.0,,0.014199084120081154,4,301,0.723639122746766,1.6735141841434633e-05,200.93143348171287,COMPLETE
188,0.34269005060195923,2023-09-05 14:39:11.522104,2023-09-05 14:39:11.798720,0 days 00:00:00.276616,Tanh,ReLU,Tanh,,,39,12,23.0,17.0,,,0.06331007072842706,3,351,0.7630669796259769,3.2188473488411535e-05,360.8735608187589,COMPLETE
