number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
0,0.34227824211120605,2023-09-01 22:59:48.715002,2023-09-01 22:59:58.656169,0 days 00:00:09.941167,Leaky,Sigmoid,,4,2,17.0,,0.0003414893669703054,2,100,0.39282653817357227,0.0005176920574693388,COMPLETE
1,0.3617487847805023,2023-09-01 22:59:58.656465,2023-09-01 23:00:01.896265,0 days 00:00:03.239800,Leaky,Sigmoid,ReLU,30,11,8.0,12.0,7.358183246806853e-05,3,100,0.6521613540869797,4.03825406129057e-05,COMPLETE
2,0.20234164595603943,2023-09-01 23:00:01.896547,2023-09-01 23:00:04.678760,0 days 00:00:02.782213,Sigmoid,Sigmoid,ReLU,12,20,18.0,9.0,0.03380609082475069,3,80,0.30208529226802144,0.00012981168583509127,COMPLETE
3,0.27437305450439453,2023-09-01 23:00:04.679040,2023-09-01 23:00:05.990696,0 days 00:00:01.311656,ReLU,Tanh,,10,8,4.0,,0.002956336392185448,2,100,0.12079813749176656,5.4614901913049307e-05,COMPLETE
4,0.2565586268901825,2023-09-01 23:00:05.990974,2023-09-01 23:00:10.324498,0 days 00:00:04.333524,Leaky,Sigmoid,,2,10,9.0,,0.004151148325154619,2,40,0.22299143455396672,0.004560025525236075,COMPLETE
5,0.32648739218711853,2023-09-01 23:00:10.324774,2023-09-01 23:00:12.407523,0 days 00:00:02.082749,Tanh,,,4,3,,,0.08707324904154522,1,60,0.1825957193050149,0.0025726155842632054,COMPLETE
6,0.2353273630142212,2023-09-01 23:00:12.407784,2023-09-01 23:00:16.781287,0 days 00:00:04.373503,Tanh,,,8,10,,,0.0033428671702052737,1,60,0.7380193377815201,2.230041822637902e-05,COMPLETE
7,0.26137539744377136,2023-09-01 23:00:16.781574,2023-09-01 23:00:18.030975,0 days 00:00:01.249401,Leaky,Sigmoid,Sigmoid,30,17,22.0,20.0,0.025503838383580103,3,60,0.4077853390178127,0.0051265620327876635,COMPLETE
8,0.3301329016685486,2023-09-01 23:00:18.031250,2023-09-01 23:00:18.534456,0 days 00:00:00.503206,Tanh,,,12,6,,,0.0022841461188130192,1,40,0.17799775964188774,1.6676139300896306e-05,COMPLETE
9,0.2817560136318207,2023-09-01 23:00:18.534708,2023-09-01 23:00:27.772305,0 days 00:00:09.237597,ReLU,Leaky,Tanh,2,21,24.0,17.0,0.016175729055822468,3,80,0.18595429937339844,1.3470395248152402e-05,COMPLETE
10,1.3588932752609253,2023-09-01 23:00:27.772574,2023-09-01 23:00:30.663947,0 days 00:00:02.891373,Sigmoid,ReLU,ReLU,12,24,15.0,1.0,1.231108449945474e-05,3,80,0.31990187702242207,0.07615116618645848,COMPLETE
11,0.22460201382637024,2023-09-01 23:00:30.664222,2023-09-01 23:00:35.413685,0 days 00:00:04.749463,Sigmoid,,,8,16,,,0.012647539032738884,1,60,0.7954472742412584,0.0001442677186992605,COMPLETE
12,0.203420951962471,2023-09-01 23:00:35.413940,2023-09-01 23:00:37.665173,0 days 00:00:02.251233,Sigmoid,,,16,16,,,0.07864506233235997,1,80,0.5233771471802711,0.00017669469304129094,COMPLETE
13,0.2215651571750641,2023-09-01 23:00:37.665427,2023-09-01 23:00:40.638947,0 days 00:00:02.973520,Sigmoid,Tanh,,16,16,19.0,,0.04470610084050051,2,80,0.5327199904496694,0.0001945699869743817,COMPLETE
14,0.22687476873397827,2023-09-01 23:00:40.639206,2023-09-01 23:00:43.678303,0 days 00:00:03.039097,Sigmoid,ReLU,,16,20,11.0,,0.09652674089632414,2,80,0.5080406933730378,0.0001993189840791072,COMPLETE
15,0.22777065634727478,2023-09-01 23:00:43.678569,2023-09-01 23:00:45.759187,0 days 00:00:02.080618,Sigmoid,Leaky,Leaky,16,14,14.0,7.0,0.012161677010151792,3,80,0.30489449884014574,0.000558799887322331,COMPLETE
16,0.22185255587100983,2023-09-01 23:00:45.759454,2023-09-01 23:00:47.958445,0 days 00:00:02.198991,Sigmoid,,,12,19,,,0.042472679344084566,1,80,0.39658894687605173,5.3245882201161294e-05,COMPLETE
17,0.27461886405944824,2023-09-01 23:00:47.958707,2023-09-01 23:00:50.206532,0 days 00:00:02.247825,Sigmoid,Sigmoid,,10,23,1.0,,0.09574951195994144,2,80,0.26792269428640386,0.00010971423432683813,COMPLETE
18,0.18878066539764404,2023-09-01 23:00:50.206796,2023-09-01 23:00:54.200417,0 days 00:00:03.993621,Sigmoid,ReLU,,12,14,20.0,,0.00844089776372508,2,80,0.5366831113945906,0.00044017212170722976,COMPLETE
19,0.18776218593120575,2023-09-01 23:00:54.200665,2023-09-01 23:00:56.543307,0 days 00:00:02.342642,ReLU,ReLU,,12,13,20.0,,0.008121599802352391,2,40,0.6463746142893194,0.0010751348760672309,COMPLETE
20,0.25263848900794983,2023-09-01 23:00:56.543557,2023-09-01 23:00:58.707254,0 days 00:00:02.163697,ReLU,ReLU,,12,12,21.0,,0.0006741404337047964,2,40,0.6014883812281638,0.001288366560918489,COMPLETE
21,0.21338731050491333,2023-09-01 23:00:58.707501,2023-09-01 23:01:01.099077,0 days 00:00:02.391576,ReLU,ReLU,,12,14,19.0,,0.006561712865961914,2,40,0.6555452502239302,0.0005826335311110505,COMPLETE
22,0.22192351520061493,2023-09-01 23:01:01.099327,2023-09-01 23:01:02.774691,0 days 00:00:01.675364,ReLU,ReLU,,12,7,17.0,,0.009266204077884931,2,40,0.46484600465100323,0.0013729177585754602,COMPLETE
23,0.21018965542316437,2023-09-01 23:01:02.774937,2023-09-01 23:01:05.533938,0 days 00:00:02.759001,ReLU,ReLU,ReLU,12,18,24.0,9.0,0.022919660452209414,3,40,0.6071537352004157,0.0003739539474953256,COMPLETE
24,0.2202545404434204,2023-09-01 23:01:05.534194,2023-09-01 23:01:09.511193,0 days 00:00:03.976999,Sigmoid,ReLU,Leaky,12,14,19.0,2.0,0.0067696895195828695,3,80,0.44102740421875003,0.00033495372187862434,COMPLETE
25,0.21864362061023712,2023-09-01 23:01:09.511451,2023-09-01 23:01:15.474008,0 days 00:00:05.962557,Sigmoid,ReLU,,12,22,21.0,,0.0015282749431316793,2,80,0.7947707704520172,0.0009990069589985748,COMPLETE
26,0.22982241213321686,2023-09-01 23:01:15.474262,2023-09-01 23:01:16.845700,0 days 00:00:01.371438,ReLU,Leaky,,12,13,16.0,,0.028519168086733607,2,40,0.37438788002611384,9.710553011338789e-05,COMPLETE
27,0.2140098363161087,2023-09-01 23:01:16.845964,2023-09-01 23:01:20.550682,0 days 00:00:03.704718,Tanh,Tanh,Sigmoid,12,5,12.0,16.0,0.0053747851182381545,3,100,0.3403512365988823,1.0597737896494245e-05,COMPLETE
28,0.19133925437927246,2023-09-01 23:01:20.550949,2023-09-01 23:01:22.116562,0 days 00:00:01.565613,Sigmoid,Sigmoid,,30,19,22.0,,0.012779846696693775,2,80,0.4721331727240661,9.142304212226772e-05,COMPLETE
29,0.21393892168998718,2023-09-01 23:01:22.116820,2023-09-01 23:01:24.088412,0 days 00:00:01.971592,Leaky,ReLU,,30,9,23.0,,0.001715785623801854,2,100,0.47396597068595964,0.00038942994570733644,COMPLETE
30,0.3866068124771118,2023-09-01 23:01:24.088667,2023-09-01 23:01:29.873465,0 days 00:00:05.784798,ReLU,ReLU,,4,1,20.0,,0.0008559494560431112,2,40,0.5885649800310555,2.650058838018457e-05,COMPLETE
31,0.21760347485542297,2023-09-01 23:01:29.873726,2023-09-01 23:01:31.281088,0 days 00:00:01.407362,Sigmoid,Sigmoid,,30,19,22.0,,0.01081588328243298,2,80,0.4194142574772532,7.925486182608082e-05,COMPLETE
32,0.20691972970962524,2023-09-01 23:01:31.281341,2023-09-01 23:01:32.505282,0 days 00:00:01.223941,Sigmoid,Sigmoid,,30,21,18.0,,0.01848289738241476,2,80,0.3604759150524164,3.9696286207120484e-05,COMPLETE
33,0.19711323082447052,2023-09-01 23:01:32.505533,2023-09-01 23:01:38.315577,0 days 00:00:05.810044,Sigmoid,Sigmoid,,10,12,21.0,,0.004825820159066528,2,80,0.6847967455495533,6.819879898851466e-05,COMPLETE
34,0.21216416358947754,2023-09-01 23:01:38.315835,2023-09-01 23:01:44.175699,0 days 00:00:05.859864,Sigmoid,Sigmoid,,10,12,21.0,,0.0038488192041700653,2,80,0.6849077421125462,6.0325412263212645e-05,COMPLETE
35,0.20552901923656464,2023-09-01 23:01:44.175965,2023-09-01 23:01:51.627410,0 days 00:00:07.451445,Leaky,Sigmoid,,10,11,24.0,,0.007553346858224583,2,100,0.6964302507418357,0.00026919967730806296,COMPLETE
36,0.2188214510679245,2023-09-01 23:01:51.627668,2023-09-01 23:01:56.364721,0 days 00:00:04.737053,Sigmoid,Sigmoid,,10,15,16.0,,0.0047421410118974935,2,80,0.5604746646406047,4.068773154702867e-05,COMPLETE
37,0.20521342754364014,2023-09-01 23:01:56.364974,2023-09-01 23:02:22.604487,0 days 00:00:26.239513,Sigmoid,Tanh,,2,10,22.0,,0.015855940976312197,2,80,0.6677296761482797,9.745765645229344e-05,COMPLETE
38,0.18559761345386505,2023-09-01 23:02:22.604741,2023-09-01 23:02:31.880781,0 days 00:00:09.276040,Tanh,Sigmoid,,4,8,20.0,,0.004494104455773297,2,60,0.6127951503466447,2.4193551285034374e-05,COMPLETE
39,0.23886524140834808,2023-09-01 23:02:31.881041,2023-09-01 23:02:37.215232,0 days 00:00:05.334191,Tanh,,,4,4,,,0.0034314054989517334,1,60,0.4720003338988825,2.2671474045440224e-05,COMPLETE
40,0.1670248806476593,2023-09-01 23:02:37.215485,2023-09-01 23:02:46.211527,0 days 00:00:08.996042,Tanh,Leaky,,4,8,14.0,,0.0024064232139469656,2,60,0.5961674965411136,3.2394106977274365e-05,COMPLETE
41,0.2051149159669876,2023-09-01 23:02:46.211786,2023-09-01 23:02:55.046722,0 days 00:00:08.834936,Tanh,Leaky,,4,7,13.0,,0.001853723380075532,2,60,0.5854249554876583,3.614780974730414e-05,COMPLETE
42,0.18569594621658325,2023-09-01 23:02:55.046983,2023-09-01 23:03:02.851406,0 days 00:00:07.804423,Tanh,Leaky,,4,8,6.0,,0.0026379265372944074,2,60,0.520345430446383,1.5186688192268632e-05,COMPLETE
43,0.2006327509880066,2023-09-01 23:03:02.851670,2023-09-01 23:03:12.150588,0 days 00:00:09.298918,Tanh,Leaky,,4,8,6.0,,0.002825490437695319,2,60,0.6203414379330521,1.695529836108489e-05,COMPLETE
44,0.21422475576400757,2023-09-01 23:03:12.150843,2023-09-01 23:03:20.168211,0 days 00:00:08.017368,Tanh,Leaky,,4,10,8.0,,0.0012289494301649842,2,60,0.5327891377888055,1.4442909918293456e-05,COMPLETE
45,0.20822925865650177,2023-09-01 23:03:20.168467,2023-09-01 23:03:31.238723,0 days 00:00:11.070256,Tanh,Leaky,,4,6,10.0,,0.002527111782960533,2,60,0.7387622648654296,1.2424665068049345e-05,COMPLETE
46,0.23962612450122833,2023-09-01 23:03:31.238980,2023-09-01 23:03:39.392699,0 days 00:00:08.153719,Tanh,Leaky,,4,9,5.0,,0.000484727887927086,2,60,0.5434703037391229,1.0032445072358996e-05,COMPLETE
47,0.2481004148721695,2023-09-01 23:03:39.392968,2023-09-01 23:03:43.167186,0 days 00:00:03.774218,Tanh,,,8,4,,,0.0025760860107194193,1,60,0.635228907751745,2.700688648589846e-05,COMPLETE
48,0.18369442224502563,2023-09-01 23:03:43.167432,2023-09-01 23:03:51.013123,0 days 00:00:07.845691,Tanh,Leaky,,4,8,18.0,,0.008812073208564744,2,60,0.5208909956238211,1.8391163090995994e-05,COMPLETE
49,0.19115372002124786,2023-09-01 23:03:51.013379,2023-09-01 23:03:57.443183,0 days 00:00:06.429804,Tanh,Leaky,,4,8,17.0,,0.0041485750868697465,2,60,0.42481491308115565,2.247713956235997e-05,COMPLETE
50,0.26864898204803467,2023-09-01 23:03:57.443444,2023-09-01 23:04:03.163831,0 days 00:00:05.720387,Tanh,,,4,6,,,0.0011153879682268425,1,60,0.5043948358512602,1.750984218274447e-05,COMPLETE
51,0.19347697496414185,2023-09-01 23:04:03.164086,2023-09-01 23:04:11.677519,0 days 00:00:08.513433,Tanh,Leaky,,4,11,2.0,,0.008321473347212898,2,60,0.5672734998150301,3.0608370996325954e-05,COMPLETE
52,0.20255908370018005,2023-09-01 23:04:11.677786,2023-09-01 23:04:19.245352,0 days 00:00:07.567566,Tanh,Leaky,,4,11,18.0,,0.006250947883121291,2,60,0.5010340312567935,1.9017969643120257e-05,COMPLETE
53,0.16713781654834747,2023-09-01 23:04:19.245609,2023-09-01 23:04:40.790100,0 days 00:00:21.544491,Tanh,Leaky,,2,9,15.0,,0.009296907264581763,2,60,0.734968552765346,5.672901370604056e-05,COMPLETE
54,0.18934732675552368,2023-09-01 23:04:40.790380,2023-09-01 23:05:02.746004,0 days 00:00:21.955624,Tanh,Leaky,,2,9,14.0,,0.0020792591260565436,2,60,0.7508884541499813,5.0412293716984095e-05,COMPLETE
55,0.18774257600307465,2023-09-01 23:05:02.746273,2023-09-01 23:05:20.934934,0 days 00:00:18.188661,Tanh,Leaky,,2,7,15.0,,0.0033128159741703995,2,60,0.6206365183753512,4.7131770475903e-05,COMPLETE
56,0.18690019845962524,2023-09-01 23:05:20.935194,2023-09-01 23:05:41.618148,0 days 00:00:20.682954,Tanh,Leaky,,2,7,15.0,,0.0032966605542690637,2,60,0.7056693804725293,3.355352045951164e-05,COMPLETE
57,0.17092348635196686,2023-09-01 23:05:41.618420,2023-09-01 23:06:03.425752,0 days 00:00:21.807332,Tanh,Leaky,,2,8,12.0,,0.0014936051343592905,2,60,0.7448213555781021,3.064183500535605e-05,COMPLETE
58,0.18355663120746613,2023-09-01 23:06:03.426022,2023-09-01 23:06:26.286030,0 days 00:00:22.860008,Tanh,Leaky,,2,5,12.0,,0.0022076567083973314,2,60,0.7817691935907938,1.4883302992990665e-05,COMPLETE
59,0.19352878630161285,2023-09-01 23:06:26.286322,2023-09-01 23:06:53.653041,0 days 00:00:27.366719,Tanh,Leaky,Tanh,2,4,11.0,24.0,0.0014302455108821993,3,60,0.7556170097179735,2.415410845295658e-05,COMPLETE
60,0.21994668245315552,2023-09-01 23:06:53.653314,2023-09-01 23:07:16.138641,0 days 00:00:22.485327,Tanh,Leaky,,2,5,12.0,,0.0008509138686456368,2,60,0.7715378124396609,6.573757751274494e-05,COMPLETE
61,0.19457615911960602,2023-09-01 23:07:16.138918,2023-09-01 23:07:36.355868,0 days 00:00:20.216950,Tanh,Leaky,,2,9,9.0,,0.0018145211373074184,2,60,0.6934304418643309,1.4384172199494975e-05,COMPLETE
62,0.20244579017162323,2023-09-01 23:07:36.356141,2023-09-01 23:07:59.505477,0 days 00:00:23.149336,Tanh,Leaky,,2,3,13.0,,0.005379165622131557,2,60,0.7954519862006141,1.95131473482104e-05,COMPLETE
63,0.19889752566814423,2023-09-01 23:07:59.505749,2023-09-01 23:08:05.103939,0 days 00:00:05.598190,Tanh,Leaky,,8,8,7.0,,0.0024788582433524194,2,60,0.7207682314948538,1.0020615489254372e-05,COMPLETE
64,0.21525578200817108,2023-09-01 23:08:05.104194,2023-09-01 23:08:23.948670,0 days 00:00:18.844476,Tanh,Leaky,,2,5,14.0,,0.0013165165567437748,2,60,0.6441884414332995,3.260168623132714e-05,COMPLETE
65,0.1976182907819748,2023-09-01 23:08:23.948934,2023-09-01 23:08:26.293743,0 days 00:00:02.344809,Leaky,Leaky,,16,10,11.0,,0.004447695808936401,2,60,0.5705624230026101,1.4437703666978998e-05,COMPLETE
66,0.17719659209251404,2023-09-01 23:08:26.294004,2023-09-01 23:08:37.292528,0 days 00:00:10.998524,Tanh,Tanh,,4,8,16.0,,0.010546320729965272,2,60,0.7356395669424365,4.6937735059993973e-05,COMPLETE
67,0.20362073183059692,2023-09-01 23:08:37.292800,2023-09-01 23:08:58.520643,0 days 00:00:21.227843,Tanh,Tanh,,2,6,16.0,,0.009640762810482524,2,60,0.7296586086847615,0.00013381448309660596,COMPLETE
68,0.18414752185344696,2023-09-01 23:08:58.520907,2023-09-01 23:09:14.858266,0 days 00:00:16.337359,Tanh,Tanh,,4,7,17.0,,0.01370030976414873,2,100,0.656603929155535,4.6098985684214464e-05,COMPLETE
69,0.32411155104637146,2023-09-01 23:09:14.858543,2023-09-01 23:09:30.994472,0 days 00:00:16.135929,Tanh,Tanh,,4,2,17.0,,0.020816392968404835,2,100,0.6556454828718147,4.637474054652448e-05,COMPLETE
70,0.19061073660850525,2023-09-01 23:09:30.994733,2023-09-01 23:10:07.987490,0 days 00:00:36.992757,Tanh,Tanh,,2,6,14.0,,0.013650698633913438,2,100,0.7615274398375265,4.9002701380735815e-05,COMPLETE
71,0.16705605387687683,2023-09-01 23:10:07.987752,2023-09-01 23:10:23.054402,0 days 00:00:15.066650,Tanh,Tanh,,4,7,19.0,,0.01100327600667353,2,100,0.6066783581578954,2.910720428752811e-05,COMPLETE
72,0.16209641098976135,2023-09-01 23:10:23.054669,2023-09-01 23:10:42.890615,0 days 00:00:19.835946,Tanh,Tanh,,4,7,15.0,,0.011619278456245233,2,100,0.7989948607652583,7.633076211102279e-05,COMPLETE
73,0.2425876408815384,2023-09-01 23:10:42.890880,2023-09-01 23:11:02.592828,0 days 00:00:19.701948,Tanh,Tanh,,4,5,13.0,,0.03123825685568796,2,100,0.7945396157450475,3.117552312441794e-05,COMPLETE
74,0.20280079543590546,2023-09-01 23:11:02.593102,2023-09-01 23:11:20.637954,0 days 00:00:18.044852,Leaky,Tanh,,4,9,15.0,,0.017664541738047636,2,100,0.7180918041875183,7.523408473336359e-05,COMPLETE
75,0.16649894416332245,2023-09-01 23:11:20.638227,2023-09-01 23:11:25.403336,0 days 00:00:04.765109,Tanh,Tanh,,16,6,12.0,,0.010233648016836164,2,100,0.6978156443793926,6.008792201029137e-05,COMPLETE
76,0.2534346580505371,2023-09-01 23:11:25.403627,2023-09-01 23:11:29.974868,0 days 00:00:04.571241,Tanh,Tanh,,16,3,12.0,,0.010910468760989023,2,100,0.6733589377738172,0.00011085961794375791,COMPLETE
77,0.17323875427246094,2023-09-01 23:11:29.975134,2023-09-01 23:11:34.935444,0 days 00:00:04.960310,Tanh,Tanh,,16,7,10.0,,0.006085826210893434,2,100,0.72459602276156,8.014270754429946e-05,COMPLETE
78,0.17184287309646606,2023-09-01 23:11:34.935703,2023-09-01 23:11:39.797174,0 days 00:00:04.861471,Tanh,Tanh,,16,7,10.0,,0.00602803711616467,2,100,0.7126577739603652,6.155362041198696e-05,COMPLETE
79,0.18760456144809723,2023-09-01 23:11:39.797434,2023-09-01 23:11:43.892198,0 days 00:00:04.094764,Tanh,Tanh,,16,7,10.0,,0.006010905189054321,2,100,0.5979464160513793,6.368191059630828e-05,COMPLETE
80,0.21793165802955627,2023-09-01 23:11:43.892472,2023-09-01 23:11:48.560610,0 days 00:00:04.668138,Tanh,Tanh,,16,6,9.0,,0.006369843875270658,2,100,0.6850618045737275,7.85734904120871e-05,COMPLETE
81,0.16521261632442474,2023-09-01 23:11:48.560881,2023-09-01 23:11:53.517177,0 days 00:00:04.956296,Tanh,Tanh,,16,9,10.0,,0.010778156085476729,2,100,0.7266163468976009,0.00013891797648305616,COMPLETE
82,0.18082338571548462,2023-09-01 23:11:53.517434,2023-09-01 23:11:58.388670,0 days 00:00:04.871236,Tanh,Tanh,,16,10,10.0,,0.0073652853563647095,2,100,0.7149970791132754,0.00014903725423130918,COMPLETE
83,0.19077324867248535,2023-09-01 23:11:58.388937,2023-09-01 23:12:02.728496,0 days 00:00:04.339559,Tanh,Tanh,,16,7,11.0,,0.02230500820195543,2,100,0.6366078639851304,8.964946910371858e-05,COMPLETE
84,0.18955038487911224,2023-09-01 23:12:02.728766,2023-09-01 23:12:06.840320,0 days 00:00:04.111554,Tanh,Tanh,,16,9,8.0,,0.014278388479715869,2,100,0.6014427312667637,5.9642557008832e-05,COMPLETE
85,0.18378452956676483,2023-09-01 23:12:06.840598,2023-09-01 23:12:11.971404,0 days 00:00:05.130806,Tanh,Tanh,,16,6,10.0,,0.01149399218477198,2,100,0.7540551693870352,0.00012013017657176074,COMPLETE
86,0.1964748501777649,2023-09-01 23:12:11.971665,2023-09-01 23:12:16.645408,0 days 00:00:04.673743,ReLU,Tanh,,16,7,11.0,,0.00789164192735771,2,100,0.6788993744599735,3.664880193005999e-05,COMPLETE
87,0.20503777265548706,2023-09-01 23:12:16.645674,2023-09-01 23:12:21.479691,0 days 00:00:04.834017,Tanh,Tanh,,16,9,9.0,,0.02413924218205257,2,100,0.7067947097825686,7.858717144796662e-05,COMPLETE
88,0.17447637021541595,2023-09-01 23:12:21.479965,2023-09-01 23:12:25.820173,0 days 00:00:04.340208,Leaky,Tanh,,16,11,13.0,,0.017124199659648412,2,100,0.6308381484817974,0.00011063220104823198,COMPLETE
89,0.20422334969043732,2023-09-01 23:12:25.820451,2023-09-01 23:12:31.222982,0 days 00:00:05.402531,Tanh,Tanh,,16,10,8.0,,0.005944846118127984,2,100,0.7915636844177463,5.6775260822462584e-05,COMPLETE
90,0.20851291716098785,2023-09-01 23:12:31.223249,2023-09-01 23:12:38.521716,0 days 00:00:07.298467,Tanh,Tanh,,8,8,12.0,,0.005303602422821727,2,100,0.5677851585048337,0.00018054757678487966,COMPLETE
91,0.1876353621482849,2023-09-01 23:12:38.521979,2023-09-01 23:12:42.852031,0 days 00:00:04.330052,Leaky,Tanh,,16,11,13.0,,0.016620783097839917,2,100,0.6267933686446083,0.00014692952770512736,COMPLETE
92,0.1791541874408722,2023-09-01 23:12:42.852296,2023-09-01 23:12:47.441069,0 days 00:00:04.588773,Leaky,Tanh,,16,9,14.0,,0.009289975733932558,2,100,0.6583441770354229,8.643626547626926e-05,COMPLETE
93,0.1916649043560028,2023-09-01 23:12:47.441349,2023-09-01 23:12:52.652902,0 days 00:00:05.211553,Leaky,Tanh,,16,12,13.0,,0.037521584663860824,2,100,0.7530768629949461,0.00010596008995193211,COMPLETE
94,0.17779260873794556,2023-09-01 23:12:52.653167,2023-09-01 23:12:57.654809,0 days 00:00:05.001642,Leaky,Tanh,,16,7,10.0,,0.012299463529393302,2,100,0.7266823686805393,6.829684180150761e-05,COMPLETE
95,0.16308657824993134,2023-09-01 23:12:57.655076,2023-09-01 23:13:00.085547,0 days 00:00:02.430471,Leaky,Tanh,,30,11,11.0,,0.018393242860331983,2,100,0.5911513594931234,2.6979970361878015e-05,COMPLETE
96,0.20078064501285553,2023-09-01 23:13:00.085814,2023-09-01 23:13:02.490844,0 days 00:00:02.405030,Tanh,Tanh,,30,6,11.0,,0.027486408302111843,2,100,0.5853850037204008,3.944271579732772e-05,COMPLETE
97,0.19243130087852478,2023-09-01 23:13:02.491118,2023-09-01 23:13:05.280068,0 days 00:00:02.788950,Tanh,Tanh,,30,8,12.0,,0.003903318113987037,2,100,0.680669200331363,2.611472686580035e-05,COMPLETE
98,0.2160709947347641,2023-09-01 23:13:05.280331,2023-09-01 23:13:06.204000,0 days 00:00:00.923669,Tanh,Tanh,,30,13,15.0,,0.006956387433027832,2,40,0.5483018110061351,3.0548143639165333e-05,COMPLETE
99,0.1979159116744995,2023-09-01 23:13:06.204272,2023-09-01 23:13:09.305570,0 days 00:00:03.101298,ReLU,Tanh,,30,8,9.0,,0.00956721682746911,2,100,0.7586405560596414,4.089624597818204e-05,COMPLETE
100,0.17361077666282654,2023-09-01 23:13:09.305851,2023-09-01 23:13:16.665095,0 days 00:00:07.359244,Tanh,Tanh,,10,10,7.0,,0.015496558633189508,2,100,0.7026941774245273,5.548155055879496e-05,COMPLETE
101,0.18397442996501923,2023-09-01 23:13:16.665365,2023-09-01 23:13:24.018968,0 days 00:00:07.353603,Tanh,Tanh,,10,10,7.0,,0.014638506183681408,2,100,0.7017236040894539,5.545440290219515e-05,COMPLETE
102,0.1783829629421234,2023-09-01 23:13:24.019242,2023-09-01 23:13:32.384993,0 days 00:00:08.365751,Tanh,Tanh,,10,9,3.0,,0.020242666646665918,2,100,0.7998243649292668,2.750512370671547e-05,COMPLETE
103,0.18373143672943115,2023-09-01 23:13:32.385269,2023-09-01 23:13:38.763532,0 days 00:00:06.378263,Tanh,Tanh,,10,11,10.0,,0.01170988619600976,2,100,0.6085818772621824,2.093877732062578e-05,COMPLETE
104,0.2003699243068695,2023-09-01 23:13:38.763807,2023-09-01 23:13:45.711035,0 days 00:00:06.947228,Tanh,ReLU,,10,10,7.0,,0.008084299147341871,2,100,0.6582709920776079,3.7184190943109667e-05,COMPLETE
105,0.22576507925987244,2023-09-01 23:13:45.711306,2023-09-01 23:13:48.683252,0 days 00:00:02.971946,Tanh,Tanh,,30,5,14.0,,0.018249365722725133,2,100,0.7282766597896786,6.837074462589654e-05,COMPLETE
106,0.19927532970905304,2023-09-01 23:13:48.683529,2023-09-01 23:13:57.626387,0 days 00:00:08.942858,Tanh,Tanh,,8,7,11.0,,0.01484508825777374,2,100,0.6915479019967448,9.780542977085968e-05,COMPLETE
107,0.19383525848388672,2023-09-01 23:13:57.626670,2023-09-01 23:14:34.814389,0 days 00:00:37.187719,Tanh,Tanh,,2,9,12.0,,0.004953621724524246,2,100,0.7625846646098118,5.5808067278485055e-05,COMPLETE
108,0.22079434990882874,2023-09-01 23:14:34.814664,2023-09-01 23:14:37.514424,0 days 00:00:02.699760,Tanh,Tanh,,10,8,5.0,,0.009646038979077053,2,40,0.6406692006335651,4.3840023985030074e-05,COMPLETE
109,0.2202882021665573,2023-09-01 23:14:37.514689,2023-09-01 23:14:52.006829,0 days 00:00:14.492140,Leaky,Leaky,,4,8,9.0,,0.007250911155445373,2,100,0.585375732569719,3.355436617151184e-05,COMPLETE
110,0.2022121548652649,2023-09-01 23:14:52.007101,2023-09-01 23:14:56.631314,0 days 00:00:04.624213,Tanh,Tanh,,16,4,19.0,,0.00367717974308436,2,100,0.6679285740772478,2.308880327593462e-05,COMPLETE
111,0.19235529005527496,2023-09-01 23:14:56.631586,2023-09-01 23:15:00.957697,0 days 00:00:04.326111,Leaky,Tanh,,16,12,13.0,,0.01636456548562689,2,100,0.6261093858752069,8.287968632102392e-05,COMPLETE
112,0.16996067762374878,2023-09-01 23:15:00.957969,2023-09-01 23:15:05.837257,0 days 00:00:04.879288,Leaky,Tanh,,16,11,12.0,,0.02411991740687884,2,100,0.7086724431027681,5.2398164149114706e-05,COMPLETE
113,0.18929702043533325,2023-09-01 23:15:05.837562,2023-09-01 23:15:10.885960,0 days 00:00:05.048398,Leaky,Tanh,,16,10,12.0,,0.026904289733702836,2,100,0.732444010727344,5.438571242384734e-05,COMPLETE
114,0.1798056662082672,2023-09-01 23:15:10.886254,2023-09-01 23:15:15.733276,0 days 00:00:04.847022,Leaky,Tanh,,16,11,11.0,,0.012578079103204968,2,100,0.7019317064013089,4.2272562704008536e-05,COMPLETE
115,0.18922099471092224,2023-09-01 23:15:15.733545,2023-09-01 23:15:35.322038,0 days 00:00:19.588493,Leaky,Sigmoid,,4,6,15.0,,0.023778919709686024,2,100,0.7803128142442641,6.489476206136324e-05,COMPLETE
116,0.204930379986763,2023-09-01 23:15:35.322317,2023-09-01 23:16:11.104135,0 days 00:00:35.781818,Tanh,Leaky,,2,7,10.0,,0.03199718066063967,2,100,0.7316551783533837,2.918171967226652e-05,COMPLETE
117,0.17985232174396515,2023-09-01 23:16:11.104415,2023-09-01 23:16:15.712110,0 days 00:00:04.607695,Tanh,Tanh,,16,9,23.0,,0.010699213706289495,2,100,0.6653682882494233,4.949408668780556e-05,COMPLETE
