number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_activation4,params_activation5,params_batch_size,params_fl1,params_fl2,params_fl3,params_fl4,params_fl5,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
87,0.33761173486709595,2023-08-24 11:58:29.541154,2023-08-24 11:58:30.543971,0 days 00:00:01.002817,Sigmoid,Tanh,Tanh,Tanh,,8,22,24.0,20.0,12.0,,0.012805081724261603,4,60,0.7575250840747899,0.007243793072659271,COMPLETE
88,0.1818402260541916,2023-08-24 11:58:30.544302,2023-08-24 11:58:31.549410,0 days 00:00:01.005108,Tanh,Tanh,Tanh,Tanh,,8,23,23.0,22.0,10.0,,0.005778949579683598,4,60,0.7639064386632511,0.004056017009338196,COMPLETE
89,0.19011031091213226,2023-08-24 11:58:31.549695,2023-08-24 11:58:32.585214,0 days 00:00:01.035519,Tanh,Tanh,Tanh,Tanh,,8,23,23.0,22.0,10.0,,0.005618319824704594,4,60,0.7908589475316096,0.0023654133352303906,COMPLETE
90,0.3335668742656708,2023-08-24 11:58:32.585494,2023-08-24 11:58:33.575624,0 days 00:00:00.990130,Tanh,Tanh,Tanh,Tanh,,8,23,22.0,22.0,11.0,,0.00972019470484513,4,60,0.7599966120695868,0.00945598268181309,COMPLETE
91,0.2396785169839859,2023-08-24 11:58:33.575903,2023-08-24 11:58:34.603063,0 days 00:00:01.027160,Tanh,Tanh,Tanh,Tanh,,8,21,23.0,24.0,8.0,,0.006385110647922908,4,60,0.7970597093021345,0.004132179520293274,COMPLETE
92,0.22169959545135498,2023-08-24 11:58:34.603343,2023-08-24 11:58:35.536310,0 days 00:00:00.932967,Tanh,Tanh,Tanh,Tanh,,8,20,23.0,22.0,14.0,,0.008970660636756757,4,60,0.7135307905350506,0.0027682589246797507,COMPLETE
93,0.23974275588989258,2023-08-24 11:58:35.536593,2023-08-24 11:58:36.538292,0 days 00:00:01.001699,ReLU,Tanh,Tanh,Tanh,,8,24,24.0,20.0,16.0,,0.004504393665033989,4,60,0.7291571150445294,0.005859078515154993,COMPLETE
94,0.1971067488193512,2023-08-24 11:58:36.538571,2023-08-24 11:58:37.458028,0 days 00:00:00.919457,ReLU,Tanh,Tanh,Tanh,,8,22,24.0,19.0,13.0,,0.01402939613741203,4,60,0.6926700938495786,0.00334110347726953,COMPLETE
95,0.2190479040145874,2023-08-24 11:58:37.458308,2023-08-24 11:58:38.322426,0 days 00:00:00.864118,Tanh,Tanh,Leaky,Tanh,,8,19,22.0,23.0,10.0,,0.006249984906574682,4,60,0.6504794297174362,0.004414449492175344,COMPLETE
96,0.13754023611545563,2023-08-24 11:58:38.322701,2023-08-24 11:58:39.315135,0 days 00:00:00.992434,ReLU,Tanh,Tanh,Tanh,,8,23,10.0,19.0,22.0,,0.016382869745434105,4,60,0.758943090664222,0.0061249892813433696,COMPLETE
