number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_batch_size,params_fl1,params_fl2,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
366,0.16541504859924316,2023-09-01 23:38:55.046805,2023-09-01 23:39:02.753665,0 days 00:00:07.706860,Leaky,Tanh,10,23,22.0,0.005083310089281602,2,100,0.7409539065059565,6.330904456250306e-05,COMPLETE
367,0.22054055333137512,2023-09-01 23:39:02.753962,2023-09-01 23:39:05.905462,0 days 00:00:03.151500,Tanh,Tanh,30,8,24.0,0.0022909251634403655,2,100,0.7985420168790833,8.674146416955173e-05,COMPLETE
368,0.23066718876361847,2023-09-01 23:39:05.905760,2023-09-01 23:39:12.878354,0 days 00:00:06.972594,Tanh,Leaky,10,21,23.0,0.006611134370485857,2,100,0.6695741723808355,0.005980103897494427,COMPLETE
369,0.22018875181674957,2023-09-01 23:39:12.878649,2023-09-01 23:39:20.143172,0 days 00:00:07.264523,Leaky,Tanh,10,22,22.0,0.024393131888541517,2,100,0.701363218783593,4.740987519618099e-05,COMPLETE
370,0.277904748916626,2023-09-01 23:39:20.143477,2023-09-01 23:39:24.971777,0 days 00:00:04.828300,Tanh,Sigmoid,10,5,24.0,0.0030366598853938166,2,100,0.47223762513787165,5.523061170596324e-05,COMPLETE
371,0.2280929684638977,2023-09-01 23:39:24.972088,2023-09-01 23:39:26.939533,0 days 00:00:01.967445,ReLU,Tanh,10,22,23.0,0.010021772950229444,2,100,0.1833397636698629,2.5317023054653267e-05,COMPLETE
372,0.17570118606090546,2023-09-01 23:39:26.939829,2023-09-01 23:39:44.785025,0 days 00:00:17.845196,Tanh,Tanh,2,21,24.0,0.008140595776337838,2,100,0.3757976580458779,0.00010080828784911072,COMPLETE
373,0.1877295970916748,2023-09-01 23:39:44.785329,2023-09-01 23:39:48.827886,0 days 00:00:04.042557,Leaky,Tanh,10,23,21.0,0.01794973516254791,2,100,0.38920797714310434,0.00018838095232140208,COMPLETE
374,0.18389421701431274,2023-09-01 23:39:48.828221,2023-09-01 23:39:56.740394,0 days 00:00:07.912173,Tanh,Tanh,10,22,23.0,0.003991341206226067,2,100,0.7675641828268678,7.911917869548789e-05,COMPLETE
375,0.21158231794834137,2023-09-01 23:39:56.740693,2023-09-01 23:40:07.434480,0 days 00:00:10.693787,Tanh,ReLU,4,20,24.0,0.005421345484647125,2,60,0.7156764663197579,0.0008041753724114725,COMPLETE
376,0.17998652160167694,2023-09-01 23:40:07.434779,2023-09-01 23:40:11.176562,0 days 00:00:03.741783,Leaky,Tanh,10,21,10.0,0.014789312093399412,2,100,0.36214807116643655,0.0001374972366681549,COMPLETE
377,0.2638550102710724,2023-09-01 23:40:11.176863,2023-09-01 23:40:14.082769,0 days 00:00:02.905906,Tanh,Leaky,10,23,24.0,0.0001455118372308235,2,100,0.27522543670400207,7.373527534437776e-05,COMPLETE
378,0.16290681064128876,2023-09-01 23:40:14.083073,2023-09-01 23:40:20.431000,0 days 00:00:06.347927,Tanh,Tanh,10,22,9.0,0.00195590824030999,2,100,0.62545419991249,3.4803157128378185e-05,COMPLETE
379,0.2940100431442261,2023-09-01 23:40:20.431306,2023-09-01 23:40:22.122200,0 days 00:00:01.690894,Leaky,Tanh,16,21,22.0,0.07856111197551885,2,100,0.24065623858305463,0.00011904695442578886,COMPLETE
380,0.378191739320755,2023-09-01 23:40:22.122511,2023-09-01 23:40:29.811041,0 days 00:00:07.688530,Tanh,Sigmoid,10,22,23.0,0.0007137819760145467,2,100,0.74295032764988,0.01588549292182818,COMPLETE
381,0.1919020414352417,2023-09-01 23:40:29.811332,2023-09-01 23:40:35.461231,0 days 00:00:05.649899,Tanh,Tanh,10,23,23.0,0.0114727185994538,2,80,0.687788015947344,0.0013449588566768322,COMPLETE
382,0.3186156153678894,2023-09-01 23:40:35.461525,2023-09-01 23:40:38.022563,0 days 00:00:02.561038,Leaky,Tanh,10,22,4.0,5.0079683779494295e-05,2,100,0.24845117110693468,4.6822526733638186e-05,COMPLETE
383,0.20200125873088837,2023-09-01 23:40:38.022861,2023-09-01 23:40:46.212227,0 days 00:00:08.189366,Tanh,Tanh,10,21,24.0,0.0025799182528793603,2,100,0.7996883038097438,0.000353414454460776,COMPLETE
384,0.172536700963974,2023-09-01 23:40:46.212518,2023-09-01 23:40:53.171927,0 days 00:00:06.959409,Leaky,Tanh,10,24,22.0,0.0032666587116778026,2,100,0.6696965250814028,6.525017150072063e-05,COMPLETE
385,0.21283943951129913,2023-09-01 23:40:53.172237,2023-09-01 23:40:58.250688,0 days 00:00:05.078451,ReLU,Tanh,10,17,14.0,0.0016885541015147184,2,100,0.49484760102258857,8.876973713096608e-05,COMPLETE
386,0.14758266508579254,2023-09-01 23:40:58.250987,2023-09-01 23:41:06.193838,0 days 00:00:07.942851,Tanh,Leaky,10,22,24.0,0.006478279420671457,2,100,0.7645366999758392,1.4913286548269633e-05,COMPLETE
387,0.1656821221113205,2023-09-01 23:41:06.194151,2023-09-01 23:41:09.340657,0 days 00:00:03.146506,Tanh,Leaky,10,23,24.0,0.0066467292796028475,2,40,0.7567177300353503,2.9638168316780913e-05,COMPLETE
388,0.2034223973751068,2023-09-01 23:41:09.340959,2023-09-01 23:41:14.102518,0 days 00:00:04.761559,Tanh,Leaky,10,22,23.0,0.008865852090118575,2,60,0.7667167225267554,2.1998160696622054e-05,COMPLETE
389,0.30478352308273315,2023-09-01 23:41:14.102819,2023-09-01 23:41:17.221381,0 days 00:00:03.118562,Leaky,Leaky,10,21,21.0,0.006051859156291209,2,100,0.2567401309560743,0.08426609171156298,COMPLETE
390,0.21363529562950134,2023-09-01 23:41:17.221679,2023-09-01 23:41:20.067247,0 days 00:00:02.845568,Tanh,Leaky,10,10,24.0,0.007055816244194888,2,100,0.27301787447943826,0.001651409779821973,COMPLETE
391,0.1640586107969284,2023-09-01 23:41:20.067538,2023-09-01 23:41:27.520578,0 days 00:00:07.453040,Leaky,Leaky,10,22,23.0,0.012844478004133953,2,100,0.7264865969647271,1.5033271002079675e-05,COMPLETE
392,0.2131844162940979,2023-09-01 23:41:27.520883,2023-09-01 23:41:30.290063,0 days 00:00:02.769180,Tanh,Sigmoid,10,20,24.0,0.008158984201618947,2,100,0.26533242409584906,0.00015638008581576204,COMPLETE
393,0.15933279693126678,2023-09-01 23:41:30.290372,2023-09-01 23:41:35.519570,0 days 00:00:05.229198,Tanh,Leaky,16,21,22.0,0.0009461815415256659,2,100,0.7709232652949342,1.805303319190892e-05,COMPLETE
394,0.1699271947145462,2023-09-01 23:41:35.519870,2023-09-01 23:41:41.772923,0 days 00:00:06.253053,Leaky,Tanh,10,23,23.0,0.004939594895939383,2,100,0.6022871582311901,5.4467422147117134e-05,COMPLETE
395,0.1527387648820877,2023-09-01 23:41:41.773229,2023-09-01 23:41:50.017058,0 days 00:00:08.243829,Tanh,Tanh,10,22,24.0,0.0013275860257935116,2,100,0.798952587080891,0.00010422278836044303,COMPLETE
396,0.17294816672801971,2023-09-01 23:41:50.017356,2023-09-01 23:41:57.598080,0 days 00:00:07.580724,Tanh,Tanh,10,22,23.0,0.010310146163765988,2,100,0.737488522796308,0.00011046185553489484,COMPLETE
397,0.19770081341266632,2023-09-01 23:41:57.598379,2023-09-01 23:42:00.495768,0 days 00:00:02.897389,Tanh,ReLU,30,21,24.0,0.001337928237960887,2,100,0.7160959825255455,0.0001192290903450333,COMPLETE
398,0.18184660375118256,2023-09-01 23:42:00.496060,2023-09-01 23:42:05.962057,0 days 00:00:05.465997,Tanh,Leaky,10,22,22.0,0.0017411258212901497,2,100,0.5246455317181015,9.464412379699498e-05,COMPLETE
399,0.1754179298877716,2023-09-01 23:42:05.962396,2023-09-01 23:42:11.745499,0 days 00:00:05.783103,Tanh,Tanh,10,19,23.0,0.008622221852020181,2,100,0.5625910661608883,0.00013764384139559088,COMPLETE
400,0.16898681223392487,2023-09-01 23:42:11.745805,2023-09-01 23:42:47.953601,0 days 00:00:36.207796,Tanh,Sigmoid,2,23,24.0,0.0010939186605181325,2,100,0.764877625431164,0.00017116837936269978,COMPLETE
401,0.19928789138793945,2023-09-01 23:42:47.953901,2023-09-01 23:42:52.045810,0 days 00:00:04.091909,Tanh,Tanh,10,21,24.0,0.0014703064888713427,2,100,0.3956497235795039,0.0003861745499909301,COMPLETE
402,0.38333097100257874,2023-09-01 23:42:52.046113,2023-09-01 23:42:54.533974,0 days 00:00:02.487861,Tanh,Tanh,4,2,22.0,0.006046212359539325,2,100,0.10085328147033895,9.696125561491322e-05,COMPLETE
403,0.1501927524805069,2023-09-01 23:42:54.534273,2023-09-01 23:43:01.154153,0 days 00:00:06.619880,Tanh,Tanh,10,22,23.0,0.007348535646269701,2,100,0.6405554238801962,7.483580014463249e-05,COMPLETE
404,0.18494781851768494,2023-09-01 23:43:01.154616,2023-09-01 23:43:04.739553,0 days 00:00:03.584937,Tanh,Tanh,10,20,23.0,0.007442545082832103,2,100,0.3389446114416615,0.0002319830904665782,COMPLETE
405,0.15596714615821838,2023-09-01 23:43:04.739847,2023-09-01 23:43:12.165802,0 days 00:00:07.425955,ReLU,Tanh,10,23,22.0,0.0067311916995581415,2,100,0.7137906371923833,7.497017914342981e-05,COMPLETE
406,0.29147687554359436,2023-09-01 23:43:12.166104,2023-09-01 23:43:20.132523,0 days 00:00:07.966419,Tanh,Tanh,10,22,21.0,0.047120979152611576,2,100,0.7785656444298824,0.002750271018543267,COMPLETE
407,0.1754574179649353,2023-09-01 23:43:20.132818,2023-09-01 23:43:27.763711,0 days 00:00:07.630893,Tanh,Tanh,10,21,23.0,0.009177886585002874,2,100,0.7430397269431599,2.389808725816087e-05,COMPLETE
408,0.16360458731651306,2023-09-01 23:43:27.764010,2023-09-01 23:43:34.784130,0 days 00:00:07.020120,Tanh,Tanh,10,23,23.0,0.005689904399160779,2,100,0.6834683986320416,0.00013700749227013869,COMPLETE
409,0.156537726521492,2023-09-01 23:43:34.784434,2023-09-01 23:43:39.185602,0 days 00:00:04.401168,Tanh,Tanh,16,22,23.0,0.007501328344068068,2,100,0.6499099453538205,1.4788392184232189e-05,COMPLETE
410,0.16478218138217926,2023-09-01 23:43:39.185905,2023-09-01 23:43:45.495576,0 days 00:00:06.309671,Tanh,Tanh,10,21,24.0,0.0012444391484843545,2,100,0.6114231367473708,0.00010745690082287218,COMPLETE
411,0.23019056022167206,2023-09-01 23:43:45.495879,2023-09-01 23:43:53.653091,0 days 00:00:08.157212,Tanh,Tanh,10,24,23.0,0.010422364441533482,2,100,0.7982440118290419,0.004090114404355476,COMPLETE
412,0.1948009878396988,2023-09-01 23:43:53.653389,2023-09-01 23:43:59.560165,0 days 00:00:05.906776,Tanh,Leaky,10,22,22.0,0.004573963200671054,2,80,0.7115761175795979,0.0001906270651681162,COMPLETE
413,0.17322024703025818,2023-09-01 23:43:59.560469,2023-09-01 23:44:07.308577,0 days 00:00:07.748108,ReLU,Tanh,10,23,24.0,0.005582933578826498,2,100,0.7426154442865904,0.0004582206278257803,COMPLETE
414,0.17657727003097534,2023-09-01 23:44:07.308872,2023-09-01 23:44:10.497686,0 days 00:00:03.188814,Tanh,Tanh,10,22,23.0,0.0076343248692324495,2,100,0.3057820591051467,6.431751303521709e-05,COMPLETE
415,0.1895928680896759,2023-09-01 23:44:10.497988,2023-09-01 23:44:17.328888,0 days 00:00:06.830900,Tanh,Tanh,10,20,24.0,0.012796339037953344,2,100,0.6660115219281965,9.06965083320926e-05,COMPLETE
416,0.1416507512331009,2023-09-01 23:44:17.329197,2023-09-01 23:44:23.846950,0 days 00:00:06.517753,Tanh,Tanh,10,21,22.0,0.008833278205015655,2,100,0.6311977257507052,0.00012300169929822935,COMPLETE
417,0.36266419291496277,2023-09-01 23:44:23.847255,2023-09-01 23:44:30.283580,0 days 00:00:06.436325,Tanh,Tanh,10,20,22.0,2.2575787470389274e-05,2,100,0.6266691981834713,0.0001194650879161057,COMPLETE
418,0.1887197643518448,2023-09-01 23:44:30.283887,2023-09-01 23:44:36.242050,0 days 00:00:05.958163,Tanh,Tanh,10,21,21.0,0.009140417880504553,2,100,0.5787493949427446,0.0005868456331831351,COMPLETE
419,0.19686485826969147,2023-09-01 23:44:36.242392,2023-09-01 23:44:42.832038,0 days 00:00:06.589646,Tanh,Leaky,10,21,20.0,0.000594323140257739,2,100,0.6318705400775351,0.00014702534377828512,COMPLETE
420,0.21258515119552612,2023-09-01 23:44:42.832343,2023-09-01 23:44:48.928915,0 days 00:00:06.096572,Tanh,Tanh,10,20,22.0,0.010004642790485517,2,100,0.5927212571863955,0.00017242889906772337,COMPLETE
421,0.18695002794265747,2023-09-01 23:44:48.929228,2023-09-01 23:44:51.200929,0 days 00:00:02.271701,Tanh,Tanh,10,21,21.0,0.011547987727627133,2,40,0.5450243921236254,0.0001193693659711417,COMPLETE
422,0.19597367942333221,2023-09-01 23:44:51.201229,2023-09-01 23:44:53.661896,0 days 00:00:02.460667,Tanh,Tanh,16,21,22.0,0.00833024115023068,2,100,0.3556352581552835,0.0010396646087321578,COMPLETE
423,0.24059079587459564,2023-09-01 23:44:53.662192,2023-09-01 23:44:56.365849,0 days 00:00:02.703657,Tanh,Tanh,30,21,23.0,0.08179168065334354,2,100,0.6657589408618095,0.00010113181013461954,COMPLETE
424,0.2366199940443039,2023-09-01 23:44:56.366145,2023-09-01 23:45:01.841003,0 days 00:00:05.474858,Tanh,Tanh,8,22,1.0,0.006704949056667008,2,100,0.4398609808979637,1.9309306897367732e-05,COMPLETE
425,0.1745464950799942,2023-09-01 23:45:01.841337,2023-09-01 23:45:09.025906,0 days 00:00:07.184569,Tanh,Leaky,10,22,22.0,0.0019620902093670954,2,100,0.6910647784446816,0.0002887501598176037,COMPLETE
426,0.19463685154914856,2023-09-01 23:45:09.026201,2023-09-01 23:45:15.789275,0 days 00:00:06.763074,Tanh,Tanh,10,22,23.0,0.010665963720358631,2,100,0.6547099457132411,0.000780940224698785,COMPLETE
427,0.17258019745349884,2023-09-01 23:45:15.789578,2023-09-01 23:45:22.460960,0 days 00:00:06.671382,Tanh,ReLU,10,23,23.0,0.008282992020805346,2,100,0.6255419607324274,8.47430776087886e-05,COMPLETE
428,0.1802235245704651,2023-09-01 23:45:22.461268,2023-09-01 23:45:29.707927,0 days 00:00:07.246659,Tanh,Tanh,10,24,23.0,0.013320839769816397,2,100,0.6997318710696712,0.0001483387645980258,COMPLETE
429,0.3134111762046814,2023-09-01 23:45:29.708226,2023-09-01 23:45:35.797135,0 days 00:00:06.088909,Tanh,Tanh,10,21,22.0,6.581289281095352e-05,2,100,0.5902380502610288,0.0001955894121175477,COMPLETE
430,0.16555701196193695,2023-09-01 23:45:35.797443,2023-09-01 23:46:10.908359,0 days 00:00:35.110916,ReLU,Tanh,2,21,24.0,0.0015455891385218702,2,100,0.7325551237759601,0.00012659285113197317,COMPLETE
431,0.15508466958999634,2023-09-01 23:46:10.908660,2023-09-01 23:46:17.951669,0 days 00:00:07.043009,Tanh,Tanh,10,23,23.0,0.006376875536638902,2,100,0.6798055618540344,9.834988103195788e-05,COMPLETE
432,0.17781539261341095,2023-09-01 23:46:17.951973,2023-09-01 23:46:22.244822,0 days 00:00:04.292849,Tanh,Leaky,10,24,22.0,0.006831283184281873,2,100,0.4113245930245181,9.716662149773825e-05,COMPLETE
433,0.22515136003494263,2023-09-01 23:46:22.245130,2023-09-01 23:46:24.683073,0 days 00:00:02.437943,Tanh,Tanh,10,23,21.0,0.005657805093756636,2,100,0.22999935656791537,0.00010511758661786415,COMPLETE
434,0.18861718475818634,2023-09-01 23:46:24.683376,2023-09-01 23:46:35.740858,0 days 00:00:11.057482,Tanh,Tanh,4,23,23.0,0.0063677625518091,2,100,0.45431252171992814,7.904851211955231e-05,COMPLETE
435,0.20723092555999756,2023-09-01 23:46:35.741165,2023-09-01 23:46:38.074129,0 days 00:00:02.332964,Tanh,Tanh,10,23,22.0,0.009363931648752913,2,100,0.21938009088953958,0.00012963124993134494,COMPLETE
436,0.17779137194156647,2023-09-01 23:46:38.074432,2023-09-01 23:46:43.371205,0 days 00:00:05.296773,Tanh,Tanh,10,20,16.0,0.008260196489993987,2,80,0.6453306671784219,1.4117969135163422e-05,COMPLETE
437,0.16182978451251984,2023-09-01 23:46:43.371505,2023-09-01 23:46:50.375330,0 days 00:00:07.003825,Tanh,Tanh,10,24,11.0,0.0050951211685093525,2,100,0.6838199720173793,9.033113316547919e-05,COMPLETE
438,0.14127206802368164,2023-09-01 23:46:50.375632,2023-09-01 23:46:55.761522,0 days 00:00:05.385890,Tanh,Leaky,12,22,23.0,0.007048369311185635,2,100,0.6126523216486073,0.00023050109334580527,COMPLETE
439,0.18637943267822266,2023-09-01 23:46:55.761820,2023-09-01 23:47:01.180468,0 days 00:00:05.418648,Tanh,Leaky,12,22,22.0,0.011132866945649975,2,100,0.6142677410775559,0.0001973754910783733,COMPLETE
440,0.1639845371246338,2023-09-01 23:47:01.180763,2023-09-01 23:47:05.095742,0 days 00:00:03.914979,Tanh,Leaky,16,22,23.0,0.007497858876936551,2,100,0.5689357979081097,0.0002453648337486823,COMPLETE
441,0.1800188273191452,2023-09-01 23:47:05.096043,2023-09-01 23:47:10.401817,0 days 00:00:05.305774,Tanh,Leaky,12,21,23.0,0.009767151728447415,2,100,0.599371888326489,0.00017493350106145968,COMPLETE
442,0.17950181663036346,2023-09-01 23:47:10.402115,2023-09-01 23:47:13.087876,0 days 00:00:02.685761,Tanh,Leaky,10,22,24.0,0.007452237479839829,2,40,0.6422742456264459,0.00015391931422405896,COMPLETE
443,0.17528554797172546,2023-09-01 23:47:13.088174,2023-09-01 23:47:18.034022,0 days 00:00:04.945848,Tanh,Leaky,12,21,23.0,0.012769913018242554,2,100,0.5592821296561467,0.0003338269440874146,COMPLETE
444,0.17956164479255676,2023-09-01 23:47:18.034320,2023-09-01 23:47:23.434842,0 days 00:00:05.400522,Tanh,Leaky,12,22,22.0,0.005582875991906686,2,100,0.6109663276901685,0.0004738180907035904,COMPLETE
445,0.19352954626083374,2023-09-01 23:47:23.435144,2023-09-01 23:47:26.315600,0 days 00:00:02.880456,Tanh,Leaky,12,21,24.0,0.008779302456856734,2,100,0.3203735032858977,0.00020401579005683044,COMPLETE
446,0.23471930623054504,2023-09-01 23:47:26.315903,2023-09-01 23:47:30.912769,0 days 00:00:04.596866,Tanh,Leaky,12,19,23.0,0.03920681944403067,2,100,0.5194806585468554,0.0016398760267142163,COMPLETE
447,0.24716149270534515,2023-09-01 23:47:30.913073,2023-09-01 23:47:38.165908,0 days 00:00:07.252835,Tanh,Tanh,10,20,23.0,0.0001426140843239963,2,100,0.7049073395897937,0.00022647159732161194,COMPLETE
448,0.25619345903396606,2023-09-01 23:47:38.166214,2023-09-01 23:47:39.802846,0 days 00:00:01.636632,ReLU,Tanh,12,22,24.0,0.0066259888856809515,2,100,0.177918070822373,0.018717004313365943,COMPLETE
449,0.21878930926322937,2023-09-01 23:47:39.803139,2023-09-01 23:47:42.659510,0 days 00:00:02.856371,Tanh,Tanh,12,21,22.0,0.0046049757566349854,2,100,0.3210561334684768,1.0036886865112256e-05,COMPLETE
450,0.32640695571899414,2023-09-01 23:47:42.659826,2023-09-01 23:47:49.350980,0 days 00:00:06.691154,Tanh,ReLU,10,22,21.0,2.595078042343984e-05,2,100,0.6410262250942919,1.724823235285356e-05,COMPLETE
451,0.1741991937160492,2023-09-01 23:47:49.351289,2023-09-01 23:47:56.813618,0 days 00:00:07.462329,Tanh,Tanh,10,22,24.0,0.010783837508661649,2,100,0.7221516320547191,2.547055922332442e-05,COMPLETE
452,0.19441521167755127,2023-09-01 23:47:56.813928,2023-09-01 23:48:02.759005,0 days 00:00:05.945077,Tanh,Tanh,8,21,23.0,0.015948447438228198,2,100,0.46911969332208014,0.0005177406033377231,COMPLETE
453,0.17155025899410248,2023-09-01 23:48:02.759314,2023-09-01 23:48:05.501268,0 days 00:00:02.741954,Tanh,Leaky,30,23,24.0,0.0011746729676673853,2,100,0.6720479109812804,0.00013206343863175825,COMPLETE
454,0.28801727294921875,2023-09-01 23:48:05.501568,2023-09-01 23:48:06.966393,0 days 00:00:01.464825,Tanh,Tanh,10,22,22.0,0.06560895331381116,2,100,0.13468275015934303,0.00028565657076027104,COMPLETE
455,0.17159834504127502,2023-09-01 23:48:06.966695,2023-09-01 23:48:12.922401,0 days 00:00:05.955706,Tanh,Tanh,10,20,23.0,0.008576056161728234,2,100,0.579251572592756,0.00016616823893999492,COMPLETE
456,0.20313607156276703,2023-09-01 23:48:12.922716,2023-09-01 23:48:17.923671,0 days 00:00:05.000955,ReLU,Tanh,16,22,2.0,0.02075755114276145,2,100,0.7466437896835627,7.22565732443388e-05,COMPLETE
457,0.19123321771621704,2023-09-01 23:48:17.923984,2023-09-01 23:48:21.573804,0 days 00:00:03.649820,Tanh,Tanh,10,21,24.0,0.005318897570106378,2,100,0.3489377270661578,2.0405283265670853e-05,COMPLETE
458,0.18279340863227844,2023-09-01 23:48:21.574132,2023-09-01 23:48:28.423977,0 days 00:00:06.849845,Tanh,Leaky,10,23,23.0,0.007493588888620668,2,100,0.6592995075867026,0.0004067945090925704,COMPLETE
459,0.2102227658033371,2023-09-01 23:48:28.424280,2023-09-01 23:48:41.040128,0 days 00:00:12.615848,Tanh,Tanh,2,22,22.0,0.013412362745453793,2,100,0.26405826640843316,0.0001226799213189562,COMPLETE
460,0.28771743178367615,2023-09-01 23:48:41.040442,2023-09-01 23:48:42.903572,0 days 00:00:01.863130,Tanh,Tanh,10,21,21.0,0.055490378043336966,2,100,0.17462595397247832,3.1029790357066256e-05,COMPLETE
461,0.23257265985012054,2023-09-01 23:48:42.903879,2023-09-01 23:48:46.746887,0 days 00:00:03.843008,Tanh,Tanh,4,23,24.0,0.009738683868429302,2,80,0.19449943776582285,0.00011296720028335056,COMPLETE
462,0.3426398038864136,2023-09-01 23:48:46.747194,2023-09-01 23:48:48.462554,0 days 00:00:01.715360,Tanh,Tanh,10,22,23.0,0.0014269632724999242,2,100,0.1595428950805453,0.038984478260838284,COMPLETE
463,0.19606387615203857,2023-09-01 23:48:48.462852,2023-09-01 23:48:55.818496,0 days 00:00:07.355644,Tanh,Tanh,10,21,24.0,0.0061545314230435615,2,100,0.717968561153056,1.3705422231047165e-05,COMPLETE
464,0.16562972962856293,2023-09-01 23:48:55.818821,2023-09-01 23:49:01.275141,0 days 00:00:05.456320,Tanh,Leaky,12,22,23.0,0.0008711478972884724,2,100,0.6176197560311003,1.1699841355679778e-05,COMPLETE
465,0.1992817223072052,2023-09-01 23:49:01.275447,2023-09-01 23:49:02.536062,0 days 00:00:01.260615,Tanh,Tanh,10,23,20.0,0.011745676477582158,2,40,0.2968101513738096,0.00015355236292121578,COMPLETE
466,0.19172702729701996,2023-09-01 23:49:02.536371,2023-09-01 23:49:06.900506,0 days 00:00:04.364135,ReLU,Tanh,10,20,24.0,0.007432917041043975,2,100,0.4178531541973336,8.259207654854681e-05,COMPLETE
467,0.1724662333726883,2023-09-01 23:49:06.900836,2023-09-01 23:49:14.686524,0 days 00:00:07.785688,Tanh,Tanh,10,22,22.0,0.00497266976593317,2,100,0.7547776742694644,0.0002689795581385196,COMPLETE
468,0.20363686978816986,2023-09-01 23:49:14.686829,2023-09-01 23:49:18.637244,0 days 00:00:03.950415,Tanh,Sigmoid,10,21,23.0,0.004167749675834004,2,100,0.3762276914498942,9.964037619246783e-05,COMPLETE
469,0.1636022925376892,2023-09-01 23:49:18.637564,2023-09-01 23:49:23.783189,0 days 00:00:05.145625,Tanh,Tanh,10,22,24.0,0.009199139008558125,2,100,0.49529320615617084,3.9848949531547765e-05,COMPLETE
470,0.2113107442855835,2023-09-01 23:49:23.783493,2023-09-01 23:49:30.963434,0 days 00:00:07.179941,Tanh,Leaky,10,16,22.0,0.0005957814748528639,2,100,0.6946641951973993,0.0026387159033950604,COMPLETE
471,0.19160832464694977,2023-09-01 23:49:30.963748,2023-09-01 23:49:34.680291,0 days 00:00:03.716543,Tanh,Tanh,16,23,23.0,0.0018279335371758727,2,100,0.5449733922377322,6.912833858487936e-05,COMPLETE
472,0.1951500028371811,2023-09-01 23:49:34.680606,2023-09-01 23:49:43.220970,0 days 00:00:08.540364,Tanh,ReLU,10,21,24.0,0.006183739109009932,2,100,0.7737432341771294,0.004061017343583429,COMPLETE
473,0.17803962528705597,2023-09-01 23:49:43.221283,2023-09-01 23:49:50.707908,0 days 00:00:07.486625,Tanh,Tanh,10,22,23.0,0.0010738336496983164,2,100,0.7276951877571454,0.00023219251127830367,COMPLETE
474,0.19183291494846344,2023-09-01 23:49:50.708220,2023-09-01 23:49:57.496060,0 days 00:00:06.787840,Tanh,Tanh,10,13,24.0,0.015017476941251814,2,100,0.6634910198932908,0.0008691801732518036,COMPLETE
475,0.18080997467041016,2023-09-01 23:49:57.496373,2023-09-01 23:50:03.641672,0 days 00:00:06.145299,Tanh,Tanh,10,22,21.0,0.002144311898960693,2,100,0.5976585160490444,0.0001346007011582334,COMPLETE
476,0.1903112232685089,2023-09-01 23:50:03.641982,2023-09-01 23:50:11.918476,0 days 00:00:08.276494,Tanh,Leaky,10,23,23.0,0.008137151832259618,2,100,0.7974812410096699,0.0005258104975449637,COMPLETE
477,0.15872089564800262,2023-09-01 23:50:11.918788,2023-09-01 23:50:19.136055,0 days 00:00:07.217267,ReLU,Tanh,10,21,22.0,0.011429421424951316,2,100,0.6940101794824526,1.5020825218679852e-05,COMPLETE
478,0.2294289469718933,2023-09-01 23:50:19.136368,2023-09-01 23:50:22.115577,0 days 00:00:02.979209,Tanh,Tanh,10,18,24.0,0.006767135270247559,2,100,0.2837912310448766,8.023159775937982e-05,COMPLETE
479,0.16088463366031647,2023-09-01 23:50:22.115902,2023-09-01 23:50:27.687724,0 days 00:00:05.571822,Tanh,Tanh,12,21,24.0,0.0040491207770849596,2,100,0.635856857703556,0.00017360984538804488,COMPLETE
480,0.1445910483598709,2023-09-01 23:50:27.688037,2023-09-01 23:50:35.371365,0 days 00:00:07.683328,Tanh,Tanh,10,20,23.0,0.005372669165484152,2,100,0.7477097373054413,0.00011634083018993655,COMPLETE
481,0.15869756042957306,2023-09-01 23:50:35.371672,2023-09-01 23:50:44.761606,0 days 00:00:09.389934,Tanh,Tanh,8,20,15.0,0.00489777790316334,2,100,0.749262904016826,0.00010939545112290268,COMPLETE
482,0.16944129765033722,2023-09-01 23:50:44.761915,2023-09-01 23:50:52.242555,0 days 00:00:07.480640,Leaky,Tanh,10,19,22.0,0.003623822028945939,2,100,0.7211353621907831,8.944493196858316e-05,COMPLETE
483,0.19505499303340912,2023-09-01 23:50:52.242861,2023-09-01 23:50:58.579328,0 days 00:00:06.336467,Tanh,Tanh,10,22,23.0,0.005006587636005927,2,80,0.7660839584575563,0.00011804113168732832,COMPLETE
484,0.15607061982154846,2023-09-01 23:50:58.579638,2023-09-01 23:51:06.234572,0 days 00:00:07.654934,Tanh,Tanh,10,23,22.0,0.005603166089430247,2,100,0.7407709984948669,6.36564247760644e-05,COMPLETE
485,0.25198841094970703,2023-09-01 23:51:06.234889,2023-09-01 23:51:09.461627,0 days 00:00:03.226738,Tanh,Tanh,30,22,23.0,0.09644857464358117,2,100,0.799872544801232,2.1988974187247598e-05,COMPLETE
486,0.16904102265834808,2023-09-01 23:51:09.461937,2023-09-01 23:51:16.895334,0 days 00:00:07.433397,Leaky,Tanh,10,22,23.0,0.004238921848627489,2,100,0.7152107925611676,1.2581456434439e-05,COMPLETE
487,0.19553007185459137,2023-09-01 23:51:16.895675,2023-09-01 23:51:22.104193,0 days 00:00:05.208518,ReLU,Tanh,16,21,22.0,0.0015940327505153224,2,100,0.7608932646166015,0.00010282188876472193,COMPLETE
