number,value,params_activation_1,params_activation_2,params_batch_size,params_epochs,params_layer_1,params_layer_2,params_learning_rate,params_num_layers,params_train_size,params_weight_decay,user_attrs_mape,user_attrs_mse,user_attrs_r2,state
400,0.7537480592727661,ReLU,Tanh,21,389,6,12.0,0.0005228010339493002,2,0.5016302258426257,0.00020152597359276425,1.5470612049102783,0.2607010304927826,0.7537480592727661,COMPLETE
401,0.7215244174003601,Tanh,Tanh,16,396,11,13.0,0.002905184155500242,2,0.7661090057988732,0.030857541682752825,1.3428733348846436,0.30222445726394653,0.7215244174003601,COMPLETE
402,0.7716030478477478,Tanh,Tanh,24,370,10,16.0,0.0010413196737796052,2,0.6451778078058581,0.0007092658574223954,1.0210171937942505,0.24723045527935028,0.7716030478477478,COMPLETE
403,0.42695069313049316,Tanh,Tanh,26,406,2,14.0,1.687788004129651e-05,2,0.7428467464632388,0.00042661766314371384,1.5866659879684448,0.6278823018074036,0.42695069313049316,COMPLETE
404,0.7954659461975098,Tanh,,20,379,11,,0.0012831547483054188,1,0.7740905939007969,0.0002774701621690579,0.9504928588867188,0.22198544442653656,0.7954659461975098,COMPLETE
405,0.667682945728302,Tanh,ReLU,13,391,23,11.0,0.004280771270761595,2,0.16367961945612128,0.0005408905102347549,0.7961556911468506,0.31617575883865356,0.667682945728302,COMPLETE
406,0.8008431196212769,Tanh,Tanh,17,418,10,14.0,0.0019402363204977517,2,0.7074972151120168,7.295831741253734e-05,1.2780956029891968,0.23028427362442017,0.8008431196212769,COMPLETE
407,0.6398833990097046,Tanh,Tanh,22,359,11,13.0,0.0015625298813499626,2,0.13078891448461297,0.00014321859064618547,0.8086511492729187,0.3814903199672699,0.6398833990097046,COMPLETE
408,0.7819764614105225,Tanh,Tanh,19,401,10,15.0,0.000831886044798945,2,0.5532609089705763,0.000953370373046922,0.815904438495636,0.23350338637828827,0.7819764614105225,COMPLETE
409,0.7234834432601929,Tanh,Tanh,15,387,11,12.0,0.002542076120701737,2,0.34756076363048255,0.0001023308014944617,1.586300015449524,0.26713916659355164,0.7234834432601929,COMPLETE
410,0.7671164274215698,Leaky,Tanh,18,413,10,16.0,0.000612623397209861,2,0.7338787018784965,0.0012721587909326696,1.1110305786132812,0.2671489119529724,0.7671164274215698,COMPLETE
411,0.8042721152305603,Tanh,Tanh,22,457,11,14.0,0.003585105267022108,2,0.6714563301280216,0.00016849640545655637,1.7305309772491455,0.21695107221603394,0.8042721152305603,COMPLETE
412,0.8023024201393127,Tanh,Leaky,20,381,9,13.0,0.00030805774343257324,2,0.7797405347710767,0.00033721687326297684,0.8861312866210938,0.20959842205047607,0.8023024201393127,COMPLETE
413,0.7432283163070679,Tanh,ReLU,28,370,11,15.0,0.0011709383256350513,2,0.27549972168117665,0.0006490156877740767,1.0116016864776611,0.24712435901165009,0.7432283163070679,COMPLETE
414,0.7480118870735168,ReLU,Tanh,24,478,5,13.0,0.001868520294887897,2,0.799035556651931,9.150208351419589e-05,1.0224456787109375,0.2666555345058441,0.7480118870735168,COMPLETE
415,0.8127549290657043,Tanh,Tanh,11,396,12,14.0,0.002234478691173106,2,0.7544858891262187,0.0004534804000648017,1.1502349376678467,0.20198194682598114,0.8127549290657043,COMPLETE
416,0.7547674179077148,Tanh,Tanh,16,408,10,12.0,0.0028253664785278486,2,0.431128588590898,0.0007634844157150516,2.548022747039795,0.2495833784341812,0.7547674179077148,COMPLETE
417,0.8108166456222534,Tanh,Tanh,18,432,22,14.0,0.00144647515797105,2,0.6972723139987299,0.0001310500183313347,1.1227855682373047,0.21539470553398132,0.8108166456222534,COMPLETE
418,0.7383599281311035,Tanh,Tanh,14,384,10,15.0,0.005060649533028895,2,0.4066173280313875,3.309995212475798e-05,1.6994526386260986,0.27122950553894043,0.7383599281311035,COMPLETE
419,0.7772868871688843,Tanh,Sigmoid,20,402,9,13.0,0.0009579877268570047,2,0.7140369220970016,0.0002085300454062034,1.468714714050293,0.2540273666381836,0.7772868871688843,COMPLETE
420,0.797082781791687,Sigmoid,ReLU,22,377,11,12.0,0.0016631289319860155,2,0.7382172601367377,6.400396363221491e-05,0.7873381972312927,0.22541654109954834,0.797082781791687,COMPLETE
421,0.816333532333374,Tanh,Tanh,25,391,12,16.0,0.0030701380834657985,2,0.7630570300649137,0.00010898604192665116,0.7743117809295654,0.19841915369033813,0.816333532333374,COMPLETE
422,0.7814323902130127,Tanh,Tanh,18,415,10,17.0,0.0012735197544554973,2,0.6758803940918728,0.0017177711813677866,0.8649566173553467,0.24318979680538177,0.7814323902130127,COMPLETE
423,0.7182995676994324,Tanh,Tanh,16,468,19,11.0,0.002194428705944519,2,0.27868032502487505,0.0005549863799348904,1.113459825515747,0.2732989490032196,0.7182995676994324,COMPLETE
424,0.7438325881958008,Tanh,Tanh,50,364,11,18.0,0.004131115552914163,2,0.7720844211187455,0.02083661357729772,0.9806915521621704,0.2768140137195587,0.7438325881958008,COMPLETE
425,0.8013387322425842,Tanh,Tanh,23,443,7,14.0,0.00046801191487628107,2,0.72617971921559,0.0003939720394319062,0.7644785642623901,0.22756189107894897,0.8013387322425842,COMPLETE
426,0.7834678292274475,Tanh,Tanh,20,395,12,15.0,0.0011123654306769038,2,0.6323220746722737,0.00025858929021602107,0.7192497253417969,0.2311386913061142,0.7834678292274475,COMPLETE
427,0.7793386578559875,ReLU,ReLU,13,423,10,13.0,0.0018291244883108888,2,0.6067413174616832,0.0011368811463128205,0.8630056977272034,0.23308919370174408,0.7793386578559875,COMPLETE
428,0.7997599244117737,Tanh,Tanh,21,375,18,12.0,0.0007452070293417659,2,0.7986119252387907,0.00014510408371446118,0.8143459558486938,0.2118954211473465,0.7997599244117737,COMPLETE
429,0.8217317461967468,Tanh,Tanh,18,402,11,14.0,0.0025110646827674996,2,0.7429228613610687,7.741871654234724e-05,0.85321044921875,0.1953260600566864,0.8217317461967468,COMPLETE
430,0.7981162667274475,Tanh,Tanh,19,387,11,14.0,0.001508767663215287,2,0.7004109719249328,5.774513854560095e-05,0.8949626088142395,0.23124051094055176,0.7981162667274475,COMPLETE
431,0.7309556007385254,Tanh,Tanh,18,402,12,1.0,0.002355751521852897,2,0.3379935890950176,7.503560737058731e-05,3.2035536766052246,0.2593762278556824,0.7309556007385254,COMPLETE
432,0.5514698028564453,Tanh,Tanh,22,381,11,14.0,5.808986492036564e-05,2,0.7330540114127844,5.168826349998438e-05,1.636060118675232,0.5145677924156189,0.5514698028564453,COMPLETE
433,0.5927110910415649,Tanh,Tanh,20,392,12,13.0,0.0019241758845452899,2,0.23479702254565415,7.011552445955759e-05,1.0153437852859497,0.3944694697856903,0.5927110910415649,COMPLETE
434,0.8045575618743896,Tanh,Tanh,17,404,11,14.0,0.0028379281583748145,2,0.7514792723828287,9.142889640081862e-05,0.9915510416030884,0.21167157590389252,0.8045575618743896,COMPLETE
435,0.7187086939811707,Leaky,Tanh,24,368,6,13.0,0.0013236679513590793,2,0.3617659789560297,9.300621122477557e-05,2.535508632659912,0.27722403407096863,0.7187086939811707,COMPLETE
436,0.6961493492126465,Tanh,Tanh,19,386,11,14.0,0.003625930735617138,2,0.25733629521700807,0.00012326072410784718,0.8615526556968689,0.2833504378795624,0.6961493492126465,COMPLETE
437,0.713935375213623,Tanh,Tanh,16,489,12,15.0,0.0010382030787636862,2,0.22247738025289487,7.897721840893704e-05,1.253989815711975,0.276172012090683,0.713935375213623,COMPLETE
438,0.7889490127563477,Tanh,Tanh,21,396,11,13.0,0.001683072367112918,2,0.694832842017262,0.00016688571511021448,0.778755247592926,0.23923078179359436,0.7889490127563477,COMPLETE
439,0.5296647548675537,Tanh,Tanh,27,411,12,14.0,0.00027275829808750906,2,0.21713856255154032,4.498599087358784e-05,1.3037495613098145,0.4522354304790497,0.5296647548675537,COMPLETE
440,0.752054750919342,Tanh,Tanh,23,452,13,12.0,0.0021399356243742562,2,0.508789230708275,0.00011163090678683491,0.9988893866539001,0.2648748755455017,0.752054750919342,COMPLETE
441,0.736409604549408,ReLU,Tanh,17,356,7,13.0,0.0008886513694166127,2,0.31764933453968597,0.0002966852491087153,2.341078758239746,0.25616177916526794,0.736409604549408,COMPLETE
442,0.7672117352485657,Tanh,Tanh,19,379,10,14.0,0.0014454466829695203,2,0.4893476995408465,0.0004944754059792912,0.8605387210845947,0.2436940222978592,0.7672117352485657,COMPLETE
443,0.8019486665725708,Tanh,,21,69,11,,0.005542778687738447,1,0.6659740569939453,0.00034309557910306473,1.193163514137268,0.2194254845380783,0.8019486665725708,COMPLETE
444,0.7869080901145935,Tanh,Tanh,92,427,9,15.0,0.0025000053850682165,2,0.7293984023673058,0.00019791493880372572,0.8258664011955261,0.24178427457809448,0.7869080901145935,COMPLETE
445,0.7395193576812744,Tanh,Leaky,25,437,11,12.0,0.00320145612376704,2,0.3910281221568496,9.748092818317649e-05,4.994571685791016,0.2646354138851166,0.7395193576812744,COMPLETE
446,0.7469759583473206,Sigmoid,Tanh,30,399,10,14.0,0.000666161296086181,2,0.7682902202774138,2.54534983079162e-05,1.0752143859863281,0.274429589509964,0.7469759583473206,COMPLETE
447,0.7529836893081665,Tanh,Tanh,15,371,12,11.0,0.0012276880631067089,2,0.4358624386062279,5.4189922040672355e-05,2.179776668548584,0.2535518705844879,0.7529836893081665,COMPLETE
448,0.7238098978996277,Tanh,Tanh,18,386,10,13.0,0.00038040614369724433,2,0.5874572551062277,0.00845349541893706,1.035406470298767,0.28855273127555847,0.7238098978996277,COMPLETE
449,0.6647487878799438,Tanh,Tanh,22,406,11,13.0,0.0017905881404243426,2,0.20203704420718718,7.033743650372821e-05,0.7857513427734375,0.3214753270149231,0.6647487878799438,COMPLETE
450,0.7812987565994263,Tanh,Sigmoid,19,416,9,15.0,0.020909073978619564,2,0.7180566948145048,0.0004180500776850204,0.9495093822479248,0.2512356638908386,0.7812987565994263,COMPLETE
451,0.8128445148468018,Tanh,Tanh,17,394,11,14.0,0.0023209483190163656,2,0.752043132309562,0.002715146882621963,1.0648586750030518,0.20246431231498718,0.8128445148468018,COMPLETE
452,0.5860225558280945,Tanh,Tanh,20,377,17,12.0,0.00405958632584876,2,0.79920861262939,0.05492589420507781,1.478916049003601,0.4380737245082855,0.5860225558280945,COMPLETE
453,0.7874147891998291,Tanh,Tanh,23,390,13,14.0,0.006783764420820944,2,0.6865525836138012,0.00013320080943075518,0.9602887034416199,0.24412940442562103,0.7874147891998291,COMPLETE
454,0.7176375389099121,ReLU,Tanh,26,403,10,15.0,0.0014132577473760163,2,0.2506191885794301,0.019166769613276607,1.036106824874878,0.2672570049762726,0.7176375389099121,COMPLETE
455,0.73111891746521,Tanh,Tanh,16,420,12,13.0,0.05781109719034699,2,0.3300361299048101,0.00014869179270861292,2.816035509109497,0.2604912221431732,0.73111891746521,COMPLETE
456,0.7428385019302368,Tanh,Tanh,21,363,19,14.0,0.0001456614743790558,2,0.7711312917091385,0.0005966350944715813,1.7050065994262695,0.27744191884994507,0.7428385019302368,COMPLETE
457,0.4876255393028259,Tanh,Tanh,18,380,11,12.0,0.00010831949835393695,2,0.28732638822506357,0.00023134134768644025,2.1491177082061768,0.49479442834854126,0.4876255393028259,COMPLETE
458,0.7569581866264343,Tanh,Tanh,15,471,14,13.0,0.0029442361799467977,2,0.6493218069703025,0.00010965410167557945,0.8525737524032593,0.26368799805641174,0.7569581866264343,COMPLETE
459,0.8163211941719055,Tanh,Tanh,24,411,10,2.0,0.002014677359920945,2,0.7235779036071871,0.0005054072940550123,0.8847078680992126,0.2089889645576477,0.8163211941719055,COMPLETE
460,0.7091537714004517,Tanh,Tanh,96,394,6,11.0,0.034779161748461684,2,0.471101979730041,6.549646806815803e-05,1.64372980594635,0.2997712194919586,0.7091537714004517,COMPLETE
461,0.7652676701545715,Leaky,Tanh,19,429,9,15.0,0.0010632834693257713,2,0.7506823127346871,0.0020442507269183394,0.9759946465492249,0.2539757490158081,0.7652676701545715,COMPLETE
462,0.768811821937561,Tanh,Tanh,22,299,21,12.0,0.0015424534518542806,2,0.47963749046030374,0.0003915398138480188,0.8750178813934326,0.2408030480146408,0.768811821937561,COMPLETE
463,0.7915055155754089,Tanh,Tanh,17,372,12,21.0,0.0008397369395799668,2,0.7054829366549636,8.234907119163082e-05,0.8799181580543518,0.2406543791294098,0.7915055155754089,COMPLETE
464,0.820063591003418,Tanh,Tanh,20,386,11,13.0,0.001782334314486156,2,0.7753252917653597,0.00016058321251220155,2.63840913772583,0.19650208950042725,0.820063591003418,COMPLETE
465,0.6197268962860107,Tanh,Tanh,21,387,12,13.0,0.0017892895586219656,2,0.1882067031673178,0.00016723429839577485,0.8240178823471069,0.36898624897003174,0.6197268962860107,COMPLETE
466,0.7812446355819702,Tanh,Leaky,23,403,11,13.0,0.0025870837374289608,2,0.7742818948919306,0.00019084283463281082,1.4525634050369263,0.2382018119096756,0.7812446355819702,COMPLETE
467,0.6601537466049194,Tanh,Tanh,25,399,12,12.0,0.002091110602784214,2,0.13865405813277887,0.00024861570782421796,0.7395845651626587,0.3504781126976013,0.6601537466049194,COMPLETE
468,0.7649472951889038,ReLU,Tanh,20,448,11,13.0,0.0016402091963149262,2,0.7970556619599245,0.0007342872665829453,0.8965159058570862,0.2501518130302429,0.7649472951889038,COMPLETE
469,0.4323497414588928,Tanh,Tanh,22,416,11,12.0,0.09464615596183851,2,0.7615568452634779,0.023194438650164028,2.084313154220581,0.6093844175338745,0.4323497414588928,COMPLETE
470,0.7415887117385864,Sigmoid,Sigmoid,20,481,3,14.0,0.007945252412557722,2,0.7344495419856023,0.0003154671603948804,1.2654526233673096,0.29347923398017883,0.7415887117385864,COMPLETE
471,0.8135278224945068,Tanh,Tanh,19,390,13,13.0,0.002151080770838538,2,0.7690529761962401,0.000154264711062483,0.8474476337432861,0.2005133181810379,0.8135278224945068,COMPLETE
472,0.7509534358978271,Tanh,Tanh,24,382,7,11.0,0.0033276982225036436,2,0.41818281840662624,1.521861483460925e-05,2.662219524383545,0.25711214542388916,0.7509534358978271,COMPLETE
473,0.6919304132461548,Tanh,Tanh,21,462,11,13.0,0.0018081565910607158,2,0.22666779498975967,0.00047637736101820274,1.7844280004501343,0.296268492937088,0.6919304132461548,COMPLETE
474,0.7659087181091309,Tanh,Tanh,27,435,8,12.0,0.001282640397920921,2,0.5371411004320391,0.0005753986554593934,0.8372605443000793,0.24878022074699402,0.7659087181091309,COMPLETE
475,0.4978064298629761,Tanh,Tanh,18,409,12,15.0,2.3853274712989742e-05,2,0.682237792559232,0.0039443831663467785,1.390337586402893,0.5693956613540649,0.4978064298629761,COMPLETE
476,0.7878185510635376,Tanh,Tanh,23,395,15,14.0,0.0026512680620429927,2,0.7982606075425148,0.0002053618686049172,0.874316930770874,0.22481665015220642,0.7878185510635376,COMPLETE
477,0.521931529045105,Tanh,Tanh,20,400,11,14.0,4.2669003508698426e-05,2,0.7204295611255245,0.005557517453033259,1.5605764389038086,0.5460245013237,0.521931529045105,COMPLETE
478,0.7620588541030884,Tanh,Tanh,15,422,12,12.0,0.0014995182065144362,2,0.7462327698048358,0.016511141368468655,1.078694462776184,0.2586769163608551,0.7620588541030884,COMPLETE
479,0.6145227551460266,Tanh,Tanh,22,384,10,13.0,0.0023500229728232094,2,0.12240104850239128,0.0033179301489530476,0.991295576095581,0.41619598865509033,0.6145227551460266,COMPLETE
480,0.7601445913314819,Tanh,Tanh,18,409,11,15.0,0.0036390168975616276,2,0.546441069219079,0.00012425390817124015,0.922112762928009,0.25743868947029114,0.7601445913314819,COMPLETE
481,0.5814380049705505,ReLU,Tanh,25,391,10,13.0,5.8855603758016846e-05,2,0.7073985571094742,0.0002830297814624308,2.361889600753784,0.48398149013519287,0.5814380049705505,COMPLETE
482,0.7695589065551758,Tanh,,20,400,12,,0.0019381484155781778,1,0.799397238838715,4.3901134405188624e-05,0.8310496211051941,0.24253949522972107,0.7695589065551758,COMPLETE
483,0.832139790058136,Tanh,Tanh,16,442,24,14.0,0.004494680658492674,2,0.7661315377467348,0.0003580322748365437,0.7656622529029846,0.18217560648918152,0.832139790058136,COMPLETE
484,0.8052461743354797,Tanh,Tanh,14,452,24,11.0,0.004522506864866666,2,0.7695918295076647,0.00036702413365104664,0.982724130153656,0.20941853523254395,0.8052461743354797,COMPLETE
485,0.7369136810302734,Leaky,Tanh,16,441,24,14.0,0.004129222204512321,2,0.29332786489129126,0.0002395981271397961,1.2088382244110107,0.251162588596344,0.7369136810302734,COMPLETE
486,0.6310024261474609,Tanh,Tanh,14,442,24,13.0,0.00562995821313439,2,0.16012770659682313,0.00019120695237400572,0.8838136792182922,0.3533833622932434,0.6310024261474609,COMPLETE
487,0.7785030603408813,Tanh,Tanh,16,461,23,12.0,0.0050535558679193696,2,0.6577836042799413,0.00034405905204738763,1.1321516036987305,0.244836688041687,0.7785030603408813,COMPLETE
488,0.7971512079238892,Tanh,Tanh,59,432,23,14.0,0.003162383465645995,2,0.7442528978450029,0.00012887924850826142,1.0714311599731445,0.22121404111385345,0.7971512079238892,COMPLETE
489,0.7921252846717834,Tanh,Tanh,17,438,24,13.0,0.006259415402936393,2,0.6208263552018315,0.0015546229020715827,1.1340950727462769,0.223981574177742,0.7921252846717834,COMPLETE
490,0.8013548851013184,Tanh,Leaky,18,455,13,15.0,0.004597146618758619,2,0.7725604909930872,0.00015238605177133439,0.924290657043457,0.21504540741443634,0.8013548851013184,COMPLETE
491,0.7200585603713989,Tanh,Tanh,14,426,23,12.0,0.00876630851925236,2,0.2892434269427225,0.0002904921164545985,0.9920573234558105,0.27049148082733154,0.7200585603713989,COMPLETE
492,0.7780160903930664,Tanh,Tanh,19,446,7,14.0,0.0028721248855239465,2,0.6976333628287964,9.416371345338991e-05,0.7787764668464661,0.25347986817359924,0.7780160903930664,COMPLETE
493,0.7522530555725098,Tanh,Sigmoid,29,418,24,15.0,0.0037457938700826503,2,0.7349953522016499,0.011667183403018507,3.126110076904297,0.2782502770423889,0.7522530555725098,COMPLETE
494,0.4912497401237488,Tanh,Tanh,16,471,12,16.0,1.4020957004142036e-05,2,0.775199968861745,0.014597986267883814,5.05423641204834,0.5555880069732666,0.4912497401237488,COMPLETE
495,0.7978593707084656,ReLU,Tanh,37,429,24,11.0,0.011002874020707485,2,0.7117916301274899,0.0001757705048357231,0.6257297396659851,0.23093530535697937,0.7978593707084656,COMPLETE
496,0.6964886784553528,Sigmoid,Tanh,18,378,11,13.0,0.013142799086408434,2,0.3368324372258622,0.0007277083215583862,2.9755728244781494,0.29139330983161926,0.6964886784553528,COMPLETE
497,0.6838421821594238,Tanh,ReLU,21,370,23,14.0,0.002469381557235836,2,0.25955377970640986,8.165337063467238e-05,1.017006754875183,0.29546111822128296,0.6838421821594238,COMPLETE
498,0.7345924377441406,Tanh,Tanh,12,385,6,12.0,0.0011811868451569632,2,0.3002065612102324,0.00041643602419729766,1.6874957084655762,0.2527908682823181,0.7345924377441406,COMPLETE
499,0.6867649555206299,Tanh,Tanh,19,423,11,13.0,0.003299451365438664,2,0.24099779559232057,0.0002171207223577172,0.968073308467865,0.3050777018070221,0.6867649555206299,COMPLETE
