number,value,datetime_start,datetime_complete,duration,params_a_1,params_a_2,params_a_3,params_batch_size,params_l_1,params_l_2,params_l_3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,user_attrs_mre,user_attrs_mse,user_attrs_r2,state
285,0.16396987438201904,2023-10-31 18:17:07.839786,2023-10-31 18:17:11.742506,0 days 00:00:03.902720,Leaky,Leaky,,40,13,22.0,,0.01886532454321823,2,433,0.7120938851112968,2.86669531151254e-05,96.43340493570024,tensor(0.1640),tensor(0.8504),COMPLETE
286,0.13577695190906525,2023-10-31 18:17:11.742895,2023-10-31 18:17:13.416744,0 days 00:00:01.673849,Leaky,Sigmoid,,52,16,24.0,,0.02782191691905916,2,207,0.7706282351120437,1.5092010202390865e-05,86.98472797928225,tensor(0.1358),tensor(0.8702),COMPLETE
287,0.5910117626190186,2023-10-31 18:17:13.417098,2023-10-31 18:17:15.177426,0 days 00:00:01.760328,Leaky,Sigmoid,,34,14,23.0,,0.012372020114448002,2,147,0.7474139132104064,0.09587505774175482,162.41258426588408,tensor(0.5910),tensor(0.4277),COMPLETE
288,0.15180785953998566,2023-10-31 18:17:15.177806,2023-10-31 18:17:16.874211,0 days 00:00:01.696405,Leaky,Sigmoid,,49,15,22.0,,0.024254137444692507,2,299,0.4899751820525074,8.579784248691646e-05,83.47245786022582,tensor(0.1518),tensor(0.8496),COMPLETE
289,0.1366378664970398,2023-10-31 18:17:16.874594,2023-10-31 18:17:22.372142,0 days 00:00:05.497548,Leaky,Sigmoid,,25,14,24.0,,0.03893021614095238,2,387,0.7727928803388732,2.094639845615467e-05,82.42277792997139,tensor(0.1366),tensor(0.8295),COMPLETE
290,0.15474514663219452,2023-10-31 18:17:22.372530,2023-10-31 18:17:25.549594,0 days 00:00:03.177064,Leaky,Sigmoid,,37,17,23.0,,0.005441918798530157,2,328,0.7210995567452917,1.3266272131608795e-05,71.67374472501801,tensor(0.1547),tensor(0.8573),COMPLETE
291,0.1466590166091919,2023-10-31 18:17:25.549977,2023-10-31 18:17:28.539771,0 days 00:00:02.989794,Leaky,Sigmoid,,42,16,24.0,,0.0015176454217747874,2,448,0.5365323654686838,3.428203987114927e-05,89.40109252929688,tensor(0.1467),tensor(0.8576),COMPLETE
292,0.5807027816772461,2023-10-31 18:17:28.540148,2023-10-31 18:17:32.383090,0 days 00:00:03.842942,Leaky,Sigmoid,,45,13,23.0,,2.6124761010202513e-05,2,473,0.6932020778925494,1.681671007796122e-05,166.8126503781083,tensor(0.5807),tensor(0.5018),COMPLETE
293,0.16851820051670074,2023-10-31 18:17:32.383450,2023-10-31 18:17:35.589209,0 days 00:00:03.205759,Leaky,,,48,15,,,0.01606143623226031,1,462,0.7726147792963833,2.55754589883904e-05,78.79332217922459,tensor(0.1685),tensor(0.8274),COMPLETE
294,0.1369142383337021,2023-10-31 18:17:35.589576,2023-10-31 18:17:39.029345,0 days 00:00:03.439769,Leaky,Leaky,,51,15,22.0,,0.004767209423672281,2,418,0.7974191278901084,1.9045340559887695e-05,79.74891562210887,tensor(0.1369),tensor(0.8659),COMPLETE
295,0.14734357595443726,2023-10-31 18:17:39.029711,2023-10-31 18:17:41.780409,0 days 00:00:02.750698,Leaky,Sigmoid,,47,14,17.0,,0.01936748697427449,2,337,0.739358820169793,4.746086728806834e-05,74.04505732505187,tensor(0.1473),tensor(0.8617),COMPLETE
296,0.14422528445720673,2023-10-31 18:17:41.780798,2023-10-31 18:17:45.632618,0 days 00:00:03.851820,Leaky,Sigmoid,,43,16,21.0,,0.031106050634644337,2,485,0.657996718323295,1.2269129937779268e-05,83.70498871164223,tensor(0.1442),tensor(0.8572),COMPLETE
297,0.19161349534988403,2023-10-31 18:17:45.633000,2023-10-31 18:17:46.630058,0 days 00:00:00.997058,Sigmoid,Sigmoid,,45,14,16.0,,0.0630071039242596,2,280,0.2782973671293277,3.693008713355839e-05,107.2027860913958,tensor(0.1916),tensor(0.8051),COMPLETE
298,0.14411140978336334,2023-10-31 18:17:46.630450,2023-10-31 18:17:49.486897,0 days 00:00:02.856447,Leaky,Sigmoid,,49,15,23.0,,0.046875066401152986,2,453,0.5558672879945256,2.921234658611442e-05,95.81250377259244,tensor(0.1441),tensor(0.8294),COMPLETE
299,0.1674257069826126,2023-10-31 18:17:49.487299,2023-10-31 18:17:51.736234,0 days 00:00:02.248935,Leaky,Sigmoid,,40,16,24.0,,0.0111318197106852,2,471,0.3525867360175776,2.141066501697924e-05,171.79014499931577,tensor(0.1674),tensor(0.7855),COMPLETE
300,0.16763770580291748,2023-10-31 18:17:51.736623,2023-10-31 18:17:53.733278,0 days 00:00:01.996655,Leaky,Leaky,,51,17,24.0,,0.008595946342978118,2,465,0.374256201572459,1.5402226430128102e-05,261.5009800736622,tensor(0.1676),tensor(0.7987),COMPLETE
301,0.13100510835647583,2023-10-31 18:17:53.733672,2023-10-31 18:17:58.075263,0 days 00:00:04.341591,Leaky,Sigmoid,,47,14,23.0,,0.02377588108676249,2,492,0.7998458471105577,6.426510930908699e-05,74.03256929599172,tensor(0.1310),tensor(0.8686),COMPLETE
302,0.14722663164138794,2023-10-31 18:17:58.075641,2023-10-31 18:18:02.378670,0 days 00:00:04.303029,Leaky,Sigmoid,,46,13,23.0,,0.027069546735257695,2,492,0.7738354532504659,0.0002427580266226051,83.5546050498156,tensor(0.1472),tensor(0.8568),COMPLETE
303,0.1460246741771698,2023-10-31 18:18:02.379030,2023-10-31 18:18:06.847097,0 days 00:00:04.468067,Leaky,Sigmoid,,43,14,23.0,,0.01357894354420192,2,499,0.7448893293502279,5.713680177280954e-05,69.64826610618698,tensor(0.1460),tensor(0.8587),COMPLETE
304,0.15339411795139313,2023-10-31 18:18:06.847461,2023-10-31 18:18:09.241447,0 days 00:00:02.393986,Leaky,Sigmoid,,47,13,24.0,,0.033273809974362294,2,485,0.4146252707551836,1.3468050454561828e-05,85.53522727415734,tensor(0.1534),tensor(0.8217),COMPLETE
305,0.1370113492012024,2023-10-31 18:18:09.241802,2023-10-31 18:18:14.177707,0 days 00:00:04.935905,ReLU,Sigmoid,,38,14,23.0,,0.020038189724042012,2,479,0.7982343887141251,6.216972825867871e-05,67.25956343808105,tensor(0.1370),tensor(0.8637),COMPLETE
306,0.1690564602613449,2023-10-31 18:18:14.178087,2023-10-31 18:18:16.082253,0 days 00:00:01.904166,Leaky,Sigmoid,,45,14,24.0,,0.01643463527039061,2,491,0.3003894366182347,1.007858749898869e-05,105.61737009269885,tensor(0.1691),tensor(0.7968),COMPLETE
307,0.14608442783355713,2023-10-31 18:18:16.082612,2023-10-31 18:18:18.694291,0 days 00:00:02.611679,Leaky,Tanh,Leaky,41,15,24.0,18.0,0.0546355391437344,3,228,0.7992030606333381,1.7851309798637067e-05,87.72867063890423,tensor(0.1461),tensor(0.8091),COMPLETE
308,0.17580895125865936,2023-10-31 18:18:18.694671,2023-10-31 18:18:21.345365,0 days 00:00:02.650694,Leaky,Leaky,,32,13,23.0,,0.0421247908676789,2,443,0.3825366050983716,2.3992392716828925e-05,165.31806670247028,tensor(0.1758),tensor(0.4848),COMPLETE
309,0.15209339559078217,2023-10-31 18:18:21.345750,2023-10-31 18:18:23.798426,0 days 00:00:02.452676,Leaky,Sigmoid,,93,16,24.0,,0.025857673267814726,2,478,0.7169863221102525,1.5129861259088253e-05,80.65065114168941,tensor(0.1521),tensor(0.8535),COMPLETE
310,0.14092522859573364,2023-10-31 18:18:23.798787,2023-10-31 18:18:27.902364,0 days 00:00:04.103577,Leaky,Sigmoid,,44,14,22.0,,0.00275466612323563,2,456,0.765107545167544,4.5236308801314386e-05,75.66047263563725,tensor(0.1409),tensor(0.8703),COMPLETE
311,0.13676902651786804,2023-10-31 18:18:27.902732,2023-10-31 18:18:31.078533,0 days 00:00:03.175801,Leaky,Sigmoid,,47,15,24.0,,0.0039016454022130433,2,464,0.5940417758927746,2.0364394926007665e-05,82.22964454519338,tensor(0.1368),tensor(0.8627),COMPLETE
312,0.15643294155597687,2023-10-31 18:18:31.078897,2023-10-31 18:18:33.379332,0 days 00:00:02.300435,Leaky,Sigmoid,,58,15,23.0,,0.010072579548223043,2,474,0.4777078796297229,7.65334884728254e-05,84.43024335128848,tensor(0.1564),tensor(0.8447),COMPLETE
313,0.15765909850597382,2023-10-31 18:18:33.379696,2023-10-31 18:18:35.397706,0 days 00:00:02.018010,Leaky,Sigmoid,,42,16,22.0,,0.0016230865748948324,2,242,0.6872958715422676,1.217203224405805e-05,109.60071462836147,tensor(0.1577),tensor(0.8632),COMPLETE
314,0.15070503950119019,2023-10-31 18:18:35.398069,2023-10-31 18:18:37.346443,0 days 00:00:01.948374,Leaky,Leaky,,53,14,23.0,,0.0020991734386917806,2,255,0.7443551661014617,2.852829718216083e-05,80.60707352582146,tensor(0.1507),tensor(0.8589),COMPLETE
315,0.19464176893234253,2023-10-31 18:18:37.346798,2023-10-31 18:18:38.707170,0 days 00:00:01.360372,Leaky,Sigmoid,,49,15,5.0,,0.09579389338339801,2,273,0.4308579887914983,1.7114761931187325e-05,127.84529345725483,tensor(0.1946),tensor(0.7969),COMPLETE
316,0.13975602388381958,2023-10-31 18:18:38.707568,2023-10-31 18:18:41.938151,0 days 00:00:03.230583,Leaky,Sigmoid,,44,12,24.0,,0.02268412763104093,2,347,0.7998698572406389,0.00010489317246611864,77.19505963064408,tensor(0.1398),tensor(0.8559),COMPLETE
317,0.13279928267002106,2023-10-31 18:18:41.938514,2023-10-31 18:18:44.243721,0 days 00:00:02.305207,Leaky,Sigmoid,,99,14,24.0,,0.007177911569893033,2,438,0.7679271062582763,2.3229315162483873e-05,70.42149739722683,tensor(0.1328),tensor(0.8763),COMPLETE
318,0.14581647515296936,2023-10-31 18:18:44.244063,2023-10-31 18:18:48.332294,0 days 00:00:04.088231,Leaky,Sigmoid,,46,15,12.0,,0.034684857239156736,2,492,0.7274980745680066,1.411107143829937e-05,83.64554887476976,tensor(0.1458),tensor(0.8536),COMPLETE
319,0.13715676963329315,2023-10-31 18:18:48.332658,2023-10-31 18:18:50.973387,0 days 00:00:02.640729,Leaky,Sigmoid,,49,13,23.0,,0.014635344202776296,2,322,0.7669534700562389,4.215897697005143e-05,73.87488972918588,tensor(0.1372),tensor(0.8741),COMPLETE
320,0.15471138060092926,2023-10-31 18:18:50.973750,2023-10-31 18:18:54.858594,0 days 00:00:03.884844,Leaky,Sigmoid,,56,17,22.0,,0.0006377927586276867,2,500,0.7999282645784206,0.00020153396652400555,93.07634294128418,tensor(0.1547),tensor(0.8477),COMPLETE
321,0.16604682803153992,2023-10-31 18:18:54.858954,2023-10-31 18:18:58.819990,0 days 00:00:03.961036,Sigmoid,Leaky,,40,16,10.0,,0.01839691539947936,2,449,0.7052064172215479,1.7833490585950133e-05,103.75788130048655,tensor(0.1660),tensor(0.8343),COMPLETE
322,0.1447303742170334,2023-10-31 18:18:58.820390,2023-10-31 18:19:02.773715,0 days 00:00:03.953325,Leaky,Sigmoid,,48,15,14.0,,0.012207629257354833,2,482,0.7347451403576027,1.161586754004822e-05,68.0642592639844,tensor(0.1447),tensor(0.8650),COMPLETE
323,0.14828483760356903,2023-10-31 18:19:02.774079,2023-10-31 18:19:06.187360,0 days 00:00:03.413281,Leaky,Sigmoid,,45,14,23.0,,0.029856509457419633,2,470,0.6142888180641741,3.114992913927302e-05,80.7306019397492,tensor(0.1483),tensor(0.8472),COMPLETE
324,0.13519832491874695,2023-10-31 18:19:06.187744,2023-10-31 18:19:09.862413,0 days 00:00:03.674669,Leaky,Sigmoid,,52,16,24.0,,0.0022304595428225857,2,459,0.7531179954326614,2.4157597636841602e-05,83.63657159742966,tensor(0.1352),tensor(0.8720),COMPLETE
325,0.15857189893722534,2023-10-31 18:19:09.862791,2023-10-31 18:19:13.157235,0 days 00:00:03.294444,Leaky,Sigmoid,,36,14,24.0,,0.02360171898542557,2,364,0.6430411287110702,2.0137735877150235e-05,81.11503324403867,tensor(0.1586),tensor(0.8386),COMPLETE
326,0.13505208492279053,2023-10-31 18:19:13.157625,2023-10-31 18:19:16.044135,0 days 00:00:02.886510,Leaky,Sigmoid,,43,15,20.0,,0.039764255030175215,2,306,0.7707714399752466,1.4961128134583525e-05,85.24418378343769,tensor(0.1351),tensor(0.8692),COMPLETE
327,0.15954279899597168,2023-10-31 18:19:16.044502,2023-10-31 18:19:17.960344,0 days 00:00:01.915842,Leaky,Leaky,,47,13,23.0,,0.0010944392278201308,2,246,0.6802343671826883,0.0012560680738870982,86.87949712489679,tensor(0.1595),tensor(0.8593),COMPLETE
328,0.4411839246749878,2023-10-31 18:19:17.960731,2023-10-31 18:19:20.689291,0 days 00:00:02.728560,Leaky,Sigmoid,,50,16,23.0,,0.015942715302495154,2,432,0.5615868858266593,0.0388457101003105,163.6213774504485,tensor(0.4412),tensor(0.5690),COMPLETE
329,0.1550280749797821,2023-10-31 18:19:20.689682,2023-10-31 18:19:24.738355,0 days 00:00:04.048673,Leaky,Sigmoid,,41,15,22.0,,0.019699109152677415,2,454,0.7137648361120142,0.0002658436519243926,100.45971696492333,tensor(0.1550),tensor(0.8619),COMPLETE
330,0.18206579983234406,2023-10-31 18:19:24.738731,2023-10-31 18:19:26.120543,0 days 00:00:01.381812,ReLU,Sigmoid,,45,14,24.0,,0.07711325529626838,2,467,0.21504235470776115,3.968264307736657e-05,121.28359545885368,tensor(0.1821),tensor(0.7814),COMPLETE
331,0.16596733033657074,2023-10-31 18:19:26.120904,2023-10-31 18:19:27.319080,0 days 00:00:01.198176,Leaky,Tanh,,60,15,21.0,,0.0516531183593939,2,337,0.3384803812559231,1.012339077984567e-05,222.25712875230377,tensor(0.1660),tensor(0.8045),COMPLETE
332,0.2534515857696533,2023-10-31 18:19:27.319442,2023-10-31 18:19:28.229438,0 days 00:00:00.909996,Leaky,Sigmoid,,54,17,23.0,,0.02716861024539206,2,446,0.1515509293628081,0.003686866470186966,241.93203637845846,tensor(0.2535),tensor(0.7217),COMPLETE
333,0.1671634167432785,2023-10-31 18:19:28.229853,2023-10-31 18:19:30.839543,0 days 00:00:02.609690,Leaky,Sigmoid,,39,14,24.0,,0.009826041010923109,2,481,0.39852563261410123,2.7535938445705094e-05,87.45648886508108,tensor(0.1672),tensor(0.8165),COMPLETE
334,0.13962821662425995,2023-10-31 18:19:30.839930,2023-10-31 18:19:34.869234,0 days 00:00:04.029304,Leaky,Sigmoid,,48,16,22.0,,0.03301620286105135,2,490,0.745676047434767,0.00012343005541256533,80.37221049094687,tensor(0.1396),tensor(0.8615),COMPLETE
335,0.14382696151733398,2023-10-31 18:19:34.869618,2023-10-31 18:19:37.898544,0 days 00:00:03.028926,Leaky,Leaky,,43,13,24.0,,0.013892108601125004,2,318,0.7992628162666989,1.7001746514496658e-05,78.25070575498185,tensor(0.1438),tensor(0.8533),COMPLETE
336,0.14494478702545166,2023-10-31 18:19:37.898933,2023-10-31 18:19:42.082572,0 days 00:00:04.183639,Leaky,Sigmoid,,46,15,23.0,,0.005410617424000329,2,473,0.7700503680334978,5.4599667276348505e-05,69.15516166606363,tensor(0.1449),tensor(0.8647),COMPLETE
337,0.44793829321861267,2023-10-31 18:19:42.082932,2023-10-31 18:19:43.169842,0 days 00:00:01.086910,Leaky,Sigmoid,,52,7,23.0,,0.0003748812902715444,2,458,0.19297867181643166,1.314639743379909e-05,207.1996367841829,tensor(0.4479),tensor(0.5637),COMPLETE
338,0.18062131106853485,2023-10-31 18:19:43.170208,2023-10-31 18:19:44.268264,0 days 00:00:01.098056,Leaky,Sigmoid,,50,16,24.0,,0.06701068637530425,2,328,0.27097260752726493,2.1341705640109215e-05,100.46448505215528,tensor(0.1806),tensor(0.7911),COMPLETE
339,0.14165468513965607,2023-10-31 18:19:44.268629,2023-10-31 18:19:48.125069,0 days 00:00:03.856440,Leaky,Sigmoid,,47,14,22.0,,0.021659423804615892,2,467,0.7287682177717352,0.00015740365500998467,85.93753786924309,tensor(0.1417),tensor(0.8739),COMPLETE
340,0.13965140283107758,2023-10-31 18:19:48.125435,2023-10-31 18:19:49.815448,0 days 00:00:01.690013,Leaky,Sigmoid,,42,12,23.0,,0.04573960470204663,2,287,0.46388600225794935,3.2309561286580045e-05,86.13687766470561,tensor(0.1397),tensor(0.8475),COMPLETE
341,0.14936937391757965,2023-10-31 18:19:49.815837,2023-10-31 18:19:53.128997,0 days 00:00:03.313160,Leaky,Leaky,,56,15,21.0,,0.01686673337398361,2,445,0.7697550989086742,1.8563435946294487e-05,71.54440247610714,tensor(0.1494),tensor(0.8521),COMPLETE
342,0.196197971701622,2023-10-31 18:19:53.129359,2023-10-31 18:19:54.584058,0 days 00:00:01.454699,Leaky,Sigmoid,,44,17,24.0,,0.028001746624698814,2,483,0.23157870826306656,1.4779155627931917e-05,398.78568667457216,tensor(0.1962),tensor(0.7921),COMPLETE
343,0.16165412962436676,2023-10-31 18:19:54.584426,2023-10-31 18:19:58.524856,0 days 00:00:03.940430,Leaky,Sigmoid,,48,13,24.0,,0.011107477328538895,2,500,0.6977280490504856,2.498917645042291e-05,102.84739091491699,tensor(0.1617),tensor(0.8535),COMPLETE
344,0.5319662094116211,2023-10-31 18:19:58.525227,2023-10-31 18:20:00.897373,0 days 00:00:02.372146,Sigmoid,Sigmoid,,51,15,23.0,,0.0001638390361397883,2,298,0.7426075697912048,1.2112338526661929e-05,160.41762880670944,tensor(0.5320),tensor(0.5106),COMPLETE
345,0.14631672203540802,2023-10-31 18:20:00.897779,2023-10-31 18:20:05.174594,0 days 00:00:04.276815,Leaky,Sigmoid,,45,14,22.0,,0.0034198053155383205,2,456,0.7992220520428672,2.13062443398499e-05,76.01383048609684,tensor(0.1463),tensor(0.8539),COMPLETE
346,0.16039784252643585,2023-10-31 18:20:05.174968,2023-10-31 18:20:09.715023,0 days 00:00:04.540055,Tanh,Sigmoid,,41,16,24.0,,0.0007170384911924843,2,475,0.7684079690778043,1.7205221821929788e-05,97.77751106663754,tensor(0.1604),tensor(0.8518),COMPLETE
347,0.15440882742404938,2023-10-31 18:20:09.715428,2023-10-31 18:20:12.040375,0 days 00:00:02.324947,Leaky,Sigmoid,,53,14,23.0,,0.03756172114248735,2,312,0.7206587625860098,0.00017416581635416168,85.43059038504576,tensor(0.1544),tensor(0.8456),COMPLETE
348,0.15554922819137573,2023-10-31 18:20:12.040743,2023-10-31 18:20:16.750158,0 days 00:00:04.709415,Leaky,Leaky,,34,15,24.0,,0.001285223711955046,2,489,0.6774008598348413,3.530876015975277e-05,72.86220040350604,tensor(0.1555),tensor(0.8594),COMPLETE
349,0.14200064539909363,2023-10-31 18:20:16.750543,2023-10-31 18:20:19.509450,0 days 00:00:02.758907,Leaky,Sigmoid,,38,16,23.0,,0.0009571637454378289,2,343,0.6030480913822465,2.730198911829708e-05,98.02498210762403,tensor(0.1420),tensor(0.8609),COMPLETE
350,0.12382678687572479,2023-10-31 18:20:19.509823,2023-10-31 18:20:22.804146,0 days 00:00:03.294323,Leaky,Sigmoid,,58,14,22.0,,0.006246944486084661,2,463,0.7477564791190043,4.656534496184287e-05,66.00266617678155,tensor(0.1238),tensor(0.8823),COMPLETE
351,0.17656709253787994,2023-10-31 18:20:22.804519,2023-10-31 18:20:24.347965,0 days 00:00:01.543446,Leaky,Sigmoid,,56,13,21.0,,0.012635299532363956,2,460,0.30153308037877713,6.0098040797431297e-05,103.49884675067403,tensor(0.1766),tensor(0.8024),COMPLETE
352,0.17072144150733948,2023-10-31 18:20:24.348346,2023-10-31 18:20:25.878512,0 days 00:00:01.530166,Leaky,Sigmoid,,63,14,22.0,,0.007567786207122692,2,438,0.35983812949543964,4.999228336890495e-05,176.03424678436699,tensor(0.1707),tensor(0.8037),COMPLETE
353,0.1811915934085846,2023-10-31 18:20:25.878911,2023-10-31 18:20:27.188142,0 days 00:00:01.309231,ReLU,Sigmoid,,61,14,22.0,,0.020151868106005107,2,424,0.28793553332149036,0.0015599607301672752,108.56762126706681,tensor(0.1812),tensor(0.8030),COMPLETE
354,0.15402263402938843,2023-10-31 18:20:27.188500,2023-10-31 18:20:29.240866,0 days 00:00:02.052366,Leaky,Sigmoid,,58,14,21.0,,0.008978355741103871,2,465,0.4281338651235143,4.2729528707638105e-05,96.66929626464844,tensor(0.1540),tensor(0.8283),COMPLETE
355,0.14188821613788605,2023-10-31 18:20:29.241233,2023-10-31 18:20:32.435133,0 days 00:00:03.193900,Leaky,Sigmoid,,59,15,22.0,,0.016789267491399966,2,449,0.7384995727324044,1.1647653592112027e-05,65.79808934812822,tensor(0.1419),tensor(0.8682),COMPLETE
356,0.14647676050662994,2023-10-31 18:20:32.435528,2023-10-31 18:20:34.697343,0 days 00:00:02.261815,Leaky,Sigmoid,,54,13,22.0,,0.02382741072360259,2,474,0.45949923689106004,1.4458602722030764e-05,81.37252490530537,tensor(0.1465),tensor(0.8471),COMPLETE
357,0.14287212491035461,2023-10-31 18:20:34.697735,2023-10-31 18:20:37.025628,0 days 00:00:02.327893,Leaky,Sigmoid,,56,13,3.0,,0.014914861324271594,2,463,0.4971997278362548,3.671598579907993e-05,84.54828273039915,tensor(0.1429),tensor(0.8502),COMPLETE
358,0.21048088371753693,2023-10-31 18:20:37.025993,2023-10-31 18:20:40.203770,0 days 00:00:03.177777,Leaky,Sigmoid,,27,14,23.0,,0.031973318489726545,2,265,0.7045122361786562,0.00917540681981133,163.47115268347397,tensor(0.2105),tensor(0.8084),COMPLETE
359,0.13717730343341827,2023-10-31 18:20:40.204143,2023-10-31 18:20:43.802360,0 days 00:00:03.598217,Leaky,Tanh,,58,15,22.0,,0.025306698333987167,2,477,0.799197343538872,7.134795096352724e-05,75.73493420902788,tensor(0.1372),tensor(0.8456),COMPLETE
360,0.14144523441791534,2023-10-31 18:20:43.802761,2023-10-31 18:20:47.370725,0 days 00:00:03.567964,Leaky,Sigmoid,,51,15,19.0,,0.05963924033347523,2,451,0.7488483074583295,2.29343128615066e-05,95.28013150707845,tensor(0.1414),tensor(0.8504),COMPLETE
361,0.14993834495544434,2023-10-31 18:20:47.371103,2023-10-31 18:20:50.877064,0 days 00:00:03.505961,Leaky,Sigmoid,,49,14,21.0,,0.019766173696090465,2,486,0.6634441587375511,1.7126550420696304e-05,71.03453454853576,tensor(0.1499),tensor(0.8561),COMPLETE
362,0.13778571784496307,2023-10-31 18:20:50.877486,2023-10-31 18:20:53.574468,0 days 00:00:02.696982,Leaky,Sigmoid,,88,14,23.0,,0.012575119087369807,2,469,0.7718115701327031,3.1350802763814146e-05,64.86015944491064,tensor(0.1378),tensor(0.8659),COMPLETE
363,0.16134747862815857,2023-10-31 18:20:53.574865,2023-10-31 18:20:57.527113,0 days 00:00:03.952248,Leaky,Sigmoid,,15,15,23.0,,0.006037233553088223,2,438,0.3140401998129781,1.0130967395603402e-05,97.53965419612518,tensor(0.1613),tensor(0.8155),COMPLETE
364,0.14072185754776,2023-10-31 18:20:57.527490,2023-10-31 18:21:02.718969,0 days 00:00:05.191479,Leaky,Sigmoid,,30,15,22.0,,0.03635703700377361,2,462,0.7166903764881533,1.334510059137679e-05,89.28103688062528,tensor(0.1407),tensor(0.8596),COMPLETE
365,0.48579514026641846,2023-10-31 18:21:02.719538,2023-10-31 18:21:07.081378,0 days 00:00:04.361840,Leaky,Sigmoid,,43,12,23.0,,4.864139918648423e-05,2,493,0.7484073226153315,1.9966775925591734e-05,161.07961307239339,tensor(0.4858),tensor(0.5407),COMPLETE
366,0.13468658924102783,2023-10-31 18:21:07.081747,2023-10-31 18:21:11.588352,0 days 00:00:04.506605,Leaky,Sigmoid,,40,13,24.0,,0.02855900496830522,2,454,0.7998646023672251,4.8644716681842545e-05,77.76551429815754,tensor(0.1347),tensor(0.8617),COMPLETE
367,0.13333719968795776,2023-10-31 18:21:11.588715,2023-10-31 18:21:15.407694,0 days 00:00:03.818979,Leaky,Sigmoid,,53,14,23.0,,0.01784590109188814,2,481,0.7678444987091776,2.580723342023104e-05,67.45858207908836,tensor(0.1333),tensor(0.8757),COMPLETE
368,0.13216616213321686,2023-10-31 18:21:15.408061,2023-10-31 18:21:18.484200,0 days 00:00:03.076139,Leaky,Sigmoid,,60,15,24.0,,0.022948037617792773,2,448,0.7238638645619417,1.5663826243217252e-05,68.82335541078022,tensor(0.1322),tensor(0.8740),COMPLETE
369,0.1615915596485138,2023-10-31 18:21:18.484592,2023-10-31 18:21:20.288487,0 days 00:00:01.803895,Sigmoid,Sigmoid,,61,15,24.0,,0.04630180893535319,2,278,0.6916875893732668,1.5649813807592284e-05,162.4475931675314,tensor(0.1616),tensor(0.8372),COMPLETE
370,0.15702873468399048,2023-10-31 18:21:20.288851,2023-10-31 18:21:22.718437,0 days 00:00:02.429586,Tanh,Sigmoid,,61,14,24.0,,0.01067632411444478,2,469,0.5212085504080152,1.2192130139522773e-05,83.8740916628319,tensor(0.1570),tensor(0.8312),COMPLETE
371,0.14141330122947693,2023-10-31 18:21:22.718835,2023-10-31 18:21:25.865603,0 days 00:00:03.146768,Leaky,Sigmoid,,59,15,21.0,,0.021316632657758978,2,457,0.7237835757583807,1.9058413343008133e-05,65.47249452186101,tensor(0.1414),tensor(0.8676),COMPLETE
372,0.19774168729782104,2023-10-31 18:21:25.866000,2023-10-31 18:21:26.978669,0 days 00:00:01.112669,Leaky,Sigmoid,,64,14,24.0,,0.014999809970156434,2,443,0.24979408541208753,1.4548055286394671e-05,491.3637587846536,tensor(0.1977),tensor(0.7774),COMPLETE
373,0.15346935391426086,2023-10-31 18:21:26.979050,2023-10-31 18:21:29.647211,0 days 00:00:02.668161,Leaky,Sigmoid,,59,15,20.0,,0.008880101373302545,2,430,0.6398980363675641,0.0006318524594938217,83.29291561037995,tensor(0.1535),tensor(0.8546),COMPLETE
374,0.13955086469650269,2023-10-31 18:21:29.647576,2023-10-31 18:21:33.283937,0 days 00:00:03.636361,Leaky,Sigmoid,,54,13,24.0,,0.039036927564975885,2,475,0.7451399197499392,1.6501336863879124e-05,81.64077901739823,tensor(0.1396),tensor(0.8378),COMPLETE
375,0.14671653509140015,2023-10-31 18:21:33.284297,2023-10-31 18:21:36.736133,0 days 00:00:03.451836,Leaky,Sigmoid,,57,14,24.0,,0.013857051624133445,2,485,0.7188529987901412,1.1674816338945288e-05,76.34294052910559,tensor(0.1467),tensor(0.8565),COMPLETE
376,0.9240226149559021,2023-10-31 18:21:36.736559,2023-10-31 18:21:38.044704,0 days 00:00:01.308145,Leaky,Sigmoid,,62,15,23.0,,1.0589774874479336e-05,2,467,0.26647591684998184,1.921538898177591e-05,116.86668199951694,tensor(0.9240),tensor(0.0511),COMPLETE
377,0.13446110486984253,2023-10-31 18:21:38.045075,2023-10-31 18:21:42.127761,0 days 00:00:04.082686,Leaky,Sigmoid,,50,15,22.0,,0.029984258936710823,2,494,0.769873920165396,8.241545672179823e-05,81.39711830973143,tensor(0.1345),tensor(0.8681),COMPLETE
378,0.16436195373535156,2023-10-31 18:21:42.128130,2023-10-31 18:21:44.134062,0 days 00:00:02.005932,ReLU,Sigmoid,,55,13,23.0,,0.022239270462691235,2,454,0.4006291339830883,0.000499831293296365,90.3709664533842,tensor(0.1644),tensor(0.8357),COMPLETE
379,0.16056326031684875,2023-10-31 18:21:44.134439,2023-10-31 18:21:46.414196,0 days 00:00:02.279757,Leaky,Sigmoid,,47,14,24.0,,0.017206007129652215,2,301,0.6769764071864547,1.3891515160596778e-05,85.71558468840843,tensor(0.1606),tensor(0.8504),COMPLETE
380,0.14533363282680511,2023-10-31 18:21:46.414569,2023-10-31 18:21:49.613841,0 days 00:00:03.199272,Leaky,Sigmoid,,57,16,24.0,,0.012002846719439493,2,446,0.7408698687245077,2.211856871050197e-05,63.0174390168468,tensor(0.1453),tensor(0.8555),COMPLETE
