number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
342,0.1898338347673416,2023-09-03 10:24:21.570725,2023-09-03 10:24:29.747783,0 days 00:00:08.177058,ReLU,Leaky,Sigmoid,8,17,11.0,24.0,0.01012449342363424,3,100,0.7695201985214649,0.001400975429861171,COMPLETE
343,0.20170357823371887,2023-09-03 10:24:29.748102,2023-09-03 10:24:33.439914,0 days 00:00:03.691812,ReLU,Tanh,,8,18,11.0,,0.009146565844029227,2,100,0.42907330821866785,0.0018183887321560734,COMPLETE
344,0.14570844173431396,2023-09-03 10:24:33.440212,2023-09-03 10:24:41.911071,0 days 00:00:08.470859,ReLU,Tanh,ReLU,8,18,12.0,19.0,0.006523628979856828,3,100,0.7965211577037148,0.00017839502782054738,COMPLETE
345,0.19266358017921448,2023-09-03 10:24:41.911376,2023-09-03 10:24:50.311275,0 days 00:00:08.399899,ReLU,Tanh,ReLU,8,17,12.0,17.0,0.0084983653952398,3,100,0.7957643236563926,0.0001790638107425506,COMPLETE
346,0.1972615271806717,2023-09-03 10:24:50.311598,2023-09-03 10:24:58.853530,0 days 00:00:08.541932,ReLU,Tanh,ReLU,8,18,12.0,19.0,0.006007328803050947,3,100,0.7980526408251956,0.0002102499348178638,COMPLETE
347,0.20894108712673187,2023-09-03 10:24:58.853843,2023-09-03 10:25:05.201092,0 days 00:00:06.347249,ReLU,Tanh,,8,18,14.0,,0.0005980439809821292,2,100,0.744685218315314,0.0010652760595177687,COMPLETE
348,0.36363592743873596,2023-09-03 10:25:05.201402,2023-09-03 10:25:10.032216,0 days 00:00:04.830814,ReLU,Tanh,ReLU,8,17,11.0,14.0,1.0059897124090075e-05,3,60,0.7702000785473919,0.002322118854178351,COMPLETE
349,0.21304771304130554,2023-09-03 10:25:10.032529,2023-09-03 10:25:13.562137,0 days 00:00:03.529608,ReLU,Tanh,ReLU,8,12,11.0,18.0,0.006925201598030396,3,100,0.3191367900767106,0.001659572153133381,COMPLETE
350,0.1817234307527542,2023-09-03 10:25:13.562444,2023-09-03 10:25:21.886150,0 days 00:00:08.323706,ReLU,Tanh,ReLU,8,18,12.0,3.0,0.00507694492772535,3,100,0.7999099896881376,0.016982875176735027,COMPLETE
351,0.18060621619224548,2023-09-03 10:25:21.886459,2023-09-03 10:25:28.244006,0 days 00:00:06.357547,ReLU,Leaky,,8,19,12.0,,0.01131273615832206,2,100,0.7505016175851558,0.000137504802135042,COMPLETE
352,0.23312857747077942,2023-09-03 10:25:28.244306,2023-09-03 10:25:30.893315,0 days 00:00:02.649009,Tanh,Tanh,ReLU,10,18,13.0,19.0,0.008058301042316694,3,40,0.7497222558160933,0.003917969526049415,COMPLETE
353,0.18680769205093384,2023-09-03 10:25:30.893633,2023-09-03 10:25:38.577025,0 days 00:00:07.683392,ReLU,Leaky,ReLU,8,16,11.0,18.0,0.01500063115524689,3,100,0.7272027836015632,0.001611997773564036,COMPLETE
354,0.3050309121608734,2023-09-03 10:25:38.577339,2023-09-03 10:25:40.609868,0 days 00:00:02.032529,Leaky,Tanh,Tanh,8,12,12.0,15.0,6.183817368249203e-05,3,100,0.19308759791309588,0.0012191298413026983,COMPLETE
355,0.21115714311599731,2023-09-03 10:25:40.610174,2023-09-03 10:25:42.461783,0 days 00:00:01.851609,ReLU,Tanh,,8,17,10.0,,0.006462843529023979,2,60,0.3571797570734362,1.930692898524226e-05,COMPLETE
356,0.2310083955526352,2023-09-03 10:25:42.462088,2023-09-03 10:25:47.886462,0 days 00:00:05.424374,Sigmoid,Leaky,ReLU,8,20,11.0,17.0,0.00446249170726299,3,100,0.5067643620878667,0.002123718507793128,COMPLETE
357,0.21992869675159454,2023-09-03 10:25:47.886765,2023-09-03 10:25:56.132968,0 days 00:00:08.246203,ReLU,Tanh,ReLU,8,19,15.0,23.0,0.005718326524714455,3,100,0.7654145087568545,0.0001818360380387898,COMPLETE
358,0.19827865064144135,2023-09-03 10:25:56.133282,2023-09-03 10:26:02.290882,0 days 00:00:06.157600,ReLU,Tanh,ReLU,10,12,13.0,19.0,0.009427097474639492,3,100,0.705745665792623,0.0002442202063161639,COMPLETE
359,0.18754270672798157,2023-09-03 10:26:02.291189,2023-09-03 10:26:04.911613,0 days 00:00:02.620424,ReLU,Leaky,,8,18,7.0,,0.004065294616594722,2,40,0.769927232842397,1.5574968980039456e-05,COMPLETE
360,0.24152857065200806,2023-09-03 10:26:04.911932,2023-09-03 10:26:07.412290,0 days 00:00:02.500358,ReLU,Tanh,Sigmoid,8,8,11.0,16.0,0.025061807709823563,3,100,0.23591286804681952,0.00015258652085230217,COMPLETE
361,0.1695898175239563,2023-09-03 10:26:07.412597,2023-09-03 10:26:12.041861,0 days 00:00:04.629264,ReLU,Leaky,ReLU,8,17,10.0,18.0,0.0071976109134132054,3,60,0.7306687074028895,0.0010283654947274789,COMPLETE
362,0.1933276206254959,2023-09-03 10:26:12.042178,2023-09-03 10:26:16.540964,0 days 00:00:04.498786,ReLU,Leaky,ReLU,8,17,10.0,18.0,0.007662247702470785,3,100,0.41721835813279157,0.0011790378582858226,COMPLETE
363,0.17047663033008575,2023-09-03 10:26:16.541273,2023-09-03 10:26:24.174074,0 days 00:00:07.632801,ReLU,Leaky,ReLU,8,16,10.0,19.0,0.006783772192643175,3,100,0.7184149117986299,0.0009426171487478109,COMPLETE
364,0.17894090712070465,2023-09-03 10:26:24.174376,2023-09-03 10:26:29.703100,0 days 00:00:05.528724,ReLU,Leaky,,8,17,10.0,,0.005156017741890678,2,100,0.6484795455292289,0.0015968421495495514,COMPLETE
365,0.22144252061843872,2023-09-03 10:26:29.703416,2023-09-03 10:26:32.269230,0 days 00:00:02.565814,ReLU,Leaky,ReLU,8,16,9.0,22.0,0.011803431983439147,3,60,0.39136751243247686,0.0011079373290133086,COMPLETE
366,0.17558199167251587,2023-09-03 10:26:32.269553,2023-09-03 10:26:40.420354,0 days 00:00:08.150801,ReLU,Leaky,ReLU,8,12,10.0,18.0,0.008509861165261331,3,100,0.7750482823050134,0.00022230278002756838,COMPLETE
367,0.18637079000473022,2023-09-03 10:26:40.420668,2023-09-03 10:26:47.572500,0 days 00:00:07.151832,ReLU,Leaky,ReLU,8,11,11.0,19.0,0.0009442855485378237,3,100,0.6832060984536656,0.000736118550631334,COMPLETE
368,0.1971169412136078,2023-09-03 10:26:47.572820,2023-09-03 10:26:50.055645,0 days 00:00:02.482825,Leaky,Leaky,,8,24,6.0,,0.0058250455666273085,2,40,0.740921672393588,0.002123443585721487,COMPLETE
369,0.19655269384384155,2023-09-03 10:26:50.055956,2023-09-03 10:26:52.047268,0 days 00:00:01.991312,ReLU,Leaky,ReLU,30,20,8.0,20.0,0.006978500801341751,3,100,0.5886057441091318,0.0013655155858233277,COMPLETE
370,0.2793563902378082,2023-09-03 10:26:52.047573,2023-09-03 10:26:56.813905,0 days 00:00:04.766332,ReLU,Leaky,ReLU,8,12,1.0,17.0,0.009782406944568682,3,100,0.4609903071766797,0.000894365974417294,COMPLETE
371,0.2541847229003906,2023-09-03 10:26:56.814221,2023-09-03 10:26:57.436900,0 days 00:00:00.622679,ReLU,,,8,19,,,0.004508084140254996,1,60,0.1495961759534043,0.0024400260158988357,COMPLETE
372,0.21848492324352264,2023-09-03 10:26:57.437204,2023-09-03 10:26:59.039299,0 days 00:00:01.602095,ReLU,Leaky,ReLU,16,9,10.0,18.0,0.005329944325213728,3,100,0.2730432893988973,7.196146286541475e-05,COMPLETE
373,0.19319109618663788,2023-09-03 10:26:59.039618,2023-09-03 10:27:05.851994,0 days 00:00:06.812376,ReLU,Tanh,,8,17,7.0,,0.007836408574682267,2,100,0.7980132211578606,0.0030536229632968388,COMPLETE
374,0.1641298234462738,2023-09-03 10:27:05.852304,2023-09-03 10:27:20.264202,0 days 00:00:14.411898,ReLU,Leaky,Sigmoid,4,18,9.0,23.0,0.0037741690027550396,3,100,0.7017773682547852,3.8525810230492e-05,COMPLETE
375,0.22333930432796478,2023-09-03 10:27:20.264524,2023-09-03 10:27:34.518878,0 days 00:00:14.254354,ReLU,Tanh,Sigmoid,4,19,9.0,23.0,0.0038467871393362647,3,100,0.6941026594250984,4.226918197384534e-05,COMPLETE
376,0.21159954369068146,2023-09-03 10:27:34.519198,2023-09-03 10:27:47.761059,0 days 00:00:13.241861,ReLU,Tanh,Sigmoid,4,18,9.0,24.0,0.0035546077203728104,3,100,0.6483697875786862,5.387149353953992e-05,COMPLETE
377,0.20281511545181274,2023-09-03 10:27:47.761379,2023-09-03 10:27:55.499752,0 days 00:00:07.738373,Tanh,Leaky,,4,18,6.0,,0.004536694874908667,2,100,0.4692601683670313,3.4834663372771515e-05,COMPLETE
378,0.2325330376625061,2023-09-03 10:27:55.500067,2023-09-03 10:28:11.935231,0 days 00:00:16.435164,ReLU,Tanh,Sigmoid,4,13,23.0,22.0,0.00012897617948488403,3,100,0.7996601997308787,2.4099103063755126e-05,COMPLETE
379,0.2083556205034256,2023-09-03 10:28:11.935563,2023-09-03 10:28:24.492830,0 days 00:00:12.557267,ReLU,Leaky,Sigmoid,4,12,8.0,24.0,0.004929928725052948,3,100,0.6142895043363852,2.8806891775998317e-05,COMPLETE
380,0.20238158106803894,2023-09-03 10:28:24.493149,2023-09-03 10:28:38.748367,0 days 00:00:14.255218,Sigmoid,Tanh,Sigmoid,4,19,8.0,21.0,0.0036204534323415498,3,100,0.7023666796932417,4.691847680193574e-05,COMPLETE
381,0.2185530662536621,2023-09-03 10:28:38.748706,2023-09-03 10:28:43.124938,0 days 00:00:04.376232,ReLU,Tanh,,12,11,16.0,,0.0003715263747789933,2,100,0.7482473915113518,0.00024638261114983957,COMPLETE
382,0.17472806572914124,2023-09-03 10:28:43.125248,2023-09-03 10:28:56.598832,0 days 00:00:13.473584,Leaky,Leaky,Sigmoid,4,21,5.0,19.0,0.005511915182339048,3,100,0.6728877940907483,6.0921254129786396e-05,COMPLETE
383,0.2164239138364792,2023-09-03 10:28:56.599159,2023-09-03 10:28:59.640022,0 days 00:00:03.040863,ReLU,Tanh,Sigmoid,8,19,11.0,23.0,0.0008380290766029797,3,40,0.7188944783024108,0.0001825464672579551,COMPLETE
384,0.18263323605060577,2023-09-03 10:28:59.640440,2023-09-03 10:29:07.697481,0 days 00:00:08.057041,ReLU,Leaky,Tanh,8,18,2.0,20.0,0.004257067406350311,3,100,0.7653639543982769,0.000128696656666488,COMPLETE
385,0.17693763971328735,2023-09-03 10:29:07.697809,2023-09-03 10:29:15.052080,0 days 00:00:07.354271,ReLU,Tanh,ReLU,8,11,14.0,22.0,0.0062945911878717585,3,100,0.6910864298176693,4.087037261358385e-05,COMPLETE
386,0.21626944839954376,2023-09-03 10:29:15.052397,2023-09-03 10:29:17.922436,0 days 00:00:02.870039,ReLU,Tanh,,8,18,6.0,,0.0034661097533333278,2,100,0.32919649196757983,2.0827526163135907e-05,COMPLETE
387,0.19495628774166107,2023-09-03 10:29:17.922764,2023-09-03 10:29:39.024647,0 days 00:00:21.101883,ReLU,Leaky,ReLU,2,10,12.0,20.0,0.004864299455515193,3,100,0.5258433389985526,0.00021631400533402397,COMPLETE
388,0.22203759849071503,2023-09-03 10:29:39.024970,2023-09-03 10:29:44.886342,0 days 00:00:05.861372,ReLU,Tanh,ReLU,8,12,11.0,19.0,0.004024502828974742,3,100,0.5571850066213444,3.508380915479481e-05,COMPLETE
389,0.18953317403793335,2023-09-03 10:29:44.886676,2023-09-03 10:29:50.362467,0 days 00:00:05.475791,ReLU,ReLU,,8,19,9.0,,0.0060292043422677305,2,100,0.6394520743624851,1.7764092682169368e-05,COMPLETE
390,0.23490053415298462,2023-09-03 10:29:50.362789,2023-09-03 10:29:51.951311,0 days 00:00:01.588522,ReLU,Tanh,Sigmoid,8,20,13.0,20.0,0.009779277683461606,3,40,0.3657973622696956,0.007429629154494935,COMPLETE
391,0.18917213380336761,2023-09-03 10:29:51.951638,2023-09-03 10:29:59.639402,0 days 00:00:07.687764,ReLU,Leaky,ReLU,8,13,7.0,21.0,0.0032874140443536802,3,100,0.7279107804869801,0.0001499535336497394,COMPLETE
392,0.2102188616991043,2023-09-03 10:29:59.639749,2023-09-03 10:30:01.645391,0 days 00:00:02.005642,ReLU,Tanh,ReLU,30,12,5.0,18.0,0.0012641555556498877,3,80,0.7685122759545069,2.687153125522115e-05,COMPLETE
393,0.2162010818719864,2023-09-03 10:30:01.645736,2023-09-03 10:30:05.958871,0 days 00:00:04.313135,ReLU,,,8,18,,,0.005135927833400218,1,100,0.660952012042268,7.69754250948987e-05,COMPLETE
394,0.2196936011314392,2023-09-03 10:30:05.959201,2023-09-03 10:30:18.526061,0 days 00:00:12.566860,ReLU,Leaky,,2,11,4.0,,0.00028872327225970356,2,100,0.38903613352476335,0.000272528815414178,COMPLETE
395,0.1984425187110901,2023-09-03 10:30:18.526366,2023-09-03 10:30:22.494871,0 days 00:00:03.968505,Leaky,Tanh,ReLU,16,10,6.0,19.0,0.0063567288793736805,3,100,0.7087676369804115,0.00019364818701233676,COMPLETE
396,0.2516534626483917,2023-09-03 10:30:22.495197,2023-09-03 10:30:30.310574,0 days 00:00:07.815377,ReLU,Tanh,ReLU,8,18,5.0,22.0,2.7374012844629493e-05,3,100,0.746695413343085,5.2116072269021815e-05,COMPLETE
397,0.2078423649072647,2023-09-03 10:30:30.310916,2023-09-03 10:30:32.833380,0 days 00:00:02.522464,ReLU,Leaky,Sigmoid,8,12,8.0,19.0,0.008746023161649416,3,80,0.2928797555259916,1.914371448527413e-05,COMPLETE
398,0.23564980924129486,2023-09-03 10:30:32.833715,2023-09-03 10:30:34.941362,0 days 00:00:02.107647,ReLU,Tanh,ReLU,4,18,10.0,17.0,0.003995918531692235,3,40,0.2542180238390962,0.021038098498544423,COMPLETE
399,0.1892816424369812,2023-09-03 10:30:34.941682,2023-09-03 10:30:43.033555,0 days 00:00:08.091873,ReLU,Leaky,ReLU,8,13,4.0,23.0,0.00748592727409332,3,100,0.7666349134497231,0.0005339507851243107,COMPLETE
400,0.23288343846797943,2023-09-03 10:30:43.033872,2023-09-03 10:30:48.848493,0 days 00:00:05.814621,Tanh,Tanh,,8,19,12.0,,0.01706288631359398,2,100,0.6863471950729625,0.001930638471895804,COMPLETE
401,0.17092610895633698,2023-09-03 10:30:48.848810,2023-09-03 10:30:57.165198,0 days 00:00:08.316388,ReLU,ReLU,ReLU,8,17,11.0,9.0,0.00317587614561621,3,100,0.7982246677094276,3.8842376435193094e-05,COMPLETE
402,0.266930490732193,2023-09-03 10:30:57.165529,2023-09-03 10:31:00.830014,0 days 00:00:03.664485,ReLU,Tanh,Sigmoid,12,19,2.0,21.0,0.0004972788425050618,3,100,0.49449705292260565,0.038083165978088494,COMPLETE
403,0.1760035902261734,2023-09-03 10:31:00.830337,2023-09-03 10:31:19.288774,0 days 00:00:18.458437,ReLU,Leaky,,2,11,7.0,,0.005358972354037852,2,80,0.7244624803729908,0.00010567036741206629,COMPLETE
404,0.1794809252023697,2023-09-03 10:31:19.289086,2023-09-03 10:31:25.801732,0 days 00:00:06.512646,Sigmoid,Tanh,ReLU,8,16,14.0,18.0,0.00447748508219266,3,100,0.6157588972385993,2.5473151928268257e-05,COMPLETE
405,0.21972405910491943,2023-09-03 10:31:25.802063,2023-09-03 10:31:33.638327,0 days 00:00:07.836264,ReLU,Leaky,ReLU,8,13,6.0,20.0,0.03941358773769693,3,100,0.7486687880134575,1.3789853550851516e-05,COMPLETE
406,0.2035355269908905,2023-09-03 10:31:33.638678,2023-09-03 10:31:36.442899,0 days 00:00:02.804221,ReLU,Tanh,ReLU,8,12,5.0,19.0,0.00665082565360247,3,40,0.6584030276498626,0.0002713221695729199,COMPLETE
407,0.17001475393772125,2023-09-03 10:31:36.443208,2023-09-03 10:31:41.119010,0 days 00:00:04.675802,ReLU,Tanh,,8,20,11.0,,0.011775784905672973,2,100,0.5459800655762203,0.00016755246112588792,COMPLETE
408,0.20862159132957458,2023-09-03 10:31:41.119331,2023-09-03 10:31:44.751850,0 days 00:00:03.632519,ReLU,Leaky,Sigmoid,8,17,13.0,13.0,0.008867649001709292,3,100,0.3404276510755499,0.00012181239219341452,COMPLETE
409,0.22537808120250702,2023-09-03 10:31:44.752178,2023-09-03 10:31:58.888787,0 days 00:00:14.136609,Leaky,Tanh,ReLU,2,18,10.0,18.0,0.0006577229113142399,3,100,0.3493843789926971,8.884698437305115e-05,COMPLETE
410,0.1761307418346405,2023-09-03 10:31:58.889137,2023-09-03 10:32:05.603073,0 days 00:00:06.713936,ReLU,Leaky,ReLU,8,19,9.0,10.0,0.005849273899777595,3,80,0.799404375314523,0.00021460711650480414,COMPLETE
411,0.2137390673160553,2023-09-03 10:32:05.603400,2023-09-03 10:32:09.240540,0 days 00:00:03.637140,ReLU,Tanh,,8,10,1.0,,0.002946717030495677,2,100,0.4326152671748276,6.675576870439274e-05,COMPLETE
412,0.232924222946167,2023-09-03 10:32:09.240849,2023-09-03 10:32:21.170511,0 days 00:00:11.929662,ReLU,Tanh,Tanh,4,9,12.0,8.0,0.004597894204030024,3,100,0.5864043956263927,2.2053823005419688e-05,COMPLETE
413,0.20254570245742798,2023-09-03 10:32:21.170849,2023-09-03 10:32:28.644456,0 days 00:00:07.473607,ReLU,Leaky,ReLU,8,11,7.0,17.0,0.003872435973750596,3,100,0.7065788580997326,3.280776272033399e-05,COMPLETE
414,0.22900041937828064,2023-09-03 10:32:28.644836,2023-09-03 10:32:31.781022,0 days 00:00:03.136186,ReLU,ReLU,ReLU,8,12,4.0,23.0,0.010889012783895728,3,40,0.7408139868900419,1.7320569157473674e-05,COMPLETE
415,0.21095481514930725,2023-09-03 10:32:31.781359,2023-09-03 10:32:34.403020,0 days 00:00:02.621661,ReLU,Tanh,,8,19,5.0,,0.007560270810757294,2,100,0.3000819148531377,0.0001513424230471805,COMPLETE
416,0.3052385151386261,2023-09-03 10:32:34.403336,2023-09-03 10:32:44.844815,0 days 00:00:10.441479,ReLU,Leaky,Sigmoid,2,4,19.0,21.0,0.0002159800564554468,3,80,0.32178265380209314,0.0040614021357857815,COMPLETE
417,0.2793333828449249,2023-09-03 10:32:44.845139,2023-09-03 10:32:47.869995,0 days 00:00:03.024856,ReLU,Tanh,ReLU,8,18,9.0,19.0,0.00011323582355056571,3,100,0.28418668342622955,0.0002444908808805325,COMPLETE
418,0.20498958230018616,2023-09-03 10:32:47.870314,2023-09-03 10:32:55.146331,0 days 00:00:07.276017,ReLU,Tanh,ReLU,8,17,11.0,20.0,0.005559036769857026,3,100,0.6839633643180483,3.1053771394247804e-05,COMPLETE
419,0.21336299180984497,2023-09-03 10:32:55.146665,2023-09-03 10:32:55.888852,0 days 00:00:00.742187,ReLU,Leaky,,30,12,6.0,,0.006511938398858155,2,100,0.2595980872257577,0.002796426785340561,COMPLETE
420,0.18246428668498993,2023-09-03 10:32:55.889177,2023-09-03 10:33:03.963418,0 days 00:00:08.074241,ReLU,Sigmoid,ReLU,8,20,5.0,18.0,0.0011107393550986212,3,100,0.7722163705350484,4.651695856071554e-05,COMPLETE
421,0.21084551513195038,2023-09-03 10:33:03.963749,2023-09-03 10:33:10.050392,0 days 00:00:06.086643,Leaky,Tanh,Sigmoid,10,11,10.0,19.0,0.0034615808258662987,3,100,0.7185081156742458,0.01176608849240666,COMPLETE
422,0.22022344172000885,2023-09-03 10:33:10.050718,2023-09-03 10:33:15.314382,0 days 00:00:05.263664,ReLU,Leaky,ReLU,8,18,2.0,17.0,0.04590569073022062,3,80,0.6276025127013671,0.0001960719420882567,COMPLETE
423,0.31150591373443604,2023-09-03 10:33:15.314710,2023-09-03 10:33:18.255835,0 days 00:00:02.941125,ReLU,Tanh,,2,13,8.0,,4.081272800430068e-05,2,40,0.22713509035216725,1.4855866181105658e-05,COMPLETE
424,0.20686085522174835,2023-09-03 10:33:18.256157,2023-09-03 10:33:22.495933,0 days 00:00:04.239776,ReLU,Tanh,ReLU,16,16,4.0,22.0,0.004720163698829028,3,100,0.7639211076324557,5.4965484925111865e-05,COMPLETE
425,0.22052904963493347,2023-09-03 10:33:22.496259,2023-09-03 10:33:25.537366,0 days 00:00:03.041107,Tanh,Leaky,ReLU,8,18,12.0,16.0,0.00820678824540735,3,100,0.27693871681686805,0.000302627239369495,COMPLETE
426,0.21592453122138977,2023-09-03 10:33:25.537698,2023-09-03 10:33:28.896938,0 days 00:00:03.359240,ReLU,Tanh,Sigmoid,8,19,15.0,20.0,0.01296024397115284,3,100,0.30578438041237055,2.6509489373133915e-05,COMPLETE
427,0.23259812593460083,2023-09-03 10:33:28.897271,2023-09-03 10:33:34.568218,0 days 00:00:05.670947,ReLU,ReLU,,8,12,13.0,,0.002658342271867956,2,100,0.6674268523911688,0.00012304816053633594,COMPLETE
428,0.2267961949110031,2023-09-03 10:33:34.568529,2023-09-03 10:33:38.753025,0 days 00:00:04.184496,ReLU,Leaky,ReLU,12,11,6.0,18.0,0.0041446226069421,3,80,0.7316655376338106,0.0007660198749369664,COMPLETE
429,0.2733392119407654,2023-09-03 10:33:38.753347,2023-09-03 10:33:52.916176,0 days 00:00:14.162829,ReLU,Tanh,ReLU,4,17,5.0,18.0,2.1270243785338824e-05,3,100,0.7067301340594959,2.020745257454192e-05,COMPLETE
430,0.19377286732196808,2023-09-03 10:33:52.916515,2023-09-03 10:33:56.619749,0 days 00:00:03.703234,ReLU,Tanh,ReLU,8,13,11.0,21.0,0.005466156695483661,3,100,0.3529390857353559,8.835843374700329e-05,COMPLETE
431,0.25513824820518494,2023-09-03 10:33:56.620072,2023-09-03 10:33:59.835702,0 days 00:00:03.215630,Sigmoid,Leaky,Sigmoid,8,19,3.0,19.0,0.0014355273414624256,3,40,0.7693848190293106,0.0005058483936154028,COMPLETE
432,0.1811646968126297,2023-09-03 10:33:59.836046,2023-09-03 10:34:25.618520,0 days 00:00:25.782474,ReLU,Tanh,,2,18,9.0,,0.006535583539471476,2,100,0.7994240465816741,0.0001836233906416088,COMPLETE
433,0.20728135108947754,2023-09-03 10:34:25.618847,2023-09-03 10:34:28.292390,0 days 00:00:02.673543,ReLU,Leaky,ReLU,10,11,12.0,10.0,0.003115670996939549,3,100,0.3106394876739081,0.0002419169687761571,COMPLETE
434,0.19268231093883514,2023-09-03 10:34:28.292717,2023-09-03 10:34:35.458659,0 days 00:00:07.165942,ReLU,Sigmoid,Tanh,8,10,4.0,19.0,0.00761162035895785,3,100,0.6879034317945933,4.080202413198832e-05,COMPLETE
435,0.17803741991519928,2023-09-03 10:34:35.458998,2023-09-03 10:34:40.921001,0 days 00:00:05.462003,Leaky,Tanh,ReLU,8,18,10.0,20.0,0.00488605355074831,3,80,0.6414531622721521,0.000446330442250763,COMPLETE
436,0.21115148067474365,2023-09-03 10:34:40.921326,2023-09-03 10:34:45.466286,0 days 00:00:04.544960,ReLU,Leaky,,8,12,11.0,,0.010367236974249272,2,100,0.5324870261496544,0.0006264786703430498,COMPLETE
437,0.26932433247566223,2023-09-03 10:34:45.466611,2023-09-03 10:34:50.310745,0 days 00:00:04.844134,ReLU,Tanh,ReLU,8,19,6.0,19.0,0.0039647813589277795,3,60,0.755271692327032,0.08916227327920728,COMPLETE
438,0.299019992351532,2023-09-03 10:34:50.311063,2023-09-03 10:34:54.302924,0 days 00:00:03.991861,ReLU,Tanh,Sigmoid,8,17,5.0,24.0,4.9510587869452376e-05,3,100,0.37529127999268064,0.0015335230197763973,COMPLETE
439,0.18533958494663239,2023-09-03 10:34:54.303254,2023-09-03 10:35:11.934084,0 days 00:00:17.630830,ReLU,Leaky,ReLU,2,12,8.0,17.0,0.005917653196572413,3,100,0.44287455126029823,6.188099884294341e-05,COMPLETE
440,0.3281717598438263,2023-09-03 10:35:11.934418,2023-09-03 10:35:13.406324,0 days 00:00:01.471906,ReLU,Tanh,,8,19,10.0,,0.06248122530129982,2,40,0.4189284240255999,1.661739010052046e-05,COMPLETE
441,0.18898837268352509,2023-09-03 10:35:13.406645,2023-09-03 10:35:21.002227,0 days 00:00:07.595582,ReLU,ReLU,ReLU,8,13,7.0,18.0,0.0035813560501802367,3,100,0.730824128081169,1.2322158080051184e-05,COMPLETE
442,0.25014376640319824,2023-09-03 10:35:21.002552,2023-09-03 10:35:22.067635,0 days 00:00:01.065083,ReLU,Leaky,ReLU,10,11,14.0,7.0,0.008793498434458006,3,80,0.14618839387732732,0.0001497166506517484,COMPLETE
443,0.18026265501976013,2023-09-03 10:35:22.067973,2023-09-03 10:35:36.245553,0 days 00:00:14.177580,ReLU,Tanh,Sigmoid,4,20,9.0,22.0,0.0008527633788920041,3,100,0.6972758765564728,0.0018931243400623812,COMPLETE
444,0.21557128429412842,2023-09-03 10:35:36.245877,2023-09-03 10:35:38.424752,0 days 00:00:02.178875,ReLU,Tanh,,8,18,11.0,,0.0048778321301291986,2,100,0.24640345925574658,7.663567730476033e-05,COMPLETE
445,0.21626776456832886,2023-09-03 10:35:38.425083,2023-09-03 10:35:41.033512,0 days 00:00:02.608429,ReLU,,,8,15,,,0.002721584704837621,1,60,0.66552579844555,2.2428377345317454e-05,COMPLETE
446,0.21635542809963226,2023-09-03 10:35:41.033825,2023-09-03 10:35:46.187210,0 days 00:00:05.153385,ReLU,Leaky,ReLU,8,18,13.0,20.0,0.007289731805535577,3,100,0.46948413825105717,0.0033301651119639806,COMPLETE
447,0.21246568858623505,2023-09-03 10:35:46.187536,2023-09-03 10:36:17.878886,0 days 00:00:31.691350,ReLU,Tanh,ReLU,2,17,4.0,21.0,0.00018110192602482255,3,100,0.7999979027412927,0.00028938214830799433,COMPLETE
448,0.22629539668560028,2023-09-03 10:36:17.879211,2023-09-03 10:36:23.228843,0 days 00:00:05.349632,ReLU,Sigmoid,ReLU,8,10,2.0,19.0,0.005842321615171849,3,100,0.5089873961801166,0.0002195956398975707,COMPLETE
449,0.3389279842376709,2023-09-03 10:36:23.229183,2023-09-03 10:36:24.542565,0 days 00:00:01.313382,Leaky,Leaky,,30,12,5.0,,8.932480643908871e-05,2,80,0.6032872779848246,2.8701643286990142e-05,COMPLETE
450,0.23269295692443848,2023-09-03 10:36:24.542904,2023-09-03 10:36:27.671808,0 days 00:00:03.128904,Tanh,Tanh,ReLU,8,18,12.0,18.0,0.0017741688382591726,3,40,0.7379779418606988,0.009042716148335076,COMPLETE
451,0.21782653033733368,2023-09-03 10:36:27.672146,2023-09-03 10:36:29.898765,0 days 00:00:02.226619,ReLU,Tanh,Sigmoid,16,16,3.0,12.0,0.004304601674406388,3,100,0.3952986569430983,0.00016536092648480695,COMPLETE
452,0.2148950695991516,2023-09-03 10:36:29.899105,2023-09-03 10:36:37.825918,0 days 00:00:07.926813,ReLU,Leaky,ReLU,8,20,6.0,16.0,0.009929557288892272,3,100,0.7548079155076871,0.00010292440282099752,COMPLETE
453,0.23272143304347992,2023-09-03 10:36:37.826247,2023-09-03 10:36:42.731505,0 days 00:00:04.905258,Sigmoid,Tanh,,10,9,10.0,,0.006817615043515366,2,100,0.7126414478783724,0.00039255514376951317,COMPLETE
454,0.2295258492231369,2023-09-03 10:36:42.731825,2023-09-03 10:36:44.433983,0 days 00:00:01.702158,ReLU,ReLU,ReLU,8,19,11.0,23.0,0.0023460462688749367,3,60,0.2650958498748913,3.813276349350602e-05,COMPLETE
455,0.23431019484996796,2023-09-03 10:36:44.434319,2023-09-03 10:36:50.471832,0 days 00:00:06.037513,ReLU,Leaky,ReLU,8,11,8.0,20.0,0.003285431042025196,3,100,0.5569010857405013,0.052645332977421674,COMPLETE
