number,value,datetime_start,datetime_complete,duration,params_activation1,params_activation2,params_activation3,params_batch_size,params_fl1,params_fl2,params_fl3,params_learning_rate,params_n_layers,params_num_epochs,params_train_size,params_weight_decay,state
475,0.21149373054504395,2023-09-03 10:47:53.043966,2023-09-03 10:47:57.898140,0 days 00:00:04.854174,Tanh,ReLU,,10,23,7.0,,0.005768726022283731,2,100,0.6941349892920973,7.53267075686388e-05,COMPLETE
476,0.20312942564487457,2023-09-03 10:47:57.898458,2023-09-03 10:48:02.641807,0 days 00:00:04.743349,Tanh,ReLU,,10,24,7.0,,0.007020379468547377,2,100,0.6806471825065931,8.626554222636278e-05,COMPLETE
477,0.3035016655921936,2023-09-03 10:48:02.642153,2023-09-03 10:48:03.816735,0 days 00:00:01.174582,Tanh,ReLU,,10,23,7.0,,0.004752298001320909,2,100,0.15995848112795114,6.84644567295871e-05,COMPLETE
478,0.23025870323181152,2023-09-03 10:48:03.817062,2023-09-03 10:48:06.030039,0 days 00:00:02.212977,Tanh,ReLU,,10,24,7.0,,0.005682247875472109,2,100,0.3106035212949268,0.00010879649036411708,COMPLETE
479,0.20948955416679382,2023-09-03 10:48:06.030355,2023-09-03 10:48:10.975866,0 days 00:00:04.945511,Tanh,ReLU,,10,24,6.0,,0.0049432093140810525,2,100,0.7110756279228893,8.310285524112235e-05,COMPLETE
480,0.281106561422348,2023-09-03 10:48:10.976184,2023-09-03 10:48:12.475321,0 days 00:00:01.499137,Tanh,ReLU,,10,23,7.0,,0.006558967464822753,2,100,0.20821269613504476,6.300345034724911e-05,COMPLETE
481,0.1999758780002594,2023-09-03 10:48:12.475644,2023-09-03 10:48:17.619217,0 days 00:00:05.143573,Tanh,ReLU,,10,24,5.0,,0.0042235046411455415,2,100,0.7298621294273587,7.536784231622951e-05,COMPLETE
482,0.16481760144233704,2023-09-03 10:48:17.619533,2023-09-03 10:48:20.677120,0 days 00:00:03.057587,Tanh,ReLU,,16,24,6.0,,0.00781769582656827,2,100,0.6630007897791529,0.00011055209334418563,COMPLETE
483,0.20449751615524292,2023-09-03 10:48:20.677453,2023-09-03 10:48:23.682952,0 days 00:00:03.005499,Tanh,ReLU,,16,24,6.0,,0.0063363330502465105,2,100,0.6557242701634208,0.00010999601233248407,COMPLETE
484,0.18428415060043335,2023-09-03 10:48:23.683269,2023-09-03 10:48:26.832363,0 days 00:00:03.149094,Tanh,ReLU,,16,23,6.0,,0.005666127968504895,2,100,0.679505118834073,0.00010669055968629236,COMPLETE
485,0.20229175686836243,2023-09-03 10:48:26.832685,2023-09-03 10:48:30.047098,0 days 00:00:03.214413,Tanh,ReLU,,16,24,6.0,,0.00841838490952061,2,100,0.696329385507708,6.256896646903473e-05,COMPLETE
486,0.20655152201652527,2023-09-03 10:48:30.047419,2023-09-03 10:48:33.112723,0 days 00:00:03.065304,Tanh,ReLU,,16,24,7.0,,0.00800830618496078,2,100,0.6600449903319707,5.287583697769941e-05,COMPLETE
487,0.26716363430023193,2023-09-03 10:48:33.113056,2023-09-03 10:48:36.337639,0 days 00:00:03.224583,Tanh,ReLU,,16,24,5.0,,0.004104296846059,2,100,0.7041299477985842,8.43456048762512e-05,COMPLETE
488,0.21264544129371643,2023-09-03 10:48:36.337958,2023-09-03 10:48:39.648217,0 days 00:00:03.310259,Tanh,ReLU,,16,23,6.0,,0.005057869461006459,2,100,0.7216965117505085,0.00011023053471035276,COMPLETE
489,0.5985327959060669,2023-09-03 10:48:39.648552,2023-09-03 10:48:40.978750,0 days 00:00:01.330198,Tanh,,,16,24,,,1.937562668026285e-05,1,100,0.36548689012213303,7.939199682626124e-05,COMPLETE
490,0.2028297334909439,2023-09-03 10:48:40.979066,2023-09-03 10:48:45.266240,0 days 00:00:04.287174,Tanh,ReLU,,10,23,7.0,,0.009429029076302435,2,100,0.6088078007170435,9.963450351724289e-05,COMPLETE
491,0.18770577013492584,2023-09-03 10:48:45.266562,2023-09-03 10:48:49.959068,0 days 00:00:04.692506,Tanh,ReLU,,10,23,7.0,,0.006755838620561552,2,100,0.6737562286949808,0.00012329432219230393,COMPLETE
492,0.38744157552719116,2023-09-03 10:48:49.959392,2023-09-03 10:48:51.512060,0 days 00:00:01.552668,Tanh,ReLU,,10,24,5.0,,0.0002030868628547975,2,100,0.21375789209877963,6.015315412417703e-05,COMPLETE
493,0.26052719354629517,2023-09-03 10:48:51.512388,2023-09-03 10:48:52.970326,0 days 00:00:01.457938,Tanh,ReLU,,10,23,6.0,,0.00806722911511707,2,100,0.1989466628451558,8.583968371964674e-05,COMPLETE
494,0.17800785601139069,2023-09-03 10:48:52.970652,2023-09-03 10:48:59.309534,0 days 00:00:06.338882,Tanh,ReLU,,8,23,8.0,,0.004219839634430753,2,100,0.746825962443862,0.0001024045009398682,COMPLETE
495,0.29300323128700256,2023-09-03 10:48:59.309851,2023-09-03 10:49:00.454729,0 days 00:00:01.144878,Tanh,ReLU,,16,24,8.0,,0.004817848600755058,2,100,0.23526326894779967,0.00010083495222292045,COMPLETE
496,0.2002973109483719,2023-09-03 10:49:00.455047,2023-09-03 10:49:06.879984,0 days 00:00:06.424937,Tanh,ReLU,,8,23,8.0,,0.004102416901129664,2,100,0.7455410784988412,0.0001290290528969468,COMPLETE
497,0.39330312609672546,2023-09-03 10:49:06.880309,2023-09-03 10:49:07.654649,0 days 00:00:00.774340,Tanh,ReLU,,10,23,8.0,,0.00560612581614673,2,100,0.10010327815432056,7.810777644175374e-05,COMPLETE
498,0.1296473890542984,2023-09-03 10:49:07.654973,2023-09-03 10:49:14.140162,0 days 00:00:06.485189,Tanh,ReLU,,8,24,8.0,,0.004232029105146043,2,100,0.7649448030141623,0.00010559359544633173,COMPLETE
499,0.22533808648586273,2023-09-03 10:49:14.140486,2023-09-03 10:49:17.542168,0 days 00:00:03.401682,Tanh,ReLU,,8,24,8.0,,0.0041390061937485135,2,100,0.39427774850652597,0.00010756301545750252,COMPLETE
